,date,closing price
0,2017-01-04,495
1,2017-01-05,493
2,2017-01-06,493
3,2017-01-10,490
4,2017-01-11,493
5,2017-01-12,485
6,2017-01-13,480
7,2017-01-16,474
8,2017-01-17,470
9,2017-01-18,470
10,2017-01-19,472
11,2017-01-20,471
12,2017-01-23,470
13,2017-01-24,468
14,2017-01-25,475
15,2017-01-26,480
16,2017-01-27,479
17,2017-01-30,474
18,2017-01-31,467
19,2017-02-01,464
20,2017-02-02,457
21,2017-02-03,452
22,2017-02-06,456
23,2017-02-07,460
24,2017-02-08,461
25,2017-02-09,460
26,2017-02-10,466
27,2017-02-13,467
28,2017-02-14,466
29,2017-02-15,472
30,2017-02-16,470
31,2017-02-17,471
32,2017-02-20,474
33,2017-02-21,477
34,2017-02-22,478
35,2017-02-23,482
36,2017-02-24,482
37,2017-02-27,477
38,2017-02-28,477
39,2017-03-01,480
40,2017-03-02,482
41,2017-03-03,479
42,2017-03-06,479
43,2017-03-07,478
44,2017-03-08,479
45,2017-03-09,480
46,2017-03-10,482
47,2017-03-13,480
48,2017-03-14,484
49,2017-03-15,480
50,2017-03-16,482
51,2017-03-17,483
52,2017-03-21,480
53,2017-03-22,476
54,2017-03-23,476
55,2017-03-24,483
56,2017-03-27,478
57,2017-03-28,486
58,2017-03-29,478
59,2017-03-30,471
60,2017-03-31,456
61,2017-04-03,461
62,2017-04-04,452
63,2017-04-05,442
64,2017-04-06,422
65,2017-04-07,430
66,2017-04-10,433
67,2017-04-11,430
68,2017-04-12,424
69,2017-04-13,420
70,2017-04-14,419
71,2017-04-17,421
72,2017-04-18,423
73,2017-04-19,428
74,2017-04-20,430
75,2017-04-21,435
76,2017-04-24,434
77,2017-04-25,442
78,2017-04-26,451
79,2017-04-27,452
80,2017-04-28,449
81,2017-05-01,453
82,2017-05-02,458
83,2017-05-08,469
84,2017-05-09,463
85,2017-05-10,468
86,2017-05-11,468
87,2017-05-12,461
88,2017-05-15,468
89,2017-05-16,470
90,2017-05-17,462
91,2017-05-18,453
92,2017-05-19,459
93,2017-05-22,454
94,2017-05-23,457
95,2017-05-24,453
96,2017-05-25,454
97,2017-05-26,447
98,2017-05-29,447
99,2017-05-30,444
100,2017-05-31,440
101,2017-06-01,442
102,2017-06-02,448
103,2017-06-05,444
104,2017-06-06,444
105,2017-06-07,443
106,2017-06-08,441
107,2017-06-09,444
108,2017-06-12,442
109,2017-06-13,442
110,2017-06-14,441
111,2017-06-15,436
112,2017-06-16,438
113,2017-06-19,439
114,2017-06-20,450
115,2017-06-21,443
116,2017-06-22,442
117,2017-06-23,445
118,2017-06-26,444
119,2017-06-27,446
120,2017-06-28,444
121,2017-06-29,443
122,2017-06-30,443
123,2017-07-03,441
124,2017-07-04,441
125,2017-07-05,440
126,2017-07-06,442
127,2017-07-07,440
128,2017-07-10,445
129,2017-07-11,451
130,2017-07-12,450
131,2017-07-13,450
132,2017-07-14,451
133,2017-07-18,448
134,2017-07-19,449
135,2017-07-20,453
136,2017-07-21,456
137,2017-07-24,459
138,2017-07-25,462
139,2017-07-26,461
140,2017-07-27,461
141,2017-07-28,462
142,2017-07-31,459
143,2017-08-01,460
144,2017-08-02,463
145,2017-08-03,463
146,2017-08-04,468
147,2017-08-07,472
148,2017-08-08,473
149,2017-08-09,463
150,2017-08-10,461
151,2017-08-14,454
152,2017-08-15,457
153,2017-08-16,458
154,2017-08-17,462
155,2017-08-18,455
156,2017-08-21,458
157,2017-08-22,461
158,2017-08-23,459
159,2017-08-24,457
160,2017-08-25,460
161,2017-08-28,462
162,2017-08-29,463
163,2017-08-30,465
164,2017-08-31,471
165,2017-09-01,472
166,2017-09-04,469
167,2017-09-05,469
168,2017-09-06,468
169,2017-09-07,474
170,2017-09-08,473
171,2017-09-11,477
172,2017-09-12,480
173,2017-09-13,485
174,2017-09-14,485
175,2017-09-15,488
176,2017-09-19,495
177,2017-09-20,499
178,2017-09-21,497
179,2017-09-22,498
180,2017-09-25,502
181,2017-09-26,501
182,2017-09-27,502
183,2017-09-28,502
184,2017-09-29,496
185,2017-10-02,501
186,2017-10-03,499
187,2017-10-04,497
188,2017-10-05,497
189,2017-10-06,497
190,2017-10-10,501
191,2017-10-11,503
192,2017-10-12,512
193,2017-10-13,512
194,2017-10-16,519
195,2017-10-17,515
196,2017-10-18,511
197,2017-10-19,508
198,2017-10-20,520
199,2017-10-23,526
200,2017-10-24,533
201,2017-10-25,522
202,2017-10-26,530
203,2017-10-27,544
204,2017-10-30,549
205,2017-10-31,535
206,2017-11-01,547
207,2017-11-02,539
208,2017-11-06,538
209,2017-11-07,543
210,2017-11-08,540
211,2017-11-09,540
212,2017-11-10,529
213,2017-11-13,528
214,2017-11-15,508
215,2017-11-16,512
216,2017-11-17,512
217,2017-11-20,515
218,2017-11-21,517
219,2017-11-22,526
220,2017-11-24,529
221,2017-11-27,534
222,2017-11-28,529
223,2017-11-29,531
224,2017-11-30,529
225,2017-12-01,532
226,2017-12-04,527
227,2017-12-05,525
228,2017-12-06,518
229,2017-12-07,523
230,2017-12-08,518
231,2017-12-11,522
232,2017-12-12,520
233,2017-12-13,518
234,2017-12-14,522
235,2017-12-15,521
236,2017-12-18,524
237,2017-12-19,525
238,2017-12-20,527
239,2017-12-21,529
240,2017-12-22,532
241,2017-12-25,537
242,2017-12-26,533
243,2017-12-27,543
244,2017-12-28,539
245,2017-12-29,544
