,date,closing price
0,2012-01-04,319
1,2012-01-05,309
2,2012-01-06,300
3,2012-01-10,286
4,2012-01-11,278
5,2012-01-12,261
6,2012-01-13,260
7,2012-01-16,270
8,2012-01-17,253
9,2012-01-18,254
10,2012-01-19,242
11,2012-01-20,257
12,2012-01-23,282
13,2012-01-24,272
14,2012-01-25,262
15,2012-01-26,252
16,2012-01-27,253
17,2012-01-30,261
18,2012-01-31,249
19,2012-02-01,247
20,2012-02-02,243
21,2012-02-03,249
22,2012-02-06,235
23,2012-02-07,241
24,2012-02-08,237
25,2012-02-09,237
26,2012-02-10,239
27,2012-02-13,246
28,2012-02-14,239
29,2012-02-15,238
30,2012-02-16,230
31,2012-02-17,222
32,2012-02-20,211
33,2012-02-21,214
34,2012-02-22,229
35,2012-02-23,227
36,2012-02-24,224
37,2012-02-27,227
38,2012-02-28,230
39,2012-02-29,225
40,2012-03-01,214
41,2012-03-02,213
42,2012-03-05,213
43,2012-03-06,210
44,2012-03-07,215
45,2012-03-08,217
46,2012-03-09,216
47,2012-03-12,215
48,2012-03-13,211
49,2012-03-14,202
50,2012-03-15,204
51,2012-03-16,205
52,2012-03-19,217
53,2012-03-21,236
54,2012-03-22,230
55,2012-03-23,226
56,2012-03-26,219
57,2012-03-27,217
58,2012-03-28,206
59,2012-03-29,211
60,2012-03-30,217
61,2012-04-02,215
62,2012-04-03,206
63,2012-04-04,206
64,2012-04-05,207
65,2012-04-06,206
66,2012-04-09,201
67,2012-04-10,200
68,2012-04-11,190
69,2012-04-12,190
70,2012-04-13,193
71,2012-04-16,190
72,2012-04-17,215
73,2012-04-18,226
74,2012-04-19,218
75,2012-04-20,211
76,2012-04-23,209
77,2012-04-24,203
78,2012-04-25,206
79,2012-04-26,199
80,2012-04-27,200
81,2012-05-01,197
82,2012-05-02,203
83,2012-05-07,190
84,2012-05-08,200
85,2012-05-09,189
86,2012-05-10,191
87,2012-05-11,153
88,2012-05-14,147
89,2012-05-15,145
90,2012-05-16,143
91,2012-05-17,149
92,2012-05-18,148
93,2012-05-21,157
94,2012-05-22,172
95,2012-05-23,171
96,2012-05-24,179
97,2012-05-25,165
98,2012-05-28,154
99,2012-05-29,156
100,2012-05-30,150
101,2012-05-31,143
102,2012-06-01,139
103,2012-06-04,127
104,2012-06-05,130
105,2012-06-06,133
106,2012-06-07,136
107,2012-06-08,131
108,2012-06-11,140
109,2012-06-12,141
110,2012-06-13,142
111,2012-06-14,142
112,2012-06-15,140
113,2012-06-18,140
114,2012-06-19,142
115,2012-06-20,144
116,2012-06-21,154
117,2012-06-22,162
118,2012-06-25,175
119,2012-06-26,172
120,2012-06-27,179
121,2012-06-28,172
122,2012-06-29,169
123,2012-07-02,166
124,2012-07-03,167
125,2012-07-04,166
126,2012-07-05,168
127,2012-07-06,166
128,2012-07-09,166
129,2012-07-10,166
130,2012-07-11,163
131,2012-07-12,161
132,2012-07-13,157
133,2012-07-17,151
134,2012-07-18,145
135,2012-07-19,153
136,2012-07-20,162
137,2012-07-23,149
138,2012-07-24,146
139,2012-07-25,144
140,2012-07-26,146
141,2012-07-27,153
142,2012-07-30,156
143,2012-07-31,153
144,2012-08-01,156
145,2012-08-02,152
146,2012-08-03,155
147,2012-08-06,153
148,2012-08-07,155
149,2012-08-08,156
150,2012-08-09,158
151,2012-08-10,160
152,2012-08-13,165
153,2012-08-14,171
154,2012-08-15,171
155,2012-08-16,172
156,2012-08-17,171
157,2012-08-20,171
158,2012-08-21,168
159,2012-08-22,167
160,2012-08-23,166
161,2012-08-24,164
162,2012-08-27,160
163,2012-08-28,159
164,2012-08-29,164
165,2012-08-30,160
166,2012-08-31,159
167,2012-09-03,160
168,2012-09-04,160
169,2012-09-05,161
170,2012-09-06,156
171,2012-09-07,158
172,2012-09-10,161
173,2012-09-11,161
174,2012-09-12,161
175,2012-09-13,160
176,2012-09-14,161
177,2012-09-18,160
178,2012-09-19,159
179,2012-09-20,159
180,2012-09-21,157
181,2012-09-24,157
182,2012-09-25,160
183,2012-09-26,161
184,2012-09-27,160
185,2012-09-28,158
186,2012-10-01,156
187,2012-10-02,155
188,2012-10-03,153
189,2012-10-04,152
190,2012-10-05,153
191,2012-10-09,154
192,2012-10-10,151
193,2012-10-11,150
194,2012-10-12,151
195,2012-10-15,149
196,2012-10-16,149
197,2012-10-17,150
198,2012-10-18,155
199,2012-10-19,155
200,2012-10-22,158
201,2012-10-23,163
202,2012-10-24,162
203,2012-10-25,165
204,2012-10-26,165
205,2012-10-29,164
206,2012-10-30,165
207,2012-10-31,167
208,2012-11-01,172
209,2012-11-02,171
210,2012-11-05,166
211,2012-11-06,161
212,2012-11-07,161
213,2012-11-08,160
214,2012-11-09,159
215,2012-11-12,160
216,2012-11-13,158
217,2012-11-14,157
218,2012-11-15,159
219,2012-11-16,164
220,2012-11-19,167
221,2012-11-20,167
222,2012-11-21,169
223,2012-11-22,168
224,2012-11-26,168
225,2012-11-27,171
226,2012-11-28,170
227,2012-11-29,180
228,2012-11-30,174
229,2012-12-03,175
230,2012-12-04,176
231,2012-12-05,179
232,2012-12-06,181
233,2012-12-07,178
234,2012-12-10,177
235,2012-12-11,174
236,2012-12-12,177
237,2012-12-13,177
238,2012-12-14,175
239,2012-12-17,174
240,2012-12-18,175
241,2012-12-19,180
242,2012-12-20,181
243,2012-12-21,180
244,2012-12-25,180
245,2012-12-26,183
246,2012-12-27,181
247,2012-12-28,180
