,date,closing price
0,2015-01-05,820
1,2015-01-06,796
2,2015-01-07,796
3,2015-01-08,811
4,2015-01-09,815
5,2015-01-13,804
6,2015-01-14,785
7,2015-01-15,802
8,2015-01-16,782
9,2015-01-19,783
10,2015-01-20,807
11,2015-01-21,788
12,2015-01-22,798
13,2015-01-23,808
14,2015-01-26,810
15,2015-01-27,828
16,2015-01-28,838
17,2015-01-29,815
18,2015-01-30,836
19,2015-02-02,833
20,2015-02-03,824
21,2015-02-04,844
22,2015-02-05,827
23,2015-02-06,797
24,2015-02-09,801
25,2015-02-10,801
26,2015-02-12,816
27,2015-02-13,813
28,2015-02-16,828
29,2015-02-17,834
30,2015-02-18,841
31,2015-02-19,848
32,2015-02-20,850
33,2015-02-23,836
34,2015-02-24,829
35,2015-02-25,840
36,2015-02-26,860
37,2015-02-27,857
38,2015-03-02,855
39,2015-03-03,838
40,2015-03-04,830
41,2015-03-05,832
42,2015-03-06,834
43,2015-03-09,835
44,2015-03-10,846
45,2015-03-11,887
46,2015-03-12,891
47,2015-03-13,900
48,2015-03-16,913
49,2015-03-17,921
50,2015-03-18,925
51,2015-03-19,920
52,2015-03-20,924
53,2015-03-23,947
54,2015-03-24,946
55,2015-03-25,954
56,2015-03-26,960
57,2015-03-27,918
58,2015-03-30,933
59,2015-03-31,927
60,2015-04-01,909
61,2015-04-02,934
62,2015-04-03,950
63,2015-04-06,945
64,2015-04-07,969
65,2015-04-08,981
66,2015-04-09,976
67,2015-04-10,978
68,2015-04-13,974
69,2015-04-14,981
70,2015-04-15,971
71,2015-04-16,998
72,2015-04-17,1005
73,2015-04-20,998
74,2015-04-21,1002
75,2015-04-22,1000
76,2015-04-23,1000
77,2015-04-24,1002
78,2015-04-27,1009
79,2015-04-28,1010
80,2015-04-30,1005
81,2015-05-01,1003
82,2015-05-07,1009
83,2015-05-08,1021
84,2015-05-11,1022
85,2015-05-12,1050
86,2015-05-13,1047
87,2015-05-14,1064
88,2015-05-15,1061
