,date,start price,highest price,cheapest price,closing price,yield,fixed closing price
0,2018-01-04,64800,65290,64350,65290,428100,65290
1,2018-01-05,66020,66090,65420,66020,244900,66020
2,2018-01-09,66320,66330,65400,65860,309100,65860
3,2018-01-10,65400,66010,65110,65990,193000,65990
4,2018-01-11,66000,66210,65750,65960,231300,65960
5,2018-01-12,65880,66250,65450,66050,247200,66050
6,2018-01-15,66950,67260,66700,67020,226000,67020
7,2018-01-16,67050,69850,66660,69740,469500,69740
8,2018-01-17,69710,71280,69270,71060,573600,71060
9,2018-01-18,71990,72320,70730,71010,514000,71010
10,2018-01-19,71300,71890,71210,71620,240000,71620
11,2018-01-22,71320,71530,70910,71510,224000,71510
12,2018-01-23,71760,72320,71570,72320,251400,72320
13,2018-01-24,71500,72400,71420,71810,292000,71810
14,2018-01-25,70500,70840,69830,69890,383900,69890
15,2018-01-26,69520,70040,69120,69120,378600,69120
16,2018-01-29,68120,68780,66320,68330,448900,68330
17,2018-01-30,67960,68290,66880,67020,366100,67020
18,2018-01-31,66770,67490,66190,66430,392600,66430
19,2018-02-01,66890,68740,66850,68670,503600,68670
20,2018-02-02,68650,68840,66800,67380,524600,67380
21,2018-02-05,66380,67200,65270,65500,519300,65500
22,2018-02-06,62000,63400,60400,62480,800600,62480
23,2018-02-07,65600,65840,64060,64080,687600,64080
24,2018-02-08,64350,65870,64210,65450,512100,65450
25,2018-02-09,63230,63970,62800,63680,410200,63680
26,2018-02-13,65000,65410,63230,63460,382100,63460
27,2018-02-14,64000,64620,62220,62900,310100,62900
28,2018-02-15,63610,64200,63190,63470,238700,63470
29,2018-02-16,64220,64290,62370,62430,412400,62430
30,2018-02-19,63190,63990,62800,63980,231400,63980
31,2018-02-20,63890,63890,62590,62880,236200,62880
32,2018-02-21,63400,64080,62750,63900,339800,63900
33,2018-02-22,64000,64300,63250,63880,301600,63880
34,2018-02-23,64190,65200,64110,64990,286400,64990
35,2018-02-26,65760,65840,64980,65570,244200,65570
36,2018-02-27,66190,67290,66090,66890,368500,66890
37,2018-02-28,66500,66670,65260,65270,375500,65270
38,2018-03-01,64270,64570,63630,63870,368800,63870
39,2018-03-02,62600,62900,62260,62350,386800,62350
40,2018-03-05,62320,62870,61860,62150,254800,62150
41,2018-03-06,63600,63950,63180,63270,335100,63270
42,2018-03-07,62810,63370,61910,62080,300800,62080
43,2018-03-08,63080,63580,62570,63060,256200,63060
44,2018-03-09,64800,65810,64220,64750,535100,64750
45,2018-03-12,65940,65940,63900,64890,390100,64890
46,2018-03-13,65000,65690,64750,65690,293300,65690
47,2018-03-14,65490,66480,65390,66410,324000,66410
48,2018-03-15,66100,67360,66100,67360,352900,67360
49,2018-03-16,67370,67660,66810,67400,371100,67400
50,2018-03-19,67390,67870,66320,66660,279800,66660
51,2018-03-20,65800,65930,64010,64490,435900,64490
52,2018-03-22,64040,65430,64000,65160,404500,65160
53,2018-03-23,63540,63950,62870,62970,413000,62970
54,2018-03-26,62100,63520,61910,63520,340000,63520
55,2018-03-27,64150,65080,63950,65080,423700,65080
56,2018-03-28,64080,64950,63440,64900,315600,64900
57,2018-03-29,65490,65650,64610,65500,316300,65500
58,2018-03-30,66190,66250,65660,66040,239400,66040
59,2018-04-02,65880,66270,65460,65500,180000,65500
60,2018-04-03,64960,65800,64560,65440,211700,65440
61,2018-04-04,65610,65740,62120,62520,578100,62520
62,2018-04-05,62860,62980,61640,62500,478300,62500
63,2018-04-06,62170,63000,61360,61400,465200,61400
64,2018-04-09,61420,61770,60510,60740,418100,60740
65,2018-04-10,61710,62190,60770,61500,395800,61500
66,2018-04-11,62600,62940,61900,62600,306500,62600
67,2018-04-12,62600,63160,61990,62080,222200,62080
68,2018-04-13,62560,62980,62340,62430,181500,62430
69,2018-04-16,63000,63000,62370,62640,212800,62640
70,2018-04-17,62790,63190,62660,62790,218300,62790
71,2018-04-18,63200,64670,62810,64580,372200,64580
72,2018-04-19,64560,64740,63200,63400,393500,63400
73,2018-04-20,63050,63820,62180,63490,291000,63490
74,2018-04-23,63490,63780,62910,63720,207900,63720
75,2018-04-24,64500,65000,64130,65000,298200,65000
76,2018-04-25,64200,64800,64140,64590,307400,64590
77,2018-04-26,65000,65630,64710,65500,318100,65500
78,2018-04-27,65330,66980,64940,66970,617800,66970
79,2018-05-01,66970,67650,66030,67480,352200,67480
80,2018-05-02,67300,68160,67140,68130,303900,68130
81,2018-05-07,67990,68380,66860,67010,311300,67010
82,2018-05-08,67170,67550,66580,67010,307600,67010
83,2018-05-09,66600,67000,66040,66530,283100,66530
84,2018-05-10,67300,67700,66930,67690,218900,67690
85,2018-05-11,67890,68720,67650,68400,319900,68400
86,2018-05-14,68610,68990,68440,68890,205400,68890
87,2018-05-15,69000,69040,68240,68410,175300,68410
88,2018-05-16,68200,68790,68060,68260,199900,68260
89,2018-05-17,68820,68820,68210,68210,152300,68210
90,2018-05-18,68500,68590,68300,68420,165100,68420
91,2018-05-21,68420,68810,68400,68420,143800,68420
92,2018-05-22,68180,68590,67840,68540,153800,68540
93,2018-05-23,68690,68890,67910,68390,207400,68390
