,date,start price,highest price,cheapest price,closing price,yield,fixed closing price
0,2018-01-04,496,500,495,500,746300,500
1,2018-01-05,501,509,500,508,1164000,508
2,2018-01-09,511,514,508,510,1114600,510
3,2018-01-10,510,519,509,518,1281700,518
4,2018-01-11,519,534,517,533,1910300,533
5,2018-01-12,534,542,529,535,1496100,535
6,2018-01-15,540,543,532,539,944000,539
7,2018-01-16,540,541,527,528,976800,528
8,2018-01-17,525,528,518,521,1049500,521
9,2018-01-18,523,529,518,520,950800,520
10,2018-01-19,517,529,517,528,952300,528
11,2018-01-22,523,526,518,526,917000,526
12,2018-01-23,527,531,524,525,796600,525
13,2018-01-24,528,545,527,539,1373700,539
14,2018-01-25,537,538,532,535,816100,535
15,2018-01-26,535,537,529,531,804000,531
16,2018-01-29,533,535,524,526,706800,526
17,2018-01-30,496,508,488,492,4459500,492
18,2018-01-31,491,503,485,487,2879600,487
19,2018-02-01,486,497,478,495,2141600,495
20,2018-02-02,495,497,490,495,1105000,495
21,2018-02-05,486,496,486,495,1166300,495
22,2018-02-06,482,484,458,470,2278700,470
23,2018-02-07,485,485,462,462,1605100,462
24,2018-02-08,465,471,456,459,1389200,459
25,2018-02-09,443,457,437,457,1577700,457
26,2018-02-13,462,462,450,452,1117500,452
27,2018-02-14,452,456,445,448,764600,448
28,2018-02-15,451,453,447,449,603000,449
29,2018-02-16,453,462,453,457,647900,457
30,2018-02-19,465,474,463,470,684500,470
31,2018-02-20,469,479,469,478,545100,478
32,2018-02-21,478,489,478,488,1174200,488
33,2018-02-22,486,487,480,486,965900,486
34,2018-02-23,486,498,483,495,998700,495
35,2018-02-26,497,501,488,488,914700,488
36,2018-02-27,489,491,479,481,859800,481
37,2018-02-28,477,482,476,476,812300,476
38,2018-03-01,473,474,465,465,1175700,465
39,2018-03-02,457,467,457,464,879000,464
40,2018-03-05,464,468,458,459,999400,459
41,2018-03-06,462,466,456,457,791400,457
42,2018-03-07,455,464,454,459,674400,459
43,2018-03-08,462,463,457,458,484500,458
44,2018-03-09,460,464,458,462,648300,462
45,2018-03-12,465,471,464,470,820300,470
46,2018-03-13,466,474,464,472,535700,472
47,2018-03-14,471,474,468,473,326600,473
48,2018-03-15,472,473,465,467,631800,467
49,2018-03-16,470,471,459,463,1096900,463
50,2018-03-19,464,464,451,453,978900,453
51,2018-03-20,451,454,448,453,879400,453
52,2018-03-22,455,455,450,453,603100,453
