,date,closing price
0,2011-01-04,1194
1,2011-01-05,1162
2,2011-01-06,1170
3,2011-01-07,1154
4,2011-01-11,1152
5,2011-01-12,1134
6,2011-01-13,1154
7,2011-01-14,1150
8,2011-01-17,1158
9,2011-01-18,1162
10,2011-01-19,1170
11,2011-01-20,1146
12,2011-01-21,1118
13,2011-01-24,1134
14,2011-01-25,1162
15,2011-01-26,1150
16,2011-01-27,1166
17,2011-01-28,1154
18,2011-01-31,1144
19,2011-02-01,1172
20,2011-02-02,1188
21,2011-02-03,1200
22,2011-02-04,1222
23,2011-02-07,1242
24,2011-02-08,1250
25,2011-02-09,1258
26,2011-02-10,1272
27,2011-02-14,1276
28,2011-02-15,1274
29,2011-02-16,1286
30,2011-02-17,1298
31,2011-02-18,1302
32,2011-02-21,1276
33,2011-02-22,1236
34,2011-02-23,1250
35,2011-02-24,1216
36,2011-02-25,1250
37,2011-02-28,1262
38,2011-03-01,1302
39,2011-03-02,1258
40,2011-03-03,1320
41,2011-03-04,1318
42,2011-03-07,1284
43,2011-03-08,1314
44,2011-03-09,1314
45,2011-03-10,1280
46,2011-03-11,1244
47,2011-03-14,1084
48,2011-03-15,982
49,2011-03-16,1086
50,2011-03-17,1068
51,2011-03-18,1108
52,2011-03-22,1160
53,2011-03-23,1142
54,2011-03-24,1092
55,2011-03-25,1118
56,2011-03-28,1110
57,2011-03-29,1128
58,2011-03-30,1208
59,2011-03-31,1194
60,2011-04-01,1208
61,2011-04-04,1196
62,2011-04-05,1172
63,2011-04-06,1146
64,2011-04-07,1130
65,2011-04-08,1146
66,2011-04-11,1122
67,2011-04-12,1106
68,2011-04-13,1122
69,2011-04-14,1126
70,2011-04-15,1122
71,2011-04-18,1170
72,2011-04-19,1182
73,2011-04-20,1200
74,2011-04-21,1212
75,2011-04-22,1212
76,2011-04-25,1222
77,2011-04-26,1212
78,2011-04-27,1252
79,2011-04-28,1258
80,2011-05-02,1280
81,2011-05-06,1252
82,2011-05-09,1256
83,2011-05-10,1298
84,2011-05-11,1272
85,2011-05-12,1250
86,2011-05-13,1240
87,2011-05-16,1210
88,2011-05-17,1210
89,2011-05-18,1224
90,2011-05-19,1208
91,2011-05-20,1210
92,2011-05-23,1192
93,2011-05-24,1186
94,2011-05-25,1182
95,2011-05-26,1204
96,2011-05-27,1200
97,2011-05-30,1200
98,2011-05-31,1222
99,2011-06-01,1256
100,2011-06-02,1220
101,2011-06-03,1190
102,2011-06-06,1182
103,2011-06-07,1190
104,2011-06-08,1194
105,2011-06-09,1182
106,2011-06-10,1180
107,2011-06-13,1176
108,2011-06-14,1198
109,2011-06-15,1184
110,2011-06-16,1158
111,2011-06-17,1134
112,2011-06-20,1126
113,2011-06-21,1138
114,2011-06-22,1166
115,2011-06-23,1148
116,2011-06-24,1158
117,2011-06-27,1154
118,2011-06-28,1156
119,2011-06-29,1174
120,2011-06-30,1174
121,2011-07-01,1182
122,2011-07-04,1176
123,2011-07-05,1182
124,2011-07-06,1206
125,2011-07-07,1190
126,2011-07-08,1180
127,2011-07-11,1180
128,2011-07-12,1146
129,2011-07-13,1152
130,2011-07-14,1148
131,2011-07-15,1158
132,2011-07-19,1172
133,2011-07-20,1176
134,2011-07-21,1166
135,2011-07-22,1170
136,2011-07-25,1168
137,2011-07-26,1194
138,2011-07-27,1194
139,2011-07-28,1192
140,2011-07-29,1202
141,2011-08-01,1224
142,2011-08-02,1210
143,2011-08-03,1218
144,2011-08-04,1212
145,2011-08-05,1164
146,2011-08-08,1138
147,2011-08-09,1094
148,2011-08-10,1106
149,2011-08-11,1094
150,2011-08-12,1084
151,2011-08-15,1096
152,2011-08-16,1100
153,2011-08-17,1100
154,2011-08-18,1070
155,2011-08-19,1034
156,2011-08-22,1016
157,2011-08-23,1006
158,2011-08-24,998
159,2011-08-25,1028
160,2011-08-26,1034
161,2011-08-29,1060
162,2011-08-30,1082
163,2011-08-31,1072
164,2011-09-01,1086
165,2011-09-02,1060
166,2011-09-05,1038
167,2011-09-06,994
168,2011-09-07,1018
169,2011-09-08,1012
170,2011-09-09,988
171,2011-09-12,966
172,2011-09-13,992
173,2011-09-14,958
174,2011-09-15,976
175,2011-09-16,1030
176,2011-09-20,998
177,2011-09-21,1006
178,2011-09-22,964
179,2011-09-26,916
180,2011-09-27,948
181,2011-09-28,960
182,2011-09-29,976
183,2011-09-30,962
184,2011-10-03,924
185,2011-10-04,874
186,2011-10-05,840
187,2011-10-06,866
188,2011-10-07,884
189,2011-10-11,926
190,2011-10-12,950
191,2011-10-13,968
192,2011-10-14,958
193,2011-10-17,1002
194,2011-10-18,988
195,2011-10-19,996
196,2011-10-20,988
197,2011-10-21,994
198,2011-10-24,1014
199,2011-10-25,992
200,2011-10-26,994
201,2011-10-27,1014
202,2011-10-28,1054
203,2011-10-31,1038
204,2011-11-01,994
205,2011-11-02,926
206,2011-11-04,930
207,2011-11-07,926
208,2011-11-08,918
209,2011-11-09,926
210,2011-11-10,906
211,2011-11-11,914
212,2011-11-14,928
213,2011-11-15,892
214,2011-11-16,876
215,2011-11-17,908
216,2011-11-18,900
217,2011-11-21,912
218,2011-11-22,918
219,2011-11-24,854
220,2011-11-25,842
221,2011-11-28,866
222,2011-11-29,908
223,2011-11-30,898
224,2011-12-01,918
225,2011-12-02,910
226,2011-12-05,916
227,2011-12-06,894
228,2011-12-07,916
229,2011-12-08,916
230,2011-12-09,910
231,2011-12-12,954
232,2011-12-13,934
233,2011-12-14,936
234,2011-12-15,896
235,2011-12-16,892
236,2011-12-19,860
237,2011-12-20,864
238,2011-12-21,890
239,2011-12-22,856
240,2011-12-26,854
241,2011-12-27,840
242,2011-12-28,848
243,2011-12-29,844
244,2011-12-30,854
