,date,closing price
0,2011-01-04,159
1,2011-01-05,159
2,2011-01-06,164
3,2011-01-07,164
4,2011-01-11,164
5,2011-01-12,174
6,2011-01-13,173
7,2011-01-14,170
8,2011-01-17,169
9,2011-01-18,169
10,2011-01-19,169
11,2011-01-20,166
12,2011-01-21,162
13,2011-01-24,163
14,2011-01-25,162
15,2011-01-26,162
16,2011-01-27,163
17,2011-01-28,161
18,2011-01-31,159
19,2011-02-01,156
20,2011-02-02,161
21,2011-02-03,159
22,2011-02-04,160
23,2011-02-07,163
24,2011-02-08,166
25,2011-02-09,166
26,2011-02-10,165
27,2011-02-14,168
28,2011-02-15,166
29,2011-02-16,172
30,2011-02-17,168
31,2011-02-18,168
32,2011-02-21,166
33,2011-02-22,166
34,2011-02-23,182
35,2011-02-24,176
36,2011-02-25,172
37,2011-02-28,179
38,2011-03-01,184
39,2011-03-02,177
40,2011-03-03,180
41,2011-03-04,184
42,2011-03-07,179
43,2011-03-08,181
44,2011-03-09,179
45,2011-03-10,205
46,2011-03-11,211
47,2011-03-14,180
48,2011-03-15,132
49,2011-03-16,152
50,2011-03-17,153
51,2011-03-18,168
52,2011-03-22,178
53,2011-03-23,175
54,2011-03-24,178
55,2011-03-25,175
56,2011-03-28,169
57,2011-03-29,165
58,2011-03-30,168
59,2011-03-31,168
60,2011-04-01,164
61,2011-04-04,162
62,2011-04-05,157
63,2011-04-06,157
64,2011-04-07,163
65,2011-04-08,160
66,2011-04-11,160
67,2011-04-12,156
68,2011-04-13,159
69,2011-04-14,157
70,2011-04-15,157
71,2011-04-18,157
72,2011-04-19,156
73,2011-04-20,160
74,2011-04-21,161
75,2011-04-22,165
76,2011-04-25,167
77,2011-04-26,166
78,2011-04-27,170
79,2011-04-28,171
80,2011-05-02,169
81,2011-05-06,168
82,2011-05-09,168
83,2011-05-10,168
84,2011-05-11,166
85,2011-05-12,166
86,2011-05-13,165
87,2011-05-16,158
88,2011-05-17,158
89,2011-05-18,159
90,2011-05-19,159
91,2011-05-20,159
92,2011-05-23,155
93,2011-05-24,157
94,2011-05-25,155
95,2011-05-26,153
96,2011-05-27,154
97,2011-05-30,151
98,2011-05-31,152
99,2011-06-01,153
100,2011-06-02,150
101,2011-06-03,152
102,2011-06-06,152
103,2011-06-07,151
104,2011-06-08,151
105,2011-06-09,152
106,2011-06-10,151
107,2011-06-13,155
108,2011-06-14,155
109,2011-06-15,161
110,2011-06-16,161
111,2011-06-17,161
112,2011-06-20,160
113,2011-06-21,157
114,2011-06-22,159
115,2011-06-23,159
116,2011-06-24,168
117,2011-06-27,166
118,2011-06-28,172
119,2011-06-29,173
120,2011-06-30,175
121,2011-07-01,177
122,2011-07-04,180
123,2011-07-05,179
124,2011-07-06,187
125,2011-07-07,180
126,2011-07-08,180
127,2011-07-11,181
128,2011-07-12,180
129,2011-07-13,182
130,2011-07-14,182
131,2011-07-15,181
132,2011-07-19,178
133,2011-07-20,179
134,2011-07-21,178
135,2011-07-22,180
136,2011-07-25,180
137,2011-07-26,179
138,2011-07-27,178
139,2011-07-28,174
140,2011-07-29,172
141,2011-08-01,172
142,2011-08-02,170
143,2011-08-03,167
144,2011-08-04,166
145,2011-08-05,160
146,2011-08-08,155
147,2011-08-09,155
148,2011-08-10,156
149,2011-08-11,157
150,2011-08-12,160
151,2011-08-15,169
152,2011-08-16,172
153,2011-08-17,171
154,2011-08-18,165
155,2011-08-19,161
156,2011-08-22,156
157,2011-08-23,157
158,2011-08-24,158
159,2011-08-25,159
160,2011-08-26,158
161,2011-08-29,161
162,2011-08-30,163
163,2011-08-31,163
164,2011-09-01,162
165,2011-09-02,163
166,2011-09-05,161
167,2011-09-06,158
168,2011-09-07,159
169,2011-09-08,159
170,2011-09-09,158
171,2011-09-12,158
172,2011-09-13,158
173,2011-09-14,157
174,2011-09-15,156
175,2011-09-16,158
176,2011-09-20,160
177,2011-09-21,157
178,2011-09-22,156
179,2011-09-26,152
180,2011-09-27,153
181,2011-09-28,157
182,2011-09-29,154
183,2011-09-30,154
184,2011-10-03,154
185,2011-10-04,152
186,2011-10-05,152
187,2011-10-06,152
188,2011-10-07,148
189,2011-10-11,152
190,2011-10-12,151
191,2011-10-13,149
192,2011-10-14,149
193,2011-10-17,148
194,2011-10-18,149
195,2011-10-19,146
196,2011-10-20,145
197,2011-10-21,148
198,2011-10-24,149
199,2011-10-25,149
200,2011-10-26,149
201,2011-10-27,151
202,2011-10-28,149
203,2011-10-31,147
204,2011-11-01,147
205,2011-11-02,146
206,2011-11-04,146
207,2011-11-07,154
208,2011-11-08,150
209,2011-11-09,157
210,2011-11-10,157
211,2011-11-11,157
212,2011-11-14,157
213,2011-11-15,158
214,2011-11-16,157
215,2011-11-17,155
216,2011-11-18,154
217,2011-11-21,158
218,2011-11-22,164
219,2011-11-24,157
220,2011-11-25,151
221,2011-11-28,150
222,2011-11-29,150
223,2011-11-30,153
224,2011-12-01,158
225,2011-12-02,158
226,2011-12-05,157
227,2011-12-06,155
228,2011-12-07,156
229,2011-12-08,157
230,2011-12-09,157
231,2011-12-12,155
232,2011-12-13,153
233,2011-12-14,153
234,2011-12-15,148
235,2011-12-16,148
236,2011-12-19,146
237,2011-12-20,147
238,2011-12-21,143
239,2011-12-22,137
240,2011-12-26,139
241,2011-12-27,135
242,2011-12-28,137
243,2011-12-29,135
244,2011-12-30,138
