,date,closing price
0,2011-01-04,27.4
1,2011-01-05,30.9
2,2011-01-06,30.1
3,2011-01-07,29.6
4,2011-01-11,28.7
5,2011-01-12,28.3
6,2011-01-13,29.2
7,2011-01-14,28.5
8,2011-01-17,28.6
9,2011-01-18,28.4
10,2011-01-19,28.3
11,2011-01-20,27.9
12,2011-01-21,27.3
13,2011-01-24,27.5
14,2011-01-25,27.7
15,2011-01-26,27.5
16,2011-01-27,27.8
17,2011-01-28,27.5
18,2011-01-31,27.4
19,2011-02-01,27.4
20,2011-02-02,27.7
21,2011-02-03,28
22,2011-02-04,28.1
23,2011-02-07,27.9
24,2011-02-08,27.5
25,2011-02-09,27.5
26,2011-02-10,27.5
27,2011-02-14,27.6
28,2011-02-15,27.7
29,2011-02-16,27.6
30,2011-02-17,28
31,2011-02-18,27.6
32,2011-02-21,27.5
33,2011-02-22,27.3
34,2011-02-23,27.2
35,2011-02-24,26.9
36,2011-02-25,27
37,2011-02-28,27
38,2011-03-01,27.3
39,2011-03-02,27.1
40,2011-03-03,27.4
41,2011-03-04,27.2
42,2011-03-07,27.3
43,2011-03-08,27.8
44,2011-03-09,27.3
45,2011-03-10,27.2
46,2011-03-11,27
47,2011-03-14,21.5
48,2011-03-15,16.5
49,2011-03-16,17.3
50,2011-03-17,17.5
51,2011-03-18,19.3
52,2011-03-22,22.4
53,2011-03-23,22.6
54,2011-03-24,21.4
55,2011-03-25,21.5
56,2011-03-28,20.7
57,2011-03-29,20.2
58,2011-03-30,21.3
59,2011-03-31,21
60,2011-04-01,20.6
61,2011-04-04,20.6
62,2011-04-05,20.1
63,2011-04-06,20.1
64,2011-04-07,20.2
65,2011-04-08,20.4
66,2011-04-11,20.1
67,2011-04-12,20.1
68,2011-04-13,20
69,2011-04-14,20
70,2011-04-15,19.9
71,2011-04-18,20.2
72,2011-04-19,20.1
73,2011-04-20,25.1
74,2011-04-21,22.7
75,2011-04-22,22.7
76,2011-04-25,22
77,2011-04-26,21.6
78,2011-04-27,21.8
79,2011-04-28,21.7
80,2011-05-02,21.7
81,2011-05-06,21.9
82,2011-05-09,23
83,2011-05-10,22.8
84,2011-05-11,22.7
85,2011-05-12,22.9
86,2011-05-13,22.4
87,2011-05-16,22
88,2011-05-17,22.1
