,date,closing price
0,2018-01-04,1905
1,2018-01-05,1955
2,2018-01-09,1972
3,2018-01-10,2013
4,2018-01-11,2115
5,2018-01-12,2087
6,2018-01-15,2107
7,2018-01-16,2106
8,2018-01-17,2048
9,2018-01-18,2015
10,2018-01-19,1980
11,2018-01-22,1995
12,2018-01-23,2048
13,2018-01-24,2169
14,2018-01-25,2163
15,2018-01-26,2142
16,2018-01-29,2090
17,2018-01-30,2089
18,2018-01-31,2070
19,2018-02-01,2143
20,2018-02-02,2105
21,2018-02-05,1988
22,2018-02-06,1876
23,2018-02-07,1857
24,2018-02-08,1860
25,2018-02-09,1812
26,2018-02-13,1775
27,2018-02-14,1790
28,2018-02-15,1756
29,2018-02-16,1756
30,2018-02-19,1785
31,2018-02-20,1840
32,2018-02-21,1869
33,2018-02-22,1868
34,2018-02-23,1861
35,2018-02-26,1929
36,2018-02-27,1901
37,2018-02-28,1863
38,2018-03-01,1840
39,2018-03-02,1794
40,2018-03-05,1704
41,2018-03-06,1878
42,2018-03-07,1837
43,2018-03-08,1887
44,2018-03-09,1913
45,2018-03-12,1920
46,2018-03-13,1962
47,2018-03-14,2007
48,2018-03-15,2049
49,2018-03-16,2009
50,2018-03-19,1979
51,2018-03-20,1978
52,2018-03-22,2050
53,2018-03-23,1928
54,2018-03-26,1861
55,2018-03-27,1865
56,2018-03-28,1900
57,2018-03-29,1976
58,2018-03-30,1990
59,2018-04-02,1956
60,2018-04-03,1940
61,2018-04-04,1860
62,2018-04-05,1859
63,2018-04-06,1826
64,2018-04-09,1823
65,2018-04-10,1782
66,2018-04-11,1754
67,2018-04-12,1719
68,2018-04-13,1670
69,2018-04-16,1673
70,2018-04-17,1645
71,2018-04-18,1648
72,2018-04-19,1614
73,2018-04-20,1596
74,2018-04-23,1575
75,2018-04-24,1584
76,2018-04-25,1584
77,2018-04-26,1620
78,2018-04-27,1674
79,2018-05-01,1667
80,2018-05-02,1711
81,2018-05-07,1780
82,2018-05-08,1816
83,2018-05-09,1736
84,2018-05-10,1677
85,2018-05-11,1671
86,2018-05-14,1655
87,2018-05-15,1667
88,2018-05-16,1690
89,2018-05-17,1688
90,2018-05-18,1685
91,2018-05-21,1676
92,2018-05-22,1673
93,2018-05-23,1650
94,2018-05-24,1633
95,2018-05-25,1626
96,2018-05-28,1601
97,2018-05-29,1567
98,2018-05-30,1640
99,2018-05-31,1655
100,2018-06-01,1654
101,2018-06-04,1665
102,2018-06-05,1607
103,2018-06-06,1588
104,2018-06-07,1604
105,2018-06-08,1670
106,2018-06-11,1700
107,2018-06-12,1762
108,2018-06-13,1764
109,2018-06-14,1733
110,2018-06-15,1752
111,2018-06-18,1726
112,2018-06-19,1661
113,2018-06-20,1608
114,2018-06-21,1640
115,2018-06-22,1601
116,2018-06-25,1560
117,2018-06-26,1570
118,2018-06-27,1606
119,2018-06-28,1609
120,2018-06-29,1615
121,2018-07-02,1553
122,2018-07-03,1498
123,2018-07-04,1499
124,2018-07-05,1499
125,2018-07-06,1512
126,2018-07-09,1545
127,2018-07-10,1529
128,2018-07-11,1512
129,2018-07-12,1517
130,2018-07-13,1478
131,2018-07-17,1474
132,2018-07-18,1520
133,2018-07-19,1506
134,2018-07-20,1521
135,2018-07-23,1518
136,2018-07-24,1550
137,2018-07-25,1544
138,2018-07-26,1541
139,2018-07-27,1540
140,2018-07-30,1511
141,2018-07-31,1528
142,2018-08-01,1513
143,2018-08-02,1515
144,2018-08-03,1490
145,2018-08-06,1490
146,2018-08-07,1500
147,2018-08-08,1492
148,2018-08-09,1543
149,2018-08-10,1583
150,2018-08-13,1520
151,2018-08-14,1527
152,2018-08-15,1500
153,2018-08-16,1477
154,2018-08-17,1577
155,2018-08-20,1650
156,2018-08-21,1644
157,2018-08-22,1675
158,2018-08-23,1713
159,2018-08-24,1724
160,2018-08-27,1770
161,2018-08-28,1691
162,2018-08-29,1741
163,2018-08-30,1722
164,2018-08-31,1823
165,2018-09-03,1802
166,2018-09-04,1811
167,2018-09-05,1804
168,2018-09-06,1755
169,2018-09-07,1737
170,2018-09-10,1745
171,2018-09-11,1728
172,2018-09-12,1680
173,2018-09-13,1662
174,2018-09-14,1778
175,2018-09-18,1769
176,2018-09-19,1704
177,2018-09-20,1679
178,2018-09-21,1746
179,2018-09-25,1827
180,2018-09-26,1839
181,2018-09-27,1834
182,2018-09-28,1797
183,2018-10-01,1827
184,2018-10-02,1787
185,2018-10-03,1790
186,2018-10-04,1755
187,2018-10-05,1713
188,2018-10-09,1674
189,2018-10-10,1694
190,2018-10-11,1625
191,2018-10-12,1661
192,2018-10-15,1617
193,2018-10-16,1608
194,2018-10-17,1644
