,date,closing price
0,2018-01-04,1200
1,2018-01-05,1210
2,2018-01-09,1235
3,2018-01-10,1249
4,2018-01-11,1238
5,2018-01-12,1238
6,2018-01-15,1246
7,2018-01-16,1285
8,2018-01-17,1260
9,2018-01-18,1238
10,2018-01-19,1232
11,2018-01-22,1262
12,2018-01-23,1268
13,2018-01-24,1264
14,2018-01-25,1260
15,2018-01-26,1260
16,2018-01-29,1287
17,2018-01-30,1269
18,2018-01-31,1265
19,2018-02-01,1336
20,2018-02-02,1323
21,2018-02-05,1253
22,2018-02-06,1096
23,2018-02-07,1105
24,2018-02-08,1050
25,2018-02-09,1053
26,2018-02-13,1023
27,2018-02-14,1015
28,2018-02-15,1042
29,2018-02-16,1060
30,2018-02-19,1115
31,2018-02-20,1124
32,2018-02-21,1140
33,2018-02-22,1124
34,2018-02-23,1120
35,2018-02-26,1143
36,2018-02-27,1122
37,2018-02-28,1122
38,2018-03-01,1112
39,2018-03-02,1092
40,2018-03-05,1046
41,2018-03-06,1044
42,2018-03-07,1029
43,2018-03-08,1022
44,2018-03-09,1090
45,2018-03-12,1124
46,2018-03-13,1128
47,2018-03-14,1105
48,2018-03-15,1094
49,2018-03-16,1096
50,2018-03-19,1059
51,2018-03-20,1046
52,2018-03-22,1050
53,2018-03-23,1015
54,2018-03-26,1033
55,2018-03-27,1052
56,2018-03-28,1031
57,2018-03-29,1054
58,2018-03-30,1064
59,2018-04-02,1061
60,2018-04-03,1050
61,2018-04-04,1055
62,2018-04-05,1095
63,2018-04-06,1106
64,2018-04-09,1080
65,2018-04-10,1111
66,2018-04-11,1112
67,2018-04-12,1113
68,2018-04-13,1107
69,2018-04-16,1085
70,2018-04-17,1084
71,2018-04-18,1118
72,2018-04-19,1149
73,2018-04-20,1214
74,2018-04-23,1259
75,2018-04-24,1200
76,2018-04-25,1241
77,2018-04-26,1222
78,2018-04-27,1240
79,2018-05-01,1215
80,2018-05-02,1202
81,2018-05-07,1198
82,2018-05-08,1184
83,2018-05-09,1166
84,2018-05-10,1137
85,2018-05-11,1183
86,2018-05-14,1159
87,2018-05-15,1133
88,2018-05-16,1066
89,2018-05-17,1074
90,2018-05-18,1108
91,2018-05-21,1105
92,2018-05-22,1115
93,2018-05-23,1093
94,2018-05-24,1082
95,2018-05-25,1057
96,2018-05-28,1116
97,2018-05-29,1096
98,2018-05-30,1087
99,2018-05-31,1103
100,2018-06-01,1142
101,2018-06-04,1153
102,2018-06-05,1130
103,2018-06-06,1115
104,2018-06-07,1124
105,2018-06-08,1124
106,2018-06-11,1143
107,2018-06-12,1136
108,2018-06-13,1147
109,2018-06-14,1163
110,2018-06-15,1205
111,2018-06-18,1242
112,2018-06-19,1214
113,2018-06-20,1257
114,2018-06-21,1309
115,2018-06-22,1303
116,2018-06-25,1356
117,2018-06-26,1340
118,2018-06-27,1349
119,2018-06-28,1261
120,2018-06-29,1230
121,2018-07-02,1248
122,2018-07-03,1245
123,2018-07-04,1278
124,2018-07-05,1225
125,2018-07-06,1249
126,2018-07-09,1315
127,2018-07-10,1307
128,2018-07-11,1316
129,2018-07-12,1332
130,2018-07-13,1320
131,2018-07-17,1301
132,2018-07-18,1298
133,2018-07-19,1240
134,2018-07-20,1234
135,2018-07-23,1210
136,2018-07-24,1228
137,2018-07-25,1266
138,2018-07-26,1334
139,2018-07-27,1326
140,2018-07-30,1260
141,2018-07-31,1291
142,2018-08-01,1308
143,2018-08-02,1265
144,2018-08-03,1238
145,2018-08-06,1214
146,2018-08-07,1196
147,2018-08-08,1215
148,2018-08-09,1210
149,2018-08-10,1263
150,2018-08-13,1222
151,2018-08-14,1233
152,2018-08-15,1223
153,2018-08-16,1214
