,date,closing price
0,2018-01-04,663
1,2018-01-05,679
2,2018-01-09,690
3,2018-01-10,703
4,2018-01-11,689
5,2018-01-12,698
6,2018-01-15,718
7,2018-01-16,689
8,2018-01-17,662
9,2018-01-18,657
10,2018-01-19,658
11,2018-01-22,677
12,2018-01-23,675
13,2018-01-24,676
14,2018-01-25,662
15,2018-01-26,661
16,2018-01-29,647
17,2018-01-30,633
18,2018-01-31,625
19,2018-02-01,631
20,2018-02-02,637
21,2018-02-05,611
22,2018-02-06,585
23,2018-02-07,556
24,2018-02-08,592
25,2018-02-09,577
26,2018-02-13,566
27,2018-02-14,554
28,2018-02-15,543
29,2018-02-16,580
30,2018-02-19,592
31,2018-02-20,599
32,2018-02-21,606
33,2018-02-22,589
34,2018-02-23,594
35,2018-02-26,610
36,2018-02-27,600
37,2018-02-28,603
38,2018-03-01,599
39,2018-03-02,596
40,2018-03-05,566
41,2018-03-06,588
42,2018-03-07,591
43,2018-03-08,598
44,2018-03-09,617
45,2018-03-12,602
46,2018-03-13,617
47,2018-03-14,615
48,2018-03-15,620
49,2018-03-16,619
50,2018-03-19,595
51,2018-03-20,598
52,2018-03-22,601
53,2018-03-23,576
54,2018-03-26,584
55,2018-03-27,604
56,2018-03-28,625
57,2018-03-29,640
58,2018-03-30,658
59,2018-04-02,673
60,2018-04-03,660
61,2018-04-04,627
62,2018-04-05,640
63,2018-04-06,632
64,2018-04-09,630
65,2018-04-10,628
66,2018-04-11,617
67,2018-04-12,626
68,2018-04-13,629
69,2018-04-16,602
70,2018-04-17,585
71,2018-04-18,604
72,2018-04-19,596
73,2018-04-20,598
74,2018-04-23,599
75,2018-04-24,597
76,2018-04-25,597
77,2018-04-26,593
78,2018-04-27,585
79,2018-05-01,578
80,2018-05-02,580
81,2018-05-07,567
82,2018-05-08,574
83,2018-05-09,568
84,2018-05-10,563
85,2018-05-11,563
86,2018-05-14,556
87,2018-05-15,547
88,2018-05-16,556
89,2018-05-17,567
90,2018-05-18,564
91,2018-05-21,610
92,2018-05-22,607
93,2018-05-23,601
94,2018-05-24,604
95,2018-05-25,610
96,2018-05-28,602
97,2018-05-29,584
98,2018-05-30,590
99,2018-05-31,585
100,2018-06-01,581
101,2018-06-04,576
102,2018-06-05,561
103,2018-06-06,535
104,2018-06-07,543
105,2018-06-08,558
106,2018-06-11,557
107,2018-06-12,572
108,2018-06-13,563
109,2018-06-14,553
110,2018-06-15,555
111,2018-06-18,540
112,2018-06-19,526
113,2018-06-20,522
114,2018-06-21,544
115,2018-06-22,520
116,2018-06-25,500
117,2018-06-26,498
118,2018-06-27,496
119,2018-06-28,477
120,2018-06-29,489
121,2018-07-02,481
122,2018-07-03,468
123,2018-07-04,466
124,2018-07-05,445
125,2018-07-06,461
126,2018-07-09,480
127,2018-07-10,478
128,2018-07-11,468
129,2018-07-12,477
130,2018-07-13,484
131,2018-07-17,477
132,2018-07-18,482
133,2018-07-19,481
134,2018-07-20,484
135,2018-07-23,476
136,2018-07-24,482
137,2018-07-25,493
138,2018-07-26,490
139,2018-07-27,481
140,2018-07-30,465
141,2018-07-31,478
142,2018-08-01,490
143,2018-08-02,490
144,2018-08-03,470
145,2018-08-06,469
146,2018-08-07,465
147,2018-08-08,480
148,2018-08-09,480
149,2018-08-10,470
150,2018-08-13,450
151,2018-08-14,460
152,2018-08-15,433
153,2018-08-16,421
154,2018-08-17,434
155,2018-08-20,419
156,2018-08-21,415
157,2018-08-22,429
158,2018-08-23,436
159,2018-08-24,442
160,2018-08-27,450
161,2018-08-28,412
162,2018-08-29,424
163,2018-08-30,425
164,2018-08-31,432
165,2018-09-03,409
166,2018-09-04,417
167,2018-09-05,401
168,2018-09-06,386
169,2018-09-07,384
170,2018-09-10,384
171,2018-09-11,387
172,2018-09-12,384
173,2018-09-13,376
174,2018-09-14,376
175,2018-09-18,378
176,2018-09-19,382
177,2018-09-20,381
178,2018-09-21,384
179,2018-09-25,387
180,2018-09-26,401
181,2018-09-27,393
182,2018-09-28,396
183,2018-10-01,388
184,2018-10-02,380
185,2018-10-03,376
186,2018-10-04,366
187,2018-10-05,353
188,2018-10-09,353
189,2018-10-10,346
190,2018-10-11,329
191,2018-10-12,341
192,2018-10-15,325
193,2018-10-16,330
194,2018-10-17,352
195,2018-10-18,345
196,2018-10-19,350
197,2018-10-22,334
198,2018-10-23,317
199,2018-10-24,310
200,2018-10-25,293
201,2018-10-26,292
202,2018-10-29,276
203,2018-10-30,297
204,2018-10-31,304
205,2018-11-01,296
206,2018-11-02,305
207,2018-11-05,309
208,2018-11-06,304
209,2018-11-07,304
210,2018-11-08,312
211,2018-11-09,304
212,2018-11-12,298
213,2018-11-13,296
214,2018-11-14,287
215,2018-11-15,318
216,2018-11-16,316
217,2018-11-19,318
218,2018-11-20,317
219,2018-11-21,311
220,2018-11-22,317
221,2018-11-26,321
222,2018-11-27,321
223,2018-11-28,326
224,2018-11-29,333
225,2018-11-30,330
226,2018-12-03,335
227,2018-12-04,325
228,2018-12-05,325
229,2018-12-06,315
230,2018-12-07,310
231,2018-12-10,303
232,2018-12-11,294
233,2018-12-12,300
234,2018-12-13,307
235,2018-12-14,303
236,2018-12-17,292
237,2018-12-18,280
238,2018-12-19,281
239,2018-12-20,266
240,2018-12-21,263
241,2018-12-25,236
242,2018-12-26,244
243,2018-12-27,269
244,2018-12-28,268
