,date,closing price
0,2018-01-04,3650
1,2018-01-05,3825
2,2018-01-09,4050
3,2018-01-10,3685
4,2018-01-11,3675
5,2018-01-12,3470
6,2018-01-15,3590
7,2018-01-16,3425
8,2018-01-17,3440
9,2018-01-18,3470
10,2018-01-19,3565
11,2018-01-22,3755
12,2018-01-23,3700
13,2018-01-24,3630
14,2018-01-25,3615
15,2018-01-26,3530
16,2018-01-29,3410
17,2018-01-30,3290
18,2018-01-31,3205
19,2018-02-01,3235
20,2018-02-02,3280
21,2018-02-05,3190
22,2018-02-06,2716
23,2018-02-07,2753
24,2018-02-08,3255
25,2018-02-09,3430
26,2018-02-13,3110
27,2018-02-14,3155
28,2018-02-15,3390
29,2018-02-16,3340
30,2018-02-19,3645
31,2018-02-20,3730
32,2018-02-21,3890
33,2018-02-22,3880
34,2018-02-23,3775
35,2018-02-26,3590
36,2018-02-27,3585
37,2018-02-28,3715
38,2018-03-01,3630
39,2018-03-02,3520
40,2018-03-05,3375
41,2018-03-06,3630
42,2018-03-07,3730
43,2018-03-08,3905
44,2018-03-09,3650
45,2018-03-12,3595
46,2018-03-13,3720
47,2018-03-14,3775
48,2018-03-15,3720
49,2018-03-16,3575
50,2018-03-19,3635
51,2018-03-20,3420
52,2018-03-22,3385
53,2018-03-23,3210
54,2018-03-26,3335
55,2018-03-27,3450
56,2018-03-28,3355
57,2018-03-29,3280
58,2018-03-30,3390
59,2018-04-02,3425
60,2018-04-03,3410
61,2018-04-04,3350
62,2018-04-05,3310
63,2018-04-06,3190
64,2018-04-09,3185
65,2018-04-10,3245
66,2018-04-11,3160
67,2018-04-12,3060
68,2018-04-13,3080
69,2018-04-16,2846
70,2018-04-17,2833
71,2018-04-18,2875
72,2018-04-19,2975
73,2018-04-20,3110
74,2018-04-23,3145
75,2018-04-24,3095
76,2018-04-25,3115
77,2018-04-26,3035
78,2018-04-27,3020
79,2018-05-01,2935
80,2018-05-02,2975
81,2018-05-07,3020
82,2018-05-08,3210
83,2018-05-09,3180
84,2018-05-10,3255
85,2018-05-11,3230
86,2018-05-14,3420
87,2018-05-15,3230
88,2018-05-16,3055
89,2018-05-17,3080
90,2018-05-18,3145
91,2018-05-21,3090
92,2018-05-22,3020
93,2018-05-23,3030
94,2018-05-24,2955
95,2018-05-25,2938
96,2018-05-28,2994
97,2018-05-29,2916
98,2018-05-30,2885
99,2018-05-31,2877
100,2018-06-01,2944
101,2018-06-04,2886
102,2018-06-05,2798
103,2018-06-06,2774
104,2018-06-07,2844
105,2018-06-08,2775
106,2018-06-11,2781
107,2018-06-12,2790
108,2018-06-13,3015
109,2018-06-14,2923
110,2018-06-15,2953
111,2018-06-18,2862
112,2018-06-19,2766
113,2018-06-20,2775
114,2018-06-21,2860
115,2018-06-22,2769
116,2018-06-25,2600
117,2018-06-26,2513
118,2018-06-27,2515
119,2018-06-28,2396
120,2018-06-29,2464
121,2018-07-02,2358
122,2018-07-03,2308
123,2018-07-04,2231
124,2018-07-05,2146
125,2018-07-06,2317
126,2018-07-09,2529
127,2018-07-10,2416
128,2018-07-11,2409
129,2018-07-12,2381
130,2018-07-13,2501
131,2018-07-17,2456
132,2018-07-18,2496
133,2018-07-19,2671
134,2018-07-20,2650
135,2018-07-23,2531
136,2018-07-24,2619
137,2018-07-25,2640
138,2018-07-26,2619
139,2018-07-27,2606
140,2018-07-30,2575
141,2018-07-31,2550
142,2018-08-01,2542
143,2018-08-02,2526
144,2018-08-03,2445
145,2018-08-06,2531
146,2018-08-07,2924
147,2018-08-08,2995
148,2018-08-09,3040
149,2018-08-10,2971
150,2018-08-13,2827
151,2018-08-14,3005
152,2018-08-15,3145
153,2018-08-16,2965
154,2018-08-17,2871
155,2018-08-20,2887
156,2018-08-21,2790
157,2018-08-22,2787
158,2018-08-23,3000
159,2018-08-24,3045
160,2018-08-27,3025
161,2018-08-28,2978
162,2018-08-29,3075
163,2018-08-30,3030
164,2018-08-31,3015
165,2018-09-03,2902
166,2018-09-04,2989
167,2018-09-05,2990
168,2018-09-06,2946
169,2018-09-07,2900
170,2018-09-10,2911
171,2018-09-11,2920
172,2018-09-12,2969
173,2018-09-13,2998
174,2018-09-14,3120
175,2018-09-18,3025
176,2018-09-19,3095
177,2018-09-20,3165
178,2018-09-21,3140
179,2018-09-25,3115
180,2018-09-26,3255
181,2018-09-27,3220
182,2018-09-28,3190
183,2018-10-01,3265
184,2018-10-02,3165
185,2018-10-03,3175
186,2018-10-04,3160
187,2018-10-05,3060
188,2018-10-09,2934
189,2018-10-10,2990
190,2018-10-11,2917
191,2018-10-12,3020
192,2018-10-15,2935
193,2018-10-16,2915
194,2018-10-17,3075
195,2018-10-18,3095
196,2018-10-19,3115
197,2018-10-22,3000
198,2018-10-23,2935
199,2018-10-24,2955
200,2018-10-25,2836
201,2018-10-26,2797
202,2018-10-29,2520
203,2018-10-30,2568
204,2018-10-31,2737
205,2018-11-01,2868
206,2018-11-02,3000
207,2018-11-05,3065
208,2018-11-06,2963
209,2018-11-07,2995
210,2018-11-08,3090
211,2018-11-09,3050
212,2018-11-12,2870
213,2018-11-13,2876
214,2018-11-14,2831
215,2018-11-15,2818
216,2018-11-16,2851
217,2018-11-19,2905
218,2018-11-20,2823
219,2018-11-21,2840
220,2018-11-22,2830
221,2018-11-26,2787
222,2018-11-27,2777
223,2018-11-28,2825
224,2018-11-29,2801
225,2018-11-30,2721
226,2018-12-03,2801
227,2018-12-04,2739
228,2018-12-05,2730
229,2018-12-06,2640
230,2018-12-07,2640
231,2018-12-10,2518
232,2018-12-11,2440
233,2018-12-12,2495
234,2018-12-13,2505
235,2018-12-14,2398
236,2018-12-17,2289
237,2018-12-18,2164
238,2018-12-19,2150
239,2018-12-20,2036
240,2018-12-21,1948
241,2018-12-25,1770
242,2018-12-26,1961
243,2018-12-27,2155
244,2018-12-28,2029
