,date,start price,highest price,cheapest price,closing price,yield,fixed closing price
0,2017-01-04,1956,1990,1925,1988,11200,1988
1,2017-01-05,1988,2003,1975,1996,5600,1996
2,2017-01-06,2015,2015,1990,2009,4200,2009
3,2017-01-10,2002,2029,2000,2019,9500,2019
4,2017-01-11,2019,2025,2002,2023,2300,2023
5,2017-01-12,2020,2020,2006,2007,2800,2007
6,2017-01-13,2002,2029,2000,2013,4100,2013
7,2017-01-16,2002,2008,2000,2002,3200,2002
8,2017-01-17,1992,1995,1965,1975,5700,1975
9,2017-01-18,1998,1998,1980,1987,1600,1987
10,2017-01-19,1987,2002,1987,1997,1900,1997
11,2017-01-20,2005,2005,1981,1988,1900,1988
12,2017-01-23,1988,1999,1982,1991,1400,1991
13,2017-01-24,2000,2000,1984,1989,2400,1989
14,2017-01-25,1999,1999,1972,1991,2000,1991
15,2017-01-26,2000,2000,1980,1989,4200,1989
16,2017-01-27,1984,1996,1980,1995,2900,1995
17,2017-01-30,1997,1998,1982,1991,7200,1991
18,2017-01-31,1990,1999,1986,1986,3700,1986
19,2017-02-01,1986,1994,1985,1992,3700,1992
20,2017-02-02,1990,1990,1960,1966,8400,1966
21,2017-02-03,1955,1966,1955,1955,2800,1955
22,2017-02-06,1956,1963,1950,1963,3800,1963
23,2017-02-07,1955,1990,1951,1951,4500,1951
24,2017-02-08,1955,1965,1954,1963,2100,1963
25,2017-02-09,1975,1980,1971,1974,2500,1974
26,2017-02-10,1969,1984,1969,1981,5800,1981
27,2017-02-13,1985,1989,1961,1982,4800,1982
28,2017-02-14,1987,1987,1975,1977,4600,1977
29,2017-02-15,1983,1999,1970,1998,7500,1998
30,2017-02-16,1976,1994,1972,1988,3700,1988
31,2017-02-17,1988,1994,1988,1994,2400,1994
32,2017-02-20,2000,2008,2000,2008,3100,2008
33,2017-02-21,2008,2010,2000,2007,3500,2007
34,2017-02-22,2010,2020,2008,2012,1900,2012
35,2017-02-23,2012,2029,2011,2029,2700,2029
36,2017-02-24,2029,2030,2001,2015,3200,2015
37,2017-02-27,2033,2033,2024,2030,5200,2030
