,date,start price,highest price,cheapest price,closing price,yield,fixed closing price
0,2018-01-04,455,462,452,454,58000,2270
1,2018-01-05,459,459,451,453,56000,2265
2,2018-01-09,452,455,447,450,87000,2250
3,2018-01-10,449,452,447,448,37000,2240
4,2018-01-11,447,450,445,449,56000,2245
5,2018-01-12,447,448,441,441,77000,2205
6,2018-01-15,443,447,438,440,95000,2200
7,2018-01-16,442,445,442,443,24000,2215
8,2018-01-17,443,443,435,438,93000,2190
9,2018-01-18,439,441,427,429,100000,2145
10,2018-01-19,427,434,426,426,84000,2130
11,2018-01-22,426,431,426,431,59000,2155
12,2018-01-23,432,435,430,434,27000,2170
13,2018-01-24,433,437,433,435,83000,2175
14,2018-01-25,435,435,432,433,61000,2165
15,2018-01-26,433,434,429,430,92000,2150
16,2018-01-29,431,434,431,431,36000,2155
17,2018-01-30,431,432,428,429,78000,2145
18,2018-01-31,430,431,427,427,135000,2135
19,2018-02-01,434,435,428,434,120000,2170
20,2018-02-02,433,438,429,434,65000,2170
21,2018-02-05,429,434,428,432,105000,2160
22,2018-02-06,425,426,410,410,164000,2050
23,2018-02-07,418,433,418,423,145000,2115
24,2018-02-08,423,426,413,414,67000,2070
25,2018-02-09,411,414,394,398,185000,1990
26,2018-02-13,401,405,393,393,93000,1965
27,2018-02-14,393,393,385,386,90000,1930
28,2018-02-15,391,392,383,383,121000,1915
29,2018-02-16,385,388,384,384,99000,1920
30,2018-02-19,389,390,386,388,100000,1940
31,2018-02-20,392,392,386,390,95000,1950
32,2018-02-21,390,391,384,384,71000,1920
33,2018-02-22,384,387,382,387,55000,1935
34,2018-02-23,388,392,388,390,47000,1950
35,2018-02-26,393,395,391,393,49000,1965
36,2018-02-27,396,396,394,394,36000,1970
37,2018-02-28,394,395,385,387,69000,1935
38,2018-03-01,387,387,381,383,81000,1915
39,2018-03-02,383,384,376,380,132000,1900
40,2018-03-05,380,381,373,375,57000,1870
41,2018-03-06,377,383,377,382,84000,1910
42,2018-03-07,379,381,379,380,43000,1900
43,2018-03-08,380,380,376,376,29000,1880
44,2018-03-09,376,382,373,375,105000,1875
45,2018-03-12,377,385,377,383,71000,1915
46,2018-03-13,383,390,383,389,76000,1945
47,2018-03-14,386,392,386,391,43000,1955
48,2018-03-15,391,391,384,386,58000,1930
49,2018-03-16,386,386,381,386,63000,1930
50,2018-03-19,386,386,381,384,53000,1920
51,2018-03-20,381,382,375,382,115000,1910
52,2018-03-22,382,382,377,380,49000,1900
53,2018-03-23,375,375,365,369,146000,1845
54,2018-03-26,368,372,363,372,130000,1860
55,2018-03-27,370,383,370,382,194000,1910
56,2018-03-28,371,374,365,373,64000,1865
57,2018-03-29,374,375,368,372,57000,1860
58,2018-03-30,379,379,375,376,39000,1880
59,2018-04-02,376,382,373,378,54000,1890
60,2018-04-03,376,381,374,374,62000,1870
61,2018-04-04,376,385,376,380,108000,1900
62,2018-04-05,382,387,382,386,50000,1930
63,2018-04-06,385,385,380,380,44000,1900
64,2018-04-09,380,380,377,378,31000,1890
65,2018-04-10,378,380,375,379,55000,1895
66,2018-04-11,382,382,379,379,76000,1895
67,2018-04-12,379,382,378,379,39000,1895
68,2018-04-13,380,383,376,382,52000,1910
69,2018-04-16,382,382,378,379,107000,1895
70,2018-04-17,381,381,373,373,50000,1865
71,2018-04-18,374,392,374,390,92000,1950
72,2018-04-19,388,390,385,388,36000,1940
73,2018-04-20,386,386,385,385,26000,1925
74,2018-04-23,385,385,381,383,26000,1915
75,2018-04-24,385,390,384,389,51000,1945
76,2018-04-25,387,390,386,386,63000,1930
77,2018-04-26,387,392,386,391,67000,1955
78,2018-04-27,392,394,386,392,56000,1960
79,2018-05-01,391,391,389,389,32000,1945
80,2018-05-02,391,391,387,388,26000,1940
81,2018-05-07,388,391,388,391,36000,1955
82,2018-05-08,391,396,391,395,52000,1975
83,2018-05-09,395,396,392,393,48000,1965
84,2018-05-10,393,393,391,393,31000,1965
85,2018-05-11,395,395,393,395,40000,1975
86,2018-05-14,394,395,390,395,67000,1975
87,2018-05-15,396,401,394,400,64000,2000
88,2018-05-16,401,401,397,401,18000,2005
89,2018-05-17,399,399,396,398,60000,1990
90,2018-05-18,397,399,397,398,23000,1990
91,2018-05-21,397,400,396,399,21000,1995
92,2018-05-22,397,399,396,396,26000,1980
93,2018-05-23,395,395,388,394,54000,1970
94,2018-05-24,393,393,388,391,22000,1955
95,2018-05-25,394,394,380,382,57000,1910
96,2018-05-28,382,382,380,380,25000,1900
97,2018-05-29,382,382,375,379,25000,1895
98,2018-05-30,379,379,366,367,81000,1835
99,2018-05-31,368,368,359,361,83000,1805
100,2018-06-01,361,365,358,360,102000,1800
101,2018-06-04,364,367,362,366,54000,1830
102,2018-06-05,365,366,364,365,33000,1825
103,2018-06-06,366,371,366,370,55000,1850
104,2018-06-07,368,374,367,373,48000,1865
105,2018-06-08,371,372,368,372,81000,1860
106,2018-06-11,371,377,369,376,31000,1880
107,2018-06-12,378,378,370,370,62000,1850
108,2018-06-13,370,374,370,370,39000,1850
109,2018-06-14,370,375,365,375,61000,1875
110,2018-06-15,378,378,370,370,57000,1850
111,2018-06-18,373,379,371,378,44000,1890
112,2018-06-19,380,380,370,372,58000,1860
113,2018-06-20,372,374,370,373,28000,1865
114,2018-06-21,374,375,372,372,33000,1860
115,2018-06-22,372,389,370,389,242000,1945
116,2018-06-25,385,387,372,372,102000,1860
117,2018-06-26,372,380,371,380,44000,1900
118,2018-06-27,378,381,376,376,30000,1880
