,date,start price,highest price,cheapest price,closing price,yield,fixed closing price
0,2018-01-04,649,651,646,650,23300,650
1,2018-01-05,650,665,648,663,32100,663
2,2018-01-09,665,666,652,663,11800,663
3,2018-01-10,661,661,646,649,10800,649
4,2018-01-11,644,655,638,652,23800,652
5,2018-01-12,652,653,634,636,19600,636
6,2018-01-15,638,650,638,642,27200,642
7,2018-01-16,643,643,636,636,18400,636
8,2018-01-17,635,636,616,618,57200,618
9,2018-01-18,618,622,608,608,38500,608
10,2018-01-19,608,627,608,620,18500,620
11,2018-01-22,620,638,620,636,22300,636
12,2018-01-23,643,647,643,645,11500,645
13,2018-01-24,646,647,638,643,14400,643
14,2018-01-25,636,642,631,636,31900,636
15,2018-01-26,641,647,641,647,12500,647
16,2018-01-29,647,647,641,642,10900,642
17,2018-01-30,640,643,633,636,21600,636
18,2018-01-31,637,639,627,628,21800,628
19,2018-02-01,638,667,635,666,58400,666
20,2018-02-02,666,673,635,673,105100,673
21,2018-02-05,658,750,640,717,176600,717
22,2018-02-06,700,720,658,675,117900,675
23,2018-02-07,695,707,657,664,76800,664
24,2018-02-08,666,698,666,672,36500,672
25,2018-02-09,662,680,637,678,49900,678
26,2018-02-13,680,680,640,644,74600,644
27,2018-02-14,647,647,609,615,32600,615
28,2018-02-15,621,643,619,640,27400,640
29,2018-02-16,641,654,638,646,27500,646
30,2018-02-19,648,670,648,658,25800,658
31,2018-02-20,660,677,653,655,26000,655
32,2018-02-21,656,674,653,674,12800,674
33,2018-02-22,673,673,650,658,16300,658
34,2018-02-23,657,658,634,641,23600,641
35,2018-02-26,645,650,640,649,14600,649
36,2018-02-27,649,665,640,644,29800,644
37,2018-02-28,641,653,635,642,17100,642
38,2018-03-01,642,647,623,625,28000,625
39,2018-03-02,618,619,593,599,59600,599
40,2018-03-05,601,620,597,599,23400,599
41,2018-03-06,602,618,598,609,26200,609
42,2018-03-07,610,632,610,615,16800,615
43,2018-03-08,615,624,614,615,7100,615
44,2018-03-09,616,632,613,614,23800,614
45,2018-03-12,622,629,597,602,37900,602
46,2018-03-13,602,615,602,614,15400,614
47,2018-03-14,614,627,614,617,21800,617
48,2018-03-15,620,646,618,638,64600,638
49,2018-03-16,643,652,638,638,31400,638
50,2018-03-19,638,646,628,630,18400,630
51,2018-03-20,630,632,617,622,21300,622
52,2018-03-22,622,642,622,636,22900,636
53,2018-03-23,632,632,577,593,44600,593
54,2018-03-26,573,623,573,613,44900,613
55,2018-03-27,619,621,601,611,36600,611
56,2018-03-28,591,630,579,588,29100,588
57,2018-03-29,590,614,589,614,21400,614
58,2018-03-30,618,618,599,604,9000,604
59,2018-04-02,610,610,600,600,7000,600
60,2018-04-03,598,598,586,587,10700,587
61,2018-04-04,592,617,592,616,23300,616
62,2018-04-05,615,615,606,608,7500,608
63,2018-04-06,609,609,596,596,9100,596
64,2018-04-09,594,601,594,601,4700,601
65,2018-04-10,601,601,590,591,10200,591
66,2018-04-11,591,592,574,574,25000,574
67,2018-04-12,576,590,576,589,17900,589
68,2018-04-13,587,595,585,592,12300,592
69,2018-04-16,595,597,580,587,17900,587
70,2018-04-17,584,584,574,579,7600,579
71,2018-04-18,578,586,578,582,10900,582
72,2018-04-19,580,586,578,578,3900,578
73,2018-04-20,578,590,575,588,13500,588
74,2018-04-23,589,589,578,579,9500,579
75,2018-04-24,580,589,580,583,9200,583
76,2018-04-25,578,585,573,582,23900,582
77,2018-04-26,632,648,621,642,407900,642
78,2018-04-27,638,640,623,624,86300,624
79,2018-05-01,634,639,623,627,27200,627
80,2018-05-02,627,627,612,619,13400,619
81,2018-05-07,620,626,617,626,16500,626
82,2018-05-08,576,592,572,581,123400,581
83,2018-05-09,584,586,572,574,30900,574
84,2018-05-10,575,575,564,567,34900,567
85,2018-05-11,567,567,556,566,28500,566
86,2018-05-14,562,575,556,575,26700,575
87,2018-05-15,574,574,565,571,19700,571
88,2018-05-16,568,569,565,569,15000,569
89,2018-05-17,567,568,548,552,43900,552
90,2018-05-18,552,555,548,555,16100,555
91,2018-05-21,553,555,536,549,35400,549
92,2018-05-22,552,552,544,549,10800,549
93,2018-05-23,545,545,538,540,21300,540
94,2018-05-24,537,539,536,536,14900,536
95,2018-05-25,536,537,526,536,23500,536
96,2018-05-28,535,535,515,526,31700,526
97,2018-05-29,525,525,513,517,25500,517
98,2018-05-30,514,516,511,513,14200,513
99,2018-05-31,518,518,512,514,15100,514
100,2018-06-01,512,522,512,518,18400,518
101,2018-06-04,521,527,518,524,13700,524
102,2018-06-05,524,525,517,522,23000,522
103,2018-06-06,520,521,518,518,10700,518
104,2018-06-07,522,524,521,524,16200,524
105,2018-06-08,522,524,521,521,24800,521
106,2018-06-11,522,524,522,523,11000,523
107,2018-06-12,524,528,524,526,12800,526
108,2018-06-13,527,527,522,526,14200,526
109,2018-06-14,526,526,512,523,43500,523
110,2018-06-15,525,527,525,527,16200,527
111,2018-06-18,528,530,527,528,11200,528
112,2018-06-19,528,529,521,522,52900,522
113,2018-06-20,523,523,516,520,19900,520
114,2018-06-21,522,522,518,518,8300,518
115,2018-06-22,517,522,517,522,7500,522
116,2018-06-25,522,523,516,516,21500,516
117,2018-06-26,515,515,509,511,23400,511
118,2018-06-27,511,517,510,517,18900,517
119,2018-06-28,515,515,504,511,16200,511
120,2018-06-29,510,513,507,512,7100,512
121,2018-07-02,512,512,500,501,22700,501
122,2018-07-03,502,505,500,502,16100,502
123,2018-07-04,503,503,497,501,19400,501
124,2018-07-05,499,501,497,498,22800,498
125,2018-07-06,495,499,495,498,10400,498
126,2018-07-09,498,501,497,500,11200,500
127,2018-07-10,501,502,497,497,13300,497
128,2018-07-11,497,497,489,494,23800,494
129,2018-07-12,494,497,494,497,7700,497
130,2018-07-13,497,499,495,498,3800,498
131,2018-07-17,498,504,496,503,17900,503
132,2018-07-18,505,525,504,512,35100,512
133,2018-07-19,516,516,508,509,11800,509
134,2018-07-20,510,512,508,509,7600,509
135,2018-07-23,510,518,510,518,15100,518
136,2018-07-24,520,520,508,509,5600,509
137,2018-07-25,510,513,509,509,6100,509
138,2018-07-26,512,512,503,510,15500,510
139,2018-07-27,512,512,510,512,6700,512
140,2018-07-30,512,515,505,506,9800,506
141,2018-07-31,506,508,501,501,13500,501
142,2018-08-01,500,505,500,505,8500,505
143,2018-08-02,510,510,500,500,10000,500
144,2018-08-03,507,512,502,503,14500,503
145,2018-08-06,502,505,495,495,11700,495
146,2018-08-07,495,498,491,497,14000,497
147,2018-08-08,494,501,493,498,29500,498
148,2018-08-09,496,499,495,498,8100,498
149,2018-08-10,498,498,487,488,21400,488
150,2018-08-13,488,488,475,476,20400,476
151,2018-08-14,476,491,475,481,9400,481
152,2018-08-15,481,484,472,475,15300,475
153,2018-08-16,472,472,465,466,17100,466
154,2018-08-17,467,469,466,466,12300,466
155,2018-08-20,463,463,460,462,14800,462
156,2018-08-21,462,462,454,454,10200,454
157,2018-08-22,454,455,453,455,17400,455
158,2018-08-23,455,457,452,453,15900,453
159,2018-08-24,456,458,454,456,16900,456
160,2018-08-27,462,464,456,460,24800,460
161,2018-08-28,465,465,460,462,9900,462
162,2018-08-29,462,464,462,463,9000,463
163,2018-08-30,463,465,459,461,18000,461
164,2018-08-31,461,462,460,461,12100,461
165,2018-09-03,464,464,458,460,14100,460
166,2018-09-04,458,460,457,457,10300,457
167,2018-09-05,457,458,455,455,13400,455
168,2018-09-06,456,456,453,453,10700,453
169,2018-09-07,453,453,447,448,18200,448
170,2018-09-10,448,451,448,449,16600,449
171,2018-09-11,452,452,448,450,19700,450
172,2018-09-12,450,452,445,445,20600,445
173,2018-09-13,445,447,444,446,12700,446
174,2018-09-14,445,447,444,444,22400,444
175,2018-09-18,446,450,445,449,17700,449
176,2018-09-19,452,456,450,452,18300,452
177,2018-09-20,452,454,451,451,19000,451
178,2018-09-21,451,457,451,456,23900,456
179,2018-09-25,458,471,456,471,39900,471
180,2018-09-26,465,465,458,463,14400,463
181,2018-09-27,465,465,460,461,13200,461
182,2018-09-28,462,465,461,462,13600,462
183,2018-10-01,463,465,461,462,15700,462
184,2018-10-02,463,465,462,463,15200,463
185,2018-10-03,464,465,462,463,18200,463
186,2018-10-04,465,466,464,464,14200,464
187,2018-10-05,464,464,462,462,8100,462
188,2018-10-09,463,463,460,462,12600,462
189,2018-10-10,461,463,460,461,7600,461
190,2018-10-11,457,457,452,454,16900,454
191,2018-10-12,453,456,452,455,12700,455
192,2018-10-15,455,455,451,451,19100,451
193,2018-10-16,452,453,451,452,6200,452
194,2018-10-17,453,459,453,454,17100,454
195,2018-10-18,454,455,454,454,5200,454
196,2018-10-19,453,457,451,454,8800,454
197,2018-10-22,457,457,452,453,4400,453
198,2018-10-23,455,455,450,451,11300,451
199,2018-10-24,450,452,450,452,6300,452
200,2018-10-25,450,452,447,448,15400,448
201,2018-10-26,448,451,446,447,13600,447
202,2018-10-29,449,451,442,443,20900,443
203,2018-10-30,440,460,440,458,21100,458
204,2018-10-31,455,457,454,456,13900,456
205,2018-11-01,456,463,456,462,30800,462
206,2018-11-02,462,469,462,466,19000,466
207,2018-11-05,480,490,473,478,69900,478
208,2018-11-06,480,498,475,496,126600,496
209,2018-11-07,499,500,496,497,24500,497
210,2018-11-08,500,502,497,498,11100,498
211,2018-11-09,499,504,495,496,12300,496
212,2018-11-12,492,495,483,494,9300,494
213,2018-11-13,491,491,472,486,29800,486
214,2018-11-14,486,489,480,485,6600,485
215,2018-11-15,485,485,480,484,5900,484
216,2018-11-16,487,488,484,484,4300,484
217,2018-11-19,479,485,478,482,6300,482
218,2018-11-20,484,496,484,496,18300,496
