,date,start price,highest price,cheapest price,closing price,yield,fixed closing price
0,2018-01-04,762,778,748,774,195900,774
1,2018-01-05,775,783,766,769,139300,769
2,2018-01-09,774,774,764,767,81700,767
3,2018-01-10,777,777,758,767,93800,767
4,2018-01-11,757,768,752,753,89200,753
5,2018-01-12,753,754,744,745,70900,745
6,2018-01-15,750,757,740,753,66600,753
7,2018-01-16,752,754,741,743,39000,743
8,2018-01-17,739,739,726,726,68800,726
9,2018-01-18,727,731,716,718,99700,718
10,2018-01-19,718,724,718,719,38500,719
11,2018-01-22,721,737,718,737,64600,737
12,2018-01-23,741,743,734,736,54300,736
13,2018-01-24,735,738,728,728,57600,728
14,2018-01-25,727,733,721,726,46700,726
15,2018-01-26,728,733,722,732,51900,732
16,2018-01-29,736,738,733,738,73400,738
17,2018-01-30,721,743,710,741,235200,741
18,2018-01-31,741,741,713,714,100300,714
19,2018-02-01,724,742,721,740,92100,740
20,2018-02-02,743,749,739,747,93600,747
21,2018-02-05,731,745,731,737,85400,737
22,2018-02-06,706,706,671,687,152500,687
23,2018-02-07,707,717,679,679,76700,679
24,2018-02-08,683,703,681,699,80500,699
25,2018-02-09,666,685,662,679,91000,679
26,2018-02-13,689,691,667,669,90600,669
27,2018-02-14,669,671,650,654,80800,654
28,2018-02-15,660,679,659,670,52700,670
29,2018-02-16,680,684,673,674,43400,674
30,2018-02-19,683,707,683,707,53800,707
31,2018-02-20,707,708,696,701,45800,701
32,2018-02-21,697,702,687,689,31400,689
33,2018-02-22,690,700,687,698,42000,698
34,2018-02-23,695,699,693,693,27300,693
35,2018-02-26,695,704,692,704,53400,704
36,2018-02-27,740,754,730,745,176300,745
37,2018-02-28,739,740,726,727,96800,727
38,2018-03-01,724,732,715,718,68900,718
39,2018-03-02,705,731,705,727,117000,727
40,2018-03-05,728,741,727,733,143700,733
41,2018-03-06,740,769,740,769,196700,769
42,2018-03-07,769,793,763,777,213200,777
43,2018-03-08,781,789,750,751,99600,751
44,2018-03-09,757,757,729,741,91700,741
45,2018-03-12,738,741,725,730,72200,730
46,2018-03-13,730,747,728,747,35100,747
47,2018-03-14,746,748,737,741,23500,741
48,2018-03-15,741,744,732,734,25500,734
49,2018-03-16,734,736,722,724,34300,724
50,2018-03-19,717,719,699,701,50100,701
51,2018-03-20,690,712,690,712,32600,712
52,2018-03-22,707,707,698,700,30000,700
53,2018-03-23,685,686,673,674,57900,674
54,2018-03-26,673,679,664,678,53500,678
55,2018-03-27,689,690,676,688,49500,688
56,2018-03-28,680,693,680,690,30800,690
57,2018-03-29,700,700,679,688,39800,688
58,2018-03-30,700,705,692,702,43500,702
59,2018-04-02,710,710,701,703,34200,703
60,2018-04-03,699,706,692,703,27600,703
