,date,closing price
0,2009-01-05,446.7
1,2009-01-06,434.2
2,2009-01-07,428.3
3,2009-01-08,439.2
4,2009-01-09,450
5,2009-01-13,458.3
6,2009-01-14,445.8
7,2009-01-15,445
8,2009-01-16,455.8
9,2009-01-19,450.8
10,2009-01-20,439.2
11,2009-01-21,433.3
12,2009-01-22,438.3
13,2009-01-23,429.2
14,2009-01-26,427.5
15,2009-01-27,433.3
16,2009-01-28,435.8
17,2009-01-29,392.5
18,2009-01-30,377.5
19,2009-02-02,368.3
20,2009-02-03,365
21,2009-02-04,365.8
22,2009-02-05,369.2
23,2009-02-06,371.7
24,2009-02-09,350
25,2009-02-10,355.8
26,2009-02-12,350.8
27,2009-02-13,348.3
28,2009-02-16,352.5
29,2009-02-17,342.5
30,2009-02-18,348.3
31,2009-02-19,341.7
32,2009-02-20,340.8
33,2009-02-23,335.8
34,2009-02-24,326.3
35,2009-02-25,322.3
36,2009-02-26,313.2
37,2009-02-27,316.2
38,2009-03-02,346.7
39,2009-03-03,332
40,2009-03-04,343.3
41,2009-03-05,350.8
42,2009-03-06,355
43,2009-03-09,388.3
44,2009-03-10,400
45,2009-03-11,400.8
46,2009-03-12,402.5
47,2009-03-13,405.8
48,2009-03-16,416.7
49,2009-03-17,399.2
50,2009-03-18,374.2
51,2009-03-19,386.7
52,2009-03-23,391.7
53,2009-03-24,385.8
54,2009-03-25,395.8
55,2009-03-26,414.2
56,2009-03-27,429.2
57,2009-03-30,418.3
58,2009-03-31,410
59,2009-04-01,420
60,2009-04-02,415.8
61,2009-04-03,406.7
62,2009-04-06,399.2
63,2009-04-07,405.8
64,2009-04-08,396.7
65,2009-04-09,405
66,2009-04-10,395.8
67,2009-04-13,388.3
68,2009-04-14,388.3
69,2009-04-15,387.5
70,2009-04-16,390
71,2009-04-17,390
72,2009-04-20,385.8
73,2009-04-21,385
74,2009-04-22,372.5
75,2009-04-23,397.5
76,2009-04-24,411.7
77,2009-04-27,404.2
78,2009-04-28,402.5
79,2009-04-30,410
80,2009-05-01,405
81,2009-05-07,416.7
82,2009-05-08,417.5
83,2009-05-11,406.7
84,2009-05-12,405
85,2009-05-13,409.2
86,2009-05-14,406.7
87,2009-05-15,403.3
88,2009-05-18,395
89,2009-05-19,405
90,2009-05-20,406.7
91,2009-05-21,404.2
92,2009-05-22,400.8
93,2009-05-25,400
94,2009-05-26,400
95,2009-05-27,401.7
96,2009-05-28,399.2
97,2009-05-29,402.5
98,2009-06-01,415.8
99,2009-06-02,422.5
100,2009-06-03,425
101,2009-06-04,444.2
102,2009-06-05,453.3
103,2009-06-08,456.7
104,2009-06-09,447.5
105,2009-06-10,452.5
106,2009-06-11,450
107,2009-06-12,444.2
108,2009-06-15,445
109,2009-06-16,444.2
110,2009-06-17,468.3
111,2009-06-18,495
112,2009-06-19,482.5
113,2009-06-22,480
114,2009-06-23,478.3
115,2009-06-24,485.8
116,2009-06-25,491.7
117,2009-06-26,501.7
118,2009-06-29,501.7
119,2009-06-30,511.7
120,2009-07-01,513.3
121,2009-07-02,535
122,2009-07-03,525
123,2009-07-06,535
124,2009-07-07,551.7
125,2009-07-08,533.3
126,2009-07-09,533.3
127,2009-07-10,538.3
128,2009-07-13,533.3
129,2009-07-14,535
130,2009-07-15,540
131,2009-07-16,538.3
132,2009-07-17,591.7
133,2009-07-21,600
134,2009-07-22,570
135,2009-07-23,560
136,2009-07-24,563.3
137,2009-07-27,585
138,2009-07-28,578.3
139,2009-07-29,563.3
140,2009-07-30,560
141,2009-07-31,568.3
142,2009-08-03,558.3
143,2009-08-04,551.7
144,2009-08-05,556.7
145,2009-08-06,550
146,2009-08-07,565
147,2009-08-10,563.3
148,2009-08-11,563.3
149,2009-08-12,583.3
150,2009-08-13,586.7
151,2009-08-14,598.3
152,2009-08-17,613.3
153,2009-08-18,600
154,2009-08-19,600
155,2009-08-20,598.3
156,2009-08-21,603.3
157,2009-08-24,610
158,2009-08-25,608.3
159,2009-08-26,616.7
160,2009-08-27,631.7
161,2009-08-28,625
162,2009-08-31,641.7
163,2009-09-01,628.3
164,2009-09-02,625
165,2009-09-03,623.3
166,2009-09-04,608.3
167,2009-09-07,591.7
168,2009-09-08,606.7
169,2009-09-09,595
170,2009-09-10,595
171,2009-09-11,583.3
172,2009-09-14,575
173,2009-09-15,563.3
174,2009-09-16,580
175,2009-09-17,575
176,2009-09-18,568.3
177,2009-09-24,566.7
178,2009-09-25,601.7
179,2009-09-28,596.7
180,2009-09-29,591.7
181,2009-09-30,595
182,2009-10-01,583.3
183,2009-10-02,553.3
184,2009-10-05,565
185,2009-10-06,560
186,2009-10-07,560
187,2009-10-08,553.3
188,2009-10-09,546.7
189,2009-10-13,570
190,2009-10-14,550
191,2009-10-15,561.7
192,2009-10-16,566.7
193,2009-10-19,558.3
194,2009-10-20,566.7
195,2009-10-21,571.7
196,2009-10-22,581.7
197,2009-10-23,570
198,2009-10-26,583.3
199,2009-10-27,580
200,2009-10-28,580
201,2009-10-29,566.7
202,2009-10-30,586.7
203,2009-11-02,590
204,2009-11-04,588.3
205,2009-11-05,581.7
206,2009-11-06,566.7
207,2009-11-09,560
208,2009-11-10,565
209,2009-11-11,568.3
210,2009-11-12,555
211,2009-11-13,581.7
212,2009-11-16,593.3
213,2009-11-17,596.7
214,2009-11-18,596.7
215,2009-11-19,615
216,2009-11-20,615
217,2009-11-24,605
218,2009-11-25,623.3
219,2009-11-26,626.7
220,2009-11-27,610
221,2009-11-30,626.7
222,2009-12-01,641.7
223,2009-12-02,646.7
224,2009-12-03,645
225,2009-12-04,623.3
226,2009-12-07,630
227,2009-12-08,623.3
228,2009-12-09,631.7
229,2009-12-10,618.3
230,2009-12-11,613.3
231,2009-12-14,606.7
232,2009-12-15,598.3
233,2009-12-16,601.7
234,2009-12-17,591.7
235,2009-12-18,618.3
236,2009-12-21,621.7
237,2009-12-22,613.3
238,2009-12-24,610
239,2009-12-25,601.7
240,2009-12-28,598.3
241,2009-12-29,605
242,2009-12-30,606.7
