,date,closing price
0,2009-01-05,750
1,2009-01-06,743
2,2009-01-07,743
3,2009-01-08,727
4,2009-01-09,721
5,2009-01-13,690
6,2009-01-14,685
7,2009-01-15,663
8,2009-01-16,668
9,2009-01-19,675
10,2009-01-20,658
11,2009-01-21,646
12,2009-01-22,657
13,2009-01-23,627
14,2009-01-26,620
15,2009-01-27,655
16,2009-01-28,668
17,2009-01-29,688
18,2009-01-30,685
19,2009-02-02,666
20,2009-02-03,648
21,2009-02-04,645
22,2009-02-05,634
23,2009-02-06,648
24,2009-02-09,629
25,2009-02-10,637
26,2009-02-12,613
27,2009-02-13,606
28,2009-02-16,615
29,2009-02-17,613
30,2009-02-18,592
31,2009-02-19,615
32,2009-02-20,604
33,2009-02-23,584
34,2009-02-24,577
35,2009-02-25,574
36,2009-02-26,557
37,2009-02-27,567
38,2009-03-02,550
39,2009-03-03,567
40,2009-03-04,553
41,2009-03-05,559
42,2009-03-06,545
43,2009-03-09,545
44,2009-03-10,560
45,2009-03-11,584
46,2009-03-12,574
47,2009-03-13,595
48,2009-03-16,602
49,2009-03-17,617
50,2009-03-18,620
51,2009-03-19,616
52,2009-03-23,624
53,2009-03-24,660
54,2009-03-25,658
55,2009-03-26,665
56,2009-03-27,673
57,2009-03-30,650
58,2009-03-31,642
59,2009-04-01,661
60,2009-04-02,716
61,2009-04-03,709
62,2009-04-06,714
63,2009-04-07,714
64,2009-04-08,686
65,2009-04-09,710
66,2009-04-10,726
67,2009-04-13,733
68,2009-04-14,733
69,2009-04-15,718
70,2009-04-16,720
71,2009-04-17,738
72,2009-04-20,724
73,2009-04-21,703
74,2009-04-22,701
75,2009-04-23,716
76,2009-04-24,700
77,2009-04-27,692
78,2009-04-28,682
79,2009-04-30,698
80,2009-05-01,699
81,2009-05-07,719
82,2009-05-08,730
83,2009-05-11,773
84,2009-05-12,762
85,2009-05-13,757
86,2009-05-14,740
87,2009-05-15,769
88,2009-05-18,739
89,2009-05-19,775
90,2009-05-20,771
91,2009-05-21,757
92,2009-05-22,760
93,2009-05-25,771
94,2009-05-26,772
95,2009-05-27,782
96,2009-05-28,773
97,2009-05-29,771
98,2009-06-01,788
99,2009-06-02,793
100,2009-06-03,805
101,2009-06-04,823
102,2009-06-05,824
103,2009-06-08,840
104,2009-06-09,829
105,2009-06-10,867
106,2009-06-11,890
107,2009-06-12,919
108,2009-06-15,912
109,2009-06-16,870
110,2009-06-17,880
111,2009-06-18,862
112,2009-06-19,862
113,2009-06-22,892
114,2009-06-23,858
115,2009-06-24,846
116,2009-06-25,870
117,2009-06-26,887
118,2009-06-29,860
119,2009-06-30,876
120,2009-07-01,870
121,2009-07-02,863
122,2009-07-03,853
123,2009-07-06,850
124,2009-07-07,847
125,2009-07-08,817
126,2009-07-09,800
127,2009-07-10,814
128,2009-07-13,768
129,2009-07-14,795
130,2009-07-15,800
131,2009-07-16,803
132,2009-07-17,827
133,2009-07-21,850
134,2009-07-22,851
135,2009-07-23,854
136,2009-07-24,870
137,2009-07-27,885
138,2009-07-28,884
139,2009-07-29,890
140,2009-07-30,862
141,2009-07-31,903
142,2009-08-03,891
143,2009-08-04,898
144,2009-08-05,886
145,2009-08-06,895
146,2009-08-07,895
147,2009-08-10,898
148,2009-08-11,912
149,2009-08-12,897
150,2009-08-13,904
151,2009-08-14,909
152,2009-08-17,880
153,2009-08-18,875
154,2009-08-19,862
155,2009-08-20,878
156,2009-08-21,862
157,2009-08-24,889
158,2009-08-25,875
159,2009-08-26,891
160,2009-08-27,874
161,2009-08-28,869
162,2009-08-31,862
163,2009-09-01,861
164,2009-09-02,841
165,2009-09-03,820
166,2009-09-04,804
167,2009-09-07,805
168,2009-09-08,813
169,2009-09-09,801
170,2009-09-10,827
171,2009-09-11,814
172,2009-09-14,788
173,2009-09-15,794
174,2009-09-16,784
175,2009-09-17,791
176,2009-09-18,787
177,2009-09-24,780
178,2009-09-25,755
179,2009-09-28,725
180,2009-09-29,729
181,2009-09-30,732
182,2009-10-01,680
183,2009-10-02,666
184,2009-10-05,674
185,2009-10-06,676
186,2009-10-07,683
187,2009-10-08,674
188,2009-10-09,698
189,2009-10-13,679
190,2009-10-14,668
191,2009-10-15,672
192,2009-10-16,669
193,2009-10-19,677
194,2009-10-20,680
195,2009-10-21,669
196,2009-10-22,661
197,2009-10-23,656
198,2009-10-26,662
199,2009-10-27,671
200,2009-10-28,660
201,2009-10-29,651
202,2009-10-30,661
203,2009-11-02,631
204,2009-11-04,629
205,2009-11-05,629
206,2009-11-06,634
207,2009-11-09,621
208,2009-11-10,626
209,2009-11-11,620
210,2009-11-12,612
211,2009-11-13,609
212,2009-11-16,604
213,2009-11-17,599
214,2009-11-18,590
215,2009-11-19,587
216,2009-11-20,588
217,2009-11-24,575
218,2009-11-25,571
219,2009-11-26,577
220,2009-11-27,562
221,2009-11-30,585
222,2009-12-01,616
223,2009-12-02,602
224,2009-12-03,645
225,2009-12-04,666
226,2009-12-07,674
227,2009-12-08,671
228,2009-12-09,645
229,2009-12-10,632
230,2009-12-11,635
231,2009-12-14,629
232,2009-12-15,625
233,2009-12-16,639
234,2009-12-17,635
235,2009-12-18,629
236,2009-12-21,640
237,2009-12-22,647
238,2009-12-24,651
239,2009-12-25,646
240,2009-12-28,651
241,2009-12-29,646
242,2009-12-30,645
