,date,closing price
0,2009-01-05,3370
1,2009-01-06,3420
2,2009-01-07,3500
3,2009-01-08,3380
4,2009-01-09,3330
5,2009-01-13,3230
6,2009-01-14,3270
7,2009-01-15,3270
8,2009-01-16,3280
9,2009-01-19,3300
10,2009-01-20,3290
11,2009-01-21,3230
12,2009-01-22,3230
13,2009-01-23,3180
14,2009-01-26,3230
15,2009-01-27,3330
16,2009-01-28,3290
17,2009-01-29,3280
18,2009-01-30,3300
19,2009-02-02,3280
20,2009-02-03,3370
21,2009-02-04,3380
22,2009-02-05,3330
23,2009-02-06,3320
24,2009-02-09,3270
25,2009-02-10,3290
26,2009-02-12,3290
27,2009-02-13,3300
28,2009-02-16,3430
29,2009-02-17,3470
30,2009-02-18,3480
31,2009-02-19,3550
32,2009-02-20,3530
33,2009-02-23,3500
34,2009-02-24,3550
35,2009-02-25,3560
36,2009-02-26,3460
37,2009-02-27,3610
38,2009-03-02,3570
39,2009-03-03,3460
40,2009-03-04,3490
41,2009-03-05,3580
42,2009-03-06,3470
43,2009-03-09,3440
44,2009-03-10,3430
45,2009-03-11,3540
46,2009-03-12,3470
47,2009-03-13,3600
48,2009-03-16,3860
49,2009-03-17,3920
50,2009-03-18,3940
51,2009-03-19,3990
52,2009-03-23,4050
53,2009-03-24,4110
54,2009-03-25,4130
55,2009-03-26,4290
56,2009-03-27,4310
57,2009-03-30,4210
58,2009-03-31,4010
59,2009-04-01,4000
60,2009-04-02,4010
61,2009-04-03,3950
62,2009-04-06,3800
63,2009-04-07,3920
64,2009-04-08,3810
65,2009-04-09,3930
66,2009-04-10,3870
67,2009-04-13,3910
68,2009-04-14,3960
69,2009-04-15,4030
70,2009-04-16,3930
71,2009-04-17,3950
72,2009-04-20,3990
73,2009-04-21,3830
74,2009-04-22,3750
75,2009-04-23,3820
76,2009-04-24,3760
77,2009-04-27,3720
78,2009-04-28,3720
79,2009-04-30,3860
80,2009-05-01,3840
81,2009-05-07,3990
82,2009-05-08,4030
83,2009-05-11,4030
84,2009-05-12,3970
85,2009-05-13,3980
86,2009-05-14,3870
87,2009-05-15,3990
88,2009-05-18,4000
89,2009-05-19,3990
90,2009-05-20,4010
91,2009-05-21,3980
92,2009-05-22,3970
93,2009-05-25,3980
94,2009-05-26,3990
95,2009-05-27,3960
96,2009-05-28,3960
97,2009-05-29,3860
98,2009-06-01,3930
99,2009-06-02,3880
100,2009-06-03,3800
101,2009-06-04,3810
102,2009-06-05,3680
103,2009-06-08,3700
104,2009-06-09,3640
105,2009-06-10,3790
106,2009-06-11,3810
107,2009-06-12,3860
108,2009-06-15,3890
109,2009-06-16,3710
110,2009-06-17,3810
111,2009-06-18,3760
112,2009-06-19,3720
113,2009-06-22,3730
114,2009-06-23,3690
115,2009-06-24,3670
116,2009-06-25,3770
117,2009-06-26,3790
118,2009-06-29,3810
119,2009-06-30,3830
120,2009-07-01,3830
121,2009-07-02,3770
122,2009-07-03,3700
123,2009-07-06,3670
124,2009-07-07,3690
