,date,closing price
0,2017-01-04,2135
1,2017-01-05,2185
2,2017-01-06,2225
3,2017-01-10,2185
4,2017-01-11,2195
5,2017-01-12,2205
6,2017-01-13,2200
7,2017-01-16,2165
8,2017-01-17,2135
9,2017-01-18,2185
10,2017-01-19,2190
11,2017-01-20,2215
12,2017-01-23,2185
13,2017-01-24,2160
14,2017-01-25,2200
15,2017-01-26,2215
16,2017-01-27,2175
17,2017-01-30,2165
18,2017-01-31,2130
19,2017-02-01,2105
20,2017-02-02,2120
21,2017-02-03,2150
22,2017-02-06,2110
23,2017-02-07,2150
24,2017-02-08,2225
25,2017-02-09,2180
26,2017-02-10,2260
27,2017-02-13,2220
28,2017-02-14,2180
29,2017-02-15,2230
30,2017-02-16,2230
31,2017-02-17,2190
32,2017-02-20,2180
33,2017-02-21,2200
34,2017-02-22,2190
35,2017-02-23,2170
36,2017-02-24,2200
37,2017-02-27,2160
38,2017-02-28,2155
39,2017-03-01,2175
40,2017-03-02,2195
41,2017-03-03,2170
42,2017-03-06,2190
43,2017-03-07,2170
44,2017-03-08,2165
45,2017-03-09,2180
46,2017-03-10,2195
47,2017-03-13,2185
48,2017-03-14,2265
49,2017-03-15,2255
50,2017-03-16,2240
51,2017-03-17,2325
52,2017-03-21,2355
53,2017-03-22,2285
54,2017-03-23,2250
55,2017-03-24,2260
56,2017-03-27,2260
57,2017-03-28,2300
58,2017-03-29,2305
59,2017-03-30,2300
60,2017-03-31,2295
61,2017-04-03,2280
62,2017-04-04,2220
63,2017-04-05,2205
64,2017-04-06,2135
65,2017-04-07,2125
66,2017-04-10,2125
67,2017-04-11,2095
68,2017-04-12,1970
69,2017-04-13,2020
70,2017-04-14,1955
71,2017-04-17,1960
72,2017-04-18,1980
73,2017-04-19,2005
74,2017-04-20,2035
75,2017-04-21,2080
76,2017-04-24,2095
77,2017-04-25,2120
78,2017-04-26,2195
79,2017-04-27,2195
80,2017-04-28,2210
81,2017-05-01,2205
82,2017-05-02,2245
83,2017-05-08,2285
84,2017-05-09,2305
85,2017-05-10,2305
86,2017-05-11,2250
87,2017-05-12,2220
88,2017-05-15,2200
89,2017-05-16,2160
90,2017-05-17,2105
91,2017-05-18,2040
92,2017-05-19,2075
93,2017-05-22,2005
94,2017-05-23,1935
95,2017-05-24,1945
96,2017-05-25,1990
97,2017-05-26,1980
98,2017-05-29,1945
99,2017-05-30,1995
100,2017-05-31,2010
101,2017-06-01,2040
102,2017-06-02,2060
103,2017-06-05,2060
104,2017-06-06,2015
105,2017-06-07,2015
106,2017-06-08,2010
107,2017-06-09,1990
108,2017-06-12,1985
109,2017-06-13,1990
110,2017-06-14,1990
111,2017-06-15,1970
112,2017-06-16,2040
113,2017-06-19,2065
114,2017-06-20,2070
115,2017-06-21,2085
116,2017-06-22,2100
117,2017-06-23,2055
118,2017-06-26,2085
119,2017-06-27,2095
120,2017-06-28,2105
121,2017-06-29,2165
122,2017-06-30,2135
123,2017-07-03,2130
124,2017-07-04,2095
125,2017-07-05,2120
126,2017-07-06,2180
127,2017-07-07,2170
128,2017-07-10,2165
129,2017-07-11,2155
130,2017-07-12,2140
131,2017-07-13,2110
132,2017-07-14,2125
133,2017-07-18,2095
134,2017-07-19,2075
135,2017-07-20,2110
136,2017-07-21,2130
137,2017-07-24,2135
138,2017-07-25,2110
139,2017-07-26,2155
140,2017-07-27,2095
141,2017-07-28,2145
142,2017-07-31,2090
143,2017-08-01,2000
144,2017-08-02,2085
145,2017-08-03,2000
146,2017-08-04,1995
147,2017-08-07,1980
148,2017-08-08,1985
149,2017-08-09,1970
150,2017-08-10,1945
151,2017-08-14,1980
152,2017-08-15,1965
153,2017-08-16,2030
154,2017-08-17,2070
155,2017-08-18,2065
156,2017-08-21,2060
157,2017-08-22,2070
158,2017-08-23,2085
159,2017-08-24,2115
160,2017-08-25,2090
161,2017-08-28,2110
162,2017-08-29,2100
163,2017-08-30,2080
164,2017-08-31,2140
165,2017-09-01,2200
166,2017-09-04,2155
167,2017-09-05,2105
168,2017-09-06,2135
169,2017-09-07,2100
170,2017-09-08,2080
171,2017-09-11,2085
172,2017-09-12,2130
173,2017-09-13,2195
174,2017-09-14,2165
175,2017-09-15,2185
176,2017-09-19,2190
177,2017-09-20,2160
178,2017-09-21,2170
179,2017-09-22,2155
180,2017-09-25,2180
181,2017-09-26,2170
182,2017-09-27,2215
183,2017-09-28,2210
184,2017-09-29,2220
185,2017-10-02,2265
186,2017-10-03,2240
187,2017-10-04,2240
188,2017-10-05,2195
189,2017-10-06,2200
190,2017-10-10,2230
191,2017-10-11,2205
192,2017-10-12,2230
193,2017-10-13,2230
194,2017-10-16,2210
195,2017-10-17,2230
196,2017-10-18,2220
197,2017-10-19,2285
198,2017-10-20,2240
199,2017-10-23,2290
200,2017-10-24,2270
201,2017-10-25,2270
202,2017-10-26,2125
203,2017-10-27,2105
204,2017-10-30,2105
205,2017-10-31,2150
206,2017-11-01,2185
207,2017-11-02,2155
208,2017-11-06,2220
209,2017-11-07,2245
210,2017-11-08,2305
211,2017-11-09,2250
212,2017-11-10,2270
213,2017-11-13,2230
214,2017-11-14,2240
215,2017-11-15,2180
216,2017-11-16,2225
217,2017-11-17,2215
218,2017-11-20,2240
219,2017-11-21,2260
220,2017-11-22,2265
221,2017-11-24,2265
222,2017-11-27,2255
223,2017-11-28,2205
224,2017-11-29,2200
225,2017-11-30,2180
226,2017-12-01,2155
227,2017-12-04,2115
228,2017-12-05,2100
229,2017-12-06,2095
230,2017-12-07,2100
231,2017-12-08,2125
232,2017-12-11,2135
233,2017-12-12,2140
234,2017-12-13,2115
235,2017-12-14,2100
236,2017-12-15,2105
237,2017-12-18,2095
238,2017-12-19,2080
239,2017-12-20,2075
240,2017-12-21,2095
241,2017-12-22,2110
242,2017-12-25,2055
243,2017-12-26,2050
244,2017-12-27,2070
245,2017-12-28,2060
246,2017-12-29,2095
