,date,closing price
0,2017-01-04,15200
1,2017-01-05,15270
2,2017-01-06,15370
3,2017-01-10,15490
4,2017-01-11,15400
5,2017-01-12,15090
6,2017-01-13,15120
7,2017-01-16,14980
8,2017-01-17,15000
9,2017-01-18,14980
10,2017-01-19,15000
11,2017-01-20,14890
12,2017-01-23,14890
13,2017-01-24,14850
14,2017-01-25,14760
15,2017-01-26,14940
16,2017-01-27,14810
17,2017-01-30,14880
18,2017-01-31,14790
19,2017-02-01,14710
20,2017-02-02,14580
21,2017-02-03,14390
22,2017-02-06,14540
23,2017-02-07,14300
24,2017-02-08,14360
25,2017-02-09,14260
26,2017-02-10,14650
27,2017-02-13,14890
28,2017-02-14,14780
29,2017-02-15,14690
30,2017-02-16,14440
31,2017-02-17,14370
32,2017-02-20,14520
33,2017-02-21,14580
34,2017-02-22,14540
35,2017-02-23,14840
36,2017-02-24,14310
37,2017-02-27,14430
38,2017-02-28,14540
39,2017-03-01,14500
40,2017-03-02,14730
41,2017-03-03,14570
42,2017-03-06,14470
43,2017-03-07,14640
44,2017-03-08,14700
45,2017-03-09,14730
46,2017-03-10,14800
47,2017-03-13,14780
48,2017-03-14,14920
49,2017-03-15,14820
50,2017-03-16,14930
51,2017-03-17,14990
52,2017-03-21,15170
53,2017-03-22,14970
54,2017-03-23,14870
55,2017-03-24,15010
56,2017-03-27,14830
57,2017-03-28,14890
58,2017-03-29,15040
59,2017-03-30,14740
60,2017-03-31,14710
61,2017-04-03,14840
62,2017-04-04,15200
63,2017-04-05,15660
64,2017-04-06,15480
65,2017-04-07,15460
66,2017-04-10,15550
67,2017-04-11,15480
68,2017-04-12,15590
69,2017-04-13,15530
70,2017-04-14,15300
71,2017-04-17,15200
72,2017-04-18,15260
73,2017-04-19,15420
74,2017-04-20,15550
75,2017-04-21,15700
76,2017-04-24,15440
77,2017-04-25,15370
78,2017-04-26,15230
79,2017-04-27,15310
80,2017-04-28,15260
81,2017-05-01,15120
82,2017-05-02,15020
83,2017-05-08,15400
