,date,closing price
0,2017-01-04,2355
1,2017-01-05,2325
2,2017-01-06,2365
3,2017-01-10,2355
4,2017-01-11,2355
5,2017-01-12,2355
6,2017-01-13,2370
7,2017-01-16,2365
8,2017-01-17,2350
9,2017-01-18,2355
10,2017-01-19,2365
11,2017-01-20,2365
12,2017-01-23,2360
13,2017-01-24,2365
14,2017-01-25,2375
15,2017-01-26,2370
16,2017-01-27,2375
17,2017-01-30,2360
18,2017-01-31,2345
19,2017-02-01,2355
20,2017-02-02,2355
21,2017-02-03,2350
22,2017-02-06,2365
23,2017-02-07,2370
24,2017-02-08,2385
25,2017-02-09,2365
26,2017-02-10,2380
27,2017-02-13,2385
28,2017-02-14,2385
29,2017-02-15,2430
30,2017-02-16,2405
31,2017-02-17,2420
32,2017-02-20,2415
33,2017-02-21,2440
34,2017-02-22,2425
35,2017-02-23,2440
36,2017-02-24,2305
37,2017-02-27,2310
38,2017-02-28,2300
39,2017-03-01,2290
40,2017-03-02,2305
41,2017-03-03,2290
42,2017-03-06,2255
43,2017-03-07,2240
44,2017-03-08,2245
45,2017-03-09,2230
46,2017-03-10,2260
47,2017-03-13,2265
48,2017-03-14,2270
49,2017-03-15,2265
50,2017-03-16,2275
51,2017-03-17,2280
52,2017-03-21,2290
53,2017-03-22,2255
54,2017-03-23,2255
55,2017-03-24,2285
56,2017-03-27,2260
57,2017-03-28,2300
58,2017-03-29,2280
59,2017-03-30,2275
60,2017-03-31,2250
61,2017-04-03,2190
62,2017-04-04,2180
63,2017-04-05,2190
64,2017-04-06,2190
65,2017-04-07,2180
66,2017-04-10,2215
67,2017-04-11,2195
68,2017-04-12,2170
69,2017-04-13,2165
70,2017-04-14,2165
71,2017-04-17,2175
72,2017-04-18,2245
73,2017-04-19,2200
74,2017-04-20,2200
75,2017-04-21,2210
76,2017-04-24,2230
77,2017-04-25,2255
78,2017-04-26,2270
79,2017-04-27,2275
80,2017-04-28,2255
81,2017-05-01,2245
82,2017-05-02,2280
83,2017-05-08,2310
84,2017-05-09,2310
85,2017-05-10,2315
86,2017-05-11,2320
87,2017-05-12,2320
88,2017-05-15,2320
89,2017-05-16,2320
90,2017-05-17,2315
91,2017-05-18,2305
