,date,closing price
0,2017-01-04,1767
1,2017-01-05,1828
2,2017-01-06,1814
3,2017-01-10,1809
4,2017-01-11,1778
5,2017-01-12,1750
6,2017-01-13,1746
7,2017-01-16,1707
8,2017-01-17,1720
9,2017-01-18,1714
10,2017-01-19,1684
11,2017-01-20,1698
12,2017-01-23,1688
13,2017-01-24,1715
14,2017-01-25,1731
15,2017-01-26,1698
16,2017-01-27,1668
17,2017-01-30,1702
18,2017-01-31,1688
19,2017-02-01,1674
20,2017-02-02,1661
21,2017-02-03,1665
22,2017-02-06,1875
23,2017-02-07,1798
24,2017-02-08,1848
25,2017-02-09,1838
26,2017-02-10,1802
27,2017-02-13,1867
28,2017-02-14,1830
29,2017-02-15,1826
30,2017-02-16,1813
31,2017-02-17,1807
32,2017-02-20,1789
33,2017-02-21,1748
34,2017-02-22,1729
35,2017-02-23,1717
36,2017-02-24,1698
37,2017-02-27,1697
38,2017-02-28,1708
39,2017-03-01,1721
40,2017-03-02,1746
41,2017-03-03,1734
42,2017-03-06,1731
43,2017-03-07,1750
44,2017-03-08,1775
45,2017-03-09,1780
46,2017-03-10,1832
47,2017-03-13,1809
48,2017-03-14,1818
49,2017-03-15,1809
50,2017-03-16,1810
51,2017-03-17,1835
52,2017-03-21,1873
53,2017-03-22,1834
54,2017-03-23,1847
55,2017-03-24,1839
56,2017-03-27,1825
57,2017-03-28,1857
58,2017-03-29,1847
59,2017-03-30,1836
60,2017-03-31,1839
61,2017-04-03,1913
62,2017-04-04,1890
63,2017-04-05,1923
64,2017-04-06,1919
65,2017-04-07,2001
66,2017-04-10,2050
67,2017-04-11,2079
68,2017-04-12,2116
69,2017-04-13,2120
70,2017-04-14,2026
71,2017-04-17,2083
72,2017-04-18,2092
73,2017-04-19,2089
74,2017-04-20,2088
75,2017-04-21,2088
76,2017-04-24,2073
77,2017-04-25,2079
78,2017-04-26,2143
79,2017-04-27,2120
80,2017-04-28,2113
81,2017-05-01,2128
82,2017-05-02,2124
83,2017-05-08,2193
84,2017-05-09,2185
85,2017-05-10,2200
86,2017-05-11,2239
87,2017-05-12,2223
88,2017-05-15,2059
89,2017-05-16,2068
90,2017-05-17,2140
91,2017-05-18,2142
92,2017-05-19,2127
93,2017-05-22,2126
94,2017-05-23,2245
95,2017-05-24,2245
96,2017-05-25,2274
97,2017-05-26,2277
98,2017-05-29,2276
99,2017-05-30,2295
100,2017-05-31,2306
101,2017-06-01,2340
102,2017-06-02,2303
103,2017-06-05,2395
104,2017-06-06,2338
105,2017-06-07,2341
106,2017-06-08,2306
107,2017-06-09,2253
108,2017-06-12,2228
109,2017-06-13,2194
110,2017-06-14,2223
111,2017-06-15,2225
112,2017-06-16,2248
113,2017-06-19,2314
114,2017-06-20,2318
115,2017-06-21,2337
116,2017-06-22,2407
117,2017-06-23,2407
118,2017-06-26,2475
119,2017-06-27,2489
120,2017-06-28,2413
121,2017-06-29,2458
122,2017-06-30,2383
