,date,start price,highest price,cheapest price,closing price,yield,fixed closing price
0,2017-01-04,592,595,585,593,180700,593
1,2017-01-05,593,609,586,608,461000,608
2,2017-01-06,605,618,605,612,272500,612
3,2017-01-10,615,635,614,630,497500,630
4,2017-01-11,638,658,612,616,783900,616
5,2017-01-12,606,612,587,592,392900,592
6,2017-01-13,596,597,583,589,202200,589
7,2017-01-16,589,589,571,576,194500,576
8,2017-01-17,570,578,567,568,155000,568
9,2017-01-18,567,571,558,563,130900,563
10,2017-01-19,565,574,556,559,240800,559
11,2017-01-20,555,570,555,566,133900,566
12,2017-01-23,562,584,562,581,130800,581
13,2017-01-24,573,578,563,566,146700,566
14,2017-01-25,568,572,562,563,100300,563
15,2017-01-26,568,569,560,568,118500,568
16,2017-01-27,571,573,562,565,138800,565
17,2017-01-30,567,572,565,569,71600,569
18,2017-01-31,565,567,558,563,147100,563
19,2017-02-01,560,566,556,565,140500,565
20,2017-02-02,570,570,559,561,142900,561
21,2017-02-03,564,576,564,572,152100,572
22,2017-02-06,575,575,566,571,68000,571
23,2017-02-07,567,568,559,560,132700,560
24,2017-02-08,566,573,563,573,73700,573
25,2017-02-09,568,572,566,570,69800,570
26,2017-02-10,573,575,570,572,100400,572
27,2017-02-13,573,579,571,577,120300,577
28,2017-02-14,579,579,571,573,139500,573
29,2017-02-15,579,594,573,588,224400,588
30,2017-02-16,587,587,567,572,234700,572
31,2017-02-17,567,571,565,569,99500,569
32,2017-02-20,566,567,562,562,94500,562
33,2017-02-21,564,568,562,562,80400,562
34,2017-02-22,567,570,564,566,101800,566
35,2017-02-23,569,569,563,565,70900,565
36,2017-02-24,564,577,564,573,195300,573
37,2017-02-27,576,576,566,571,91700,571
38,2017-02-28,569,573,564,565,145100,565
39,2017-03-01,566,569,561,564,169700,564
40,2017-03-02,570,573,567,570,93300,570
41,2017-03-03,570,575,565,566,108200,566
42,2017-03-06,567,570,562,568,63800,568
43,2017-03-07,568,571,561,563,121500,563
44,2017-03-08,563,568,562,566,125100,566
45,2017-03-09,568,583,564,582,215700,582
46,2017-03-10,585,585,573,576,154700,576
47,2017-03-13,574,577,571,574,109500,574
48,2017-03-14,570,573,566,570,83600,570
49,2017-03-15,569,578,567,570,70400,570
50,2017-03-16,568,577,566,574,75200,574
51,2017-03-17,574,574,566,572,78300,572
52,2017-03-21,570,583,569,582,115300,582
53,2017-03-22,573,579,571,572,72100,572
54,2017-03-23,581,581,567,576,110500,576
55,2017-03-24,572,584,571,582,118000,582
56,2017-03-27,574,582,572,576,90900,576
57,2017-03-28,576,580,571,580,86300,580
58,2017-03-29,584,594,584,593,122600,593
59,2017-03-30,601,615,598,604,372500,604
60,2017-03-31,610,611,583,583,172500,583
61,2017-04-03,593,598,583,586,177100,586
62,2017-04-04,591,597,571,578,218200,578
63,2017-04-05,580,606,580,598,359100,598
64,2017-04-06,596,606,592,594,257600,594
65,2017-04-07,597,605,585,600,287200,600
66,2017-04-10,607,621,603,618,411900,618
67,2017-04-11,636,644,603,605,821100,605
68,2017-04-12,595,601,574,585,504000,585
69,2017-04-13,577,584,571,581,175500,581
70,2017-04-14,581,588,570,574,212000,574
71,2017-04-17,570,596,570,594,215300,594
72,2017-04-18,599,621,595,618,397000,618
73,2017-04-19,615,638,614,637,447400,637
74,2017-04-20,637,642,621,630,345000,630
75,2017-04-21,635,687,623,671,1596600,671
76,2017-04-24,671,677,637,637,730600,637
77,2017-04-25,627,648,626,635,406500,635
78,2017-04-26,638,640,610,627,475300,627
79,2017-04-27,627,648,627,639,378700,639
80,2017-04-28,635,640,625,635,207100,635
81,2017-05-01,635,636,616,620,202300,620
82,2017-05-02,626,636,622,629,269400,629
83,2017-05-08,643,654,637,645,335700,645
84,2017-05-09,649,663,646,651,308100,651
85,2017-05-10,652,660,643,649,268700,649
86,2017-05-11,649,653,633,633,195800,633
87,2017-05-12,633,636,627,630,183700,630
88,2017-05-15,638,638,620,631,168200,631
