,date,closing price
0,2016-01-04,1003
1,2016-01-05,1005
2,2016-01-06,987
3,2016-01-07,990
4,2016-01-08,980
5,2016-01-12,973
6,2016-01-13,1003
7,2016-01-14,978
8,2016-01-15,974
9,2016-01-18,956
10,2016-01-19,971
11,2016-01-20,956
12,2016-01-21,925
13,2016-01-22,968
14,2016-01-25,987
15,2016-01-26,960
16,2016-01-27,1010
17,2016-01-28,1030
18,2016-01-29,1063
19,2016-02-01,1070
20,2016-02-02,1053
21,2016-02-03,1011
22,2016-02-04,1021
23,2016-02-05,1012
24,2016-02-08,1037
25,2016-02-09,975
26,2016-02-10,965
27,2016-02-12,931
28,2016-02-15,933
29,2016-02-16,953
30,2016-02-17,919
31,2016-02-18,910
32,2016-02-19,897
33,2016-02-22,872
34,2016-02-23,876
35,2016-02-24,885
36,2016-02-25,916
37,2016-02-26,910
38,2016-02-29,887
39,2016-03-01,876
40,2016-03-02,884
41,2016-03-03,889
42,2016-03-04,916
43,2016-03-07,930
44,2016-03-08,931
45,2016-03-09,926
46,2016-03-10,944
47,2016-03-11,946
48,2016-03-14,955
49,2016-03-15,954
50,2016-03-16,955
51,2016-03-17,941
52,2016-03-18,944
53,2016-03-22,980
54,2016-03-23,976
55,2016-03-24,1002
56,2016-03-25,980
57,2016-03-28,992
58,2016-03-29,996
59,2016-03-30,960
60,2016-03-31,949
61,2016-04-01,910
62,2016-04-04,918
63,2016-04-05,908
64,2016-04-06,917
65,2016-04-07,907
66,2016-04-08,918
67,2016-04-11,915
68,2016-04-12,938
69,2016-04-13,969
70,2016-04-14,1014
71,2016-04-15,1006
72,2016-04-18,983
73,2016-04-19,1005
74,2016-04-20,1007
75,2016-04-21,1040
76,2016-04-22,1062
77,2016-04-25,1053
78,2016-04-26,1114
79,2016-04-27,1110
80,2016-04-28,1091
81,2016-05-02,1070
82,2016-05-06,1077
83,2016-05-09,1088
84,2016-05-10,1129
85,2016-05-11,1140
86,2016-05-12,1137
87,2016-05-13,1120
88,2016-05-16,1122
89,2016-05-17,1134
90,2016-05-18,1129
91,2016-05-19,1112
92,2016-05-20,1135
93,2016-05-23,1134
94,2016-05-24,1144
95,2016-05-25,1163
96,2016-05-26,1163
97,2016-05-27,1146
98,2016-05-30,1179
99,2016-05-31,1171
100,2016-06-01,1166
101,2016-06-02,1158
102,2016-06-03,1153
103,2016-06-06,1160
104,2016-06-07,1163
105,2016-06-08,1180
106,2016-06-09,1162
107,2016-06-10,1165
108,2016-06-13,1126
109,2016-06-14,1111
110,2016-06-15,1094
111,2016-06-16,1084
112,2016-06-17,1089
113,2016-06-20,1121
114,2016-06-21,1134
115,2016-06-22,1124
116,2016-06-23,1117
117,2016-06-24,1072
118,2016-06-27,1108
119,2016-06-28,1124
120,2016-06-29,1136
121,2016-06-30,1111
122,2016-07-01,1120
123,2016-07-04,1123
124,2016-07-05,1119
125,2016-07-06,1151
126,2016-07-07,1134
127,2016-07-08,1120
128,2016-07-11,1173
129,2016-07-12,1170
130,2016-07-13,1181
131,2016-07-14,1188
132,2016-07-15,1163
133,2016-07-19,1173
134,2016-07-20,1190
135,2016-07-21,1185
136,2016-07-22,1176
137,2016-07-25,1194
138,2016-07-26,1208
139,2016-07-27,1199
140,2016-07-28,1173
141,2016-07-29,1161
142,2016-08-01,1160
143,2016-08-02,1162
144,2016-08-03,1135
145,2016-08-04,1123
146,2016-08-05,1124
147,2016-08-08,1147
148,2016-08-09,1159
149,2016-08-10,1105
150,2016-08-12,1107
151,2016-08-15,1083
152,2016-08-16,1063
153,2016-08-17,1063
154,2016-08-18,1065
155,2016-08-19,1070
156,2016-08-22,1072
157,2016-08-23,1074
158,2016-08-24,1082
159,2016-08-25,1088
160,2016-08-26,1078
161,2016-08-29,1096
162,2016-08-30,1087
163,2016-08-31,1099
164,2016-09-01,1118
165,2016-09-02,1114
166,2016-09-05,1136
167,2016-09-06,1165
168,2016-09-07,1169
169,2016-09-08,1156
170,2016-09-09,1180
171,2016-09-12,1179
172,2016-09-13,1187
173,2016-09-14,1184
174,2016-09-15,1198
175,2016-09-16,1185
176,2016-09-20,1195
177,2016-09-21,1234
178,2016-09-23,1240
179,2016-09-26,1231
180,2016-09-27,1250
181,2016-09-28,1256
182,2016-09-29,1239
183,2016-09-30,1191
184,2016-10-03,1199
185,2016-10-04,1199
186,2016-10-05,1213
187,2016-10-06,1216
188,2016-10-07,1235
189,2016-10-11,1234
190,2016-10-12,1206
191,2016-10-13,1184
192,2016-10-17,1178
193,2016-10-19,1217
194,2016-10-20,1220
195,2016-10-21,1233
196,2016-10-24,1232
197,2016-10-25,1243
198,2016-10-26,1244
199,2016-10-27,1246
200,2016-10-28,1267
201,2016-10-31,1262
202,2016-11-01,1256
203,2016-11-02,1245
204,2016-11-04,1227
205,2016-11-07,1234
206,2016-11-08,1221
207,2016-11-09,1174
208,2016-11-10,1235
209,2016-11-11,1226
210,2016-11-14,1265
211,2016-11-15,1236
212,2016-11-16,1248
213,2016-11-17,1257
214,2016-11-18,1283
215,2016-11-21,1269
216,2016-11-22,1289
217,2016-11-24,1284
218,2016-11-25,1295
219,2016-11-28,1286
220,2016-11-29,1279
221,2016-11-30,1258
222,2016-12-01,1247
223,2016-12-02,1255
224,2016-12-05,1234
225,2016-12-06,1236
226,2016-12-07,1255
227,2016-12-08,1259
228,2016-12-09,1290
229,2016-12-12,1290
230,2016-12-13,1307
231,2016-12-14,1322
232,2016-12-15,1291
233,2016-12-16,1297
234,2016-12-19,1288
235,2016-12-20,1286
236,2016-12-21,1280
237,2016-12-22,1278
238,2016-12-26,1276
239,2016-12-27,1266
240,2016-12-28,1260
241,2016-12-29,1247
242,2016-12-30,1237
