,date,closing price
0,2018-01-04,1458
1,2018-01-05,1466
2,2018-01-09,1454
3,2018-01-10,1467
4,2018-01-11,1480
5,2018-01-12,1460
6,2018-01-15,1459
7,2018-01-16,1443
8,2018-01-17,1410
9,2018-01-18,1380
10,2018-01-19,1393
11,2018-01-22,1407
12,2018-01-23,1437
13,2018-01-24,1452
14,2018-01-25,1436
15,2018-01-26,1428
16,2018-01-29,1410
17,2018-01-30,1390
18,2018-01-31,1408
19,2018-02-01,1415
20,2018-02-02,1410
21,2018-02-05,1353
22,2018-02-06,1117
23,2018-02-07,1163
24,2018-02-08,1203
25,2018-02-09,1142
26,2018-02-13,1101
27,2018-02-14,1071
28,2018-02-15,1151
29,2018-02-16,1195
30,2018-02-19,1249
31,2018-02-20,1245
32,2018-02-21,1285
33,2018-02-22,1254
34,2018-02-23,1264
35,2018-02-26,1288
36,2018-02-27,1232
37,2018-02-28,1258
38,2018-03-01,1220
39,2018-03-02,1199
40,2018-03-05,1147
41,2018-03-06,1175
42,2018-03-07,1208
43,2018-03-08,1231
44,2018-03-09,1272
45,2018-03-12,1265
46,2018-03-13,1285
47,2018-03-14,1301
48,2018-03-15,1601
49,2018-03-16,1665
50,2018-03-19,1685
51,2018-03-20,1686
52,2018-03-22,1680
53,2018-03-23,1631
54,2018-03-26,1736
55,2018-03-27,1708
56,2018-03-28,1999
57,2018-03-29,1930
58,2018-03-30,1940
59,2018-04-02,1800
60,2018-04-03,1796
61,2018-04-04,1900
62,2018-04-05,2049
63,2018-04-06,1847
64,2018-04-09,1760
65,2018-04-10,1738
66,2018-04-11,1620
67,2018-04-12,1580
68,2018-04-13,1571
69,2018-04-16,1419
70,2018-04-17,1419
71,2018-04-18,1445
72,2018-04-19,1376
73,2018-04-20,1422
74,2018-04-23,1426
75,2018-04-24,1425
76,2018-04-25,1447
77,2018-04-26,1408
78,2018-04-27,1380
79,2018-05-01,1350
80,2018-05-02,1371
81,2018-05-07,1333
82,2018-05-08,1374
83,2018-05-09,1390
84,2018-05-10,1440
85,2018-05-11,1438
86,2018-05-14,1453
87,2018-05-15,1384
88,2018-05-16,1360
89,2018-05-17,1368
90,2018-05-18,1395
91,2018-05-21,1406
92,2018-05-22,1415
93,2018-05-23,1455
94,2018-05-24,1442
95,2018-05-25,1530
96,2018-05-28,1662
97,2018-05-29,1610
98,2018-05-30,1660
99,2018-05-31,1648
100,2018-06-01,1667
101,2018-06-04,1699
102,2018-06-05,1603
103,2018-06-06,1507
104,2018-06-07,1530
105,2018-06-08,1557
106,2018-06-11,1598
107,2018-06-12,1629
108,2018-06-13,1626
109,2018-06-14,1655
110,2018-06-15,1648
111,2018-06-18,1513
112,2018-06-19,1428
113,2018-06-20,1407
114,2018-06-21,1414
115,2018-06-22,1374
116,2018-06-25,1300
117,2018-06-26,1285
118,2018-06-27,1326
119,2018-06-28,1263
120,2018-06-29,1329
121,2018-07-02,1270
122,2018-07-03,1252
123,2018-07-04,1217
124,2018-07-05,1170
125,2018-07-06,1250
126,2018-07-09,1266
127,2018-07-10,1252
128,2018-07-11,1230
129,2018-07-12,1274
130,2018-07-13,1281
131,2018-07-17,1231
132,2018-07-18,1305
133,2018-07-19,1283
134,2018-07-20,1283
135,2018-07-23,1245
136,2018-07-24,1264
137,2018-07-25,1289
138,2018-07-26,1255
139,2018-07-27,1234
140,2018-07-30,1197
141,2018-07-31,1116
142,2018-08-01,1101
143,2018-08-02,1096
144,2018-08-03,1062
145,2018-08-06,1011
146,2018-08-07,992
147,2018-08-08,996
148,2018-08-09,1000
149,2018-08-10,1077
150,2018-08-13,1090
151,2018-08-14,1078
152,2018-08-15,1032
153,2018-08-16,1024
154,2018-08-17,1029
155,2018-08-20,1028
156,2018-08-21,978
157,2018-08-22,1026
158,2018-08-23,1095
159,2018-08-24,1172
160,2018-08-27,1233
161,2018-08-28,1188
162,2018-08-29,1184
163,2018-08-30,1185
164,2018-08-31,1142
165,2018-09-03,1067
166,2018-09-04,1132
167,2018-09-05,1088
168,2018-09-06,1092
169,2018-09-07,1142
170,2018-09-10,1184
171,2018-09-11,1135
172,2018-09-12,1181
173,2018-09-13,1191
174,2018-09-14,1220
175,2018-09-18,1175
176,2018-09-19,1177
177,2018-09-20,1155
178,2018-09-21,1152
179,2018-09-25,1155
180,2018-09-26,1175
181,2018-09-27,1190
182,2018-09-28,1264
183,2018-10-01,1185
184,2018-10-02,1155
185,2018-10-03,1152
