,date,closing price
0,2018-01-04,1387.5
1,2018-01-05,1367.5
2,2018-01-09,1406.5
3,2018-01-10,1545
4,2018-01-11,1540
5,2018-01-12,1630
6,2018-01-15,1647.5
7,2018-01-16,1630
8,2018-01-17,1496
9,2018-01-18,1475
10,2018-01-19,1520
11,2018-01-22,1630
12,2018-01-23,1670
13,2018-01-24,1890
14,2018-01-25,1880
15,2018-01-26,1845
16,2018-01-29,1702.5
17,2018-01-30,1667.5
18,2018-01-31,1640
19,2018-02-01,1680
20,2018-02-02,1630
21,2018-02-05,1510
22,2018-02-06,1320.5
23,2018-02-07,1313.5
24,2018-02-08,1451
25,2018-02-09,1428.5
26,2018-02-13,1375
27,2018-02-14,1340.5
28,2018-02-15,1453.5
29,2018-02-16,1427.5
30,2018-02-19,1499.5
31,2018-02-20,1478.5
32,2018-02-21,1500
33,2018-02-22,1438
34,2018-02-23,1439
35,2018-02-26,1470
36,2018-02-27,1416.5
37,2018-02-28,1436.5
38,2018-03-01,1355
39,2018-03-02,1357
40,2018-03-05,1290.5
41,2018-03-06,1333
42,2018-03-07,1312.5
43,2018-03-08,1318.5
44,2018-03-09,1337
45,2018-03-12,1294
46,2018-03-13,1303.5
47,2018-03-14,1347.5
48,2018-03-15,1353
49,2018-03-16,1354
50,2018-03-19,1274.5
51,2018-03-20,1265.5
52,2018-03-22,1241.5
53,2018-03-23,1194
54,2018-03-26,1177
55,2018-03-27,1223
56,2018-03-28,1283
57,2018-03-29,1326.5
58,2018-03-30,1352.5
59,2018-04-02,1447
60,2018-04-03,1418.5
61,2018-04-04,1455
62,2018-04-05,1446
63,2018-04-06,1403
64,2018-04-09,1337.5
65,2018-04-10,1341.5
66,2018-04-11,1260
67,2018-04-12,1246.5
68,2018-04-13,1313.5
69,2018-04-16,1265
70,2018-04-17,1250
71,2018-04-18,1263
72,2018-04-19,1249.5
73,2018-04-20,1266
74,2018-04-23,1236
75,2018-04-24,1202.5
76,2018-04-25,1141.5
77,2018-04-26,1152.5
78,2018-04-27,1169
79,2018-05-01,1129
80,2018-05-02,1153
81,2018-05-07,1155.5
82,2018-05-08,1147
83,2018-05-09,1151
84,2018-05-10,1150
85,2018-05-11,1085.5
86,2018-05-14,1000
87,2018-05-15,946.5
88,2018-05-16,1040.5
89,2018-05-17,1120
90,2018-05-18,1110.5
91,2018-05-21,1082.5
92,2018-05-22,1083.5
93,2018-05-23,1084
94,2018-05-24,1084.5
95,2018-05-25,1070.5
96,2018-05-28,1080.5
97,2018-05-29,1037.5
98,2018-05-30,972.5
99,2018-05-31,1020.5
100,2018-06-01,1006.5
101,2018-06-04,860.5
102,2018-06-05,837.5
103,2018-06-06,821
104,2018-06-07,863
105,2018-06-08,863
106,2018-06-11,852.5
107,2018-06-12,869.5
108,2018-06-13,896
109,2018-06-14,898
110,2018-06-15,887.5
111,2018-06-18,847
112,2018-06-19,835
113,2018-06-20,849
114,2018-06-21,868.5
115,2018-06-22,834.5
116,2018-06-25,806
117,2018-06-26,812.5
118,2018-06-27,772
119,2018-06-28,766
120,2018-06-29,793
121,2018-07-02,766
122,2018-07-03,737
123,2018-07-04,727
124,2018-07-05,682
125,2018-07-06,721
126,2018-07-09,737
127,2018-07-10,731
128,2018-07-11,746
129,2018-07-12,748
130,2018-07-13,757
131,2018-07-17,722
132,2018-07-18,752
133,2018-07-19,789
134,2018-07-20,829
135,2018-07-23,834
136,2018-07-24,900
137,2018-07-25,875
138,2018-07-26,832
139,2018-07-27,808
140,2018-07-30,842
141,2018-07-31,814
142,2018-08-01,869
143,2018-08-02,904
144,2018-08-03,928
145,2018-08-06,907
146,2018-08-07,930
147,2018-08-08,995
148,2018-08-09,1072
149,2018-08-10,1032
150,2018-08-13,980
151,2018-08-14,971
152,2018-08-15,945
153,2018-08-16,859
154,2018-08-17,990
155,2018-08-20,1078
156,2018-08-21,916
157,2018-08-22,913
158,2018-08-23,938
159,2018-08-24,975
