,date,closing price
0,2018-07-05,1450
1,2018-07-06,1516
2,2018-07-09,1422
3,2018-07-10,1410
4,2018-07-11,1530
5,2018-07-12,1564
6,2018-07-13,1600
7,2018-07-17,1502
8,2018-07-18,1424
9,2018-07-19,1419
10,2018-07-20,1508
11,2018-07-23,1450
12,2018-07-24,1440
13,2018-07-25,1466
14,2018-07-26,1464
15,2018-07-27,1519
16,2018-07-30,1453
17,2018-07-31,1442
18,2018-08-01,1537
19,2018-08-02,1507
20,2018-08-03,1452
21,2018-08-06,1436
22,2018-08-07,1434
23,2018-08-08,1449
24,2018-08-09,1438
25,2018-08-10,1502
26,2018-08-13,1527
27,2018-08-14,1525
28,2018-08-15,1376
29,2018-08-16,1389
30,2018-08-17,1339
31,2018-08-20,1360
32,2018-08-21,1342
33,2018-08-22,1329
34,2018-08-23,1290
35,2018-08-24,1303
36,2018-08-27,1304
37,2018-08-28,1290
38,2018-08-29,1233
39,2018-08-30,1260
40,2018-08-31,1305
41,2018-09-03,1270
42,2018-09-04,1443
43,2018-09-05,1490
44,2018-09-06,1430
45,2018-09-07,1413
46,2018-09-10,1445
47,2018-09-11,1452
48,2018-09-12,1434
49,2018-09-13,1408
50,2018-09-14,1394
51,2018-09-18,1340
52,2018-09-19,1290
53,2018-09-20,1325
54,2018-09-21,1307
55,2018-09-25,1300
56,2018-09-26,1291
57,2018-09-27,1287
58,2018-09-28,1299
59,2018-10-01,1293
60,2018-10-02,1263
61,2018-10-03,1251
62,2018-10-04,1180
63,2018-10-05,1199
64,2018-10-09,1140
65,2018-10-10,1084
66,2018-10-11,1059
67,2018-10-12,1040
68,2018-10-15,1001
69,2018-10-16,1011
70,2018-10-17,1131
71,2018-10-18,1051
72,2018-10-19,997
73,2018-10-22,992
74,2018-10-23,976
75,2018-10-24,974
76,2018-10-25,907
77,2018-10-26,857
78,2018-10-29,812
79,2018-10-30,808
80,2018-10-31,813
81,2018-11-01,824
82,2018-11-02,851
83,2018-11-05,835
84,2018-11-06,836
85,2018-11-07,846
86,2018-11-08,852
87,2018-11-09,849
88,2018-11-12,838
89,2018-11-13,828
90,2018-11-14,865
91,2018-11-15,1015
92,2018-11-16,905
93,2018-11-19,866
94,2018-11-20,862
95,2018-11-21,875
96,2018-11-22,898
97,2018-11-26,952
98,2018-11-27,920
99,2018-11-28,955
100,2018-11-29,1017
101,2018-11-30,1014
102,2018-12-03,977
103,2018-12-04,945
104,2018-12-05,952
105,2018-12-06,1102
106,2018-12-07,1000
107,2018-12-10,1016
108,2018-12-11,957
109,2018-12-12,1005
110,2018-12-13,998
111,2018-12-14,1010
112,2018-12-17,998
113,2018-12-18,961
114,2018-12-19,971
115,2018-12-20,931
116,2018-12-21,893
117,2018-12-25,820
118,2018-12-26,829
119,2018-12-27,894
120,2018-12-28,914
