,date,closing price
0,2018-01-04,944
1,2018-01-05,943
2,2018-01-09,938
3,2018-01-10,933
4,2018-01-11,933
5,2018-01-12,935
6,2018-01-15,938
7,2018-01-16,932
8,2018-01-17,924
9,2018-01-18,912
10,2018-01-19,905
11,2018-01-22,907
12,2018-01-23,902
13,2018-01-24,915
14,2018-01-25,920
15,2018-01-26,923
16,2018-01-29,916
17,2018-01-30,909
18,2018-01-31,923
19,2018-02-01,928
20,2018-02-02,925
21,2018-02-05,906
22,2018-02-06,869
23,2018-02-07,875
24,2018-02-08,878
25,2018-02-09,853
26,2018-02-13,837
27,2018-02-14,837
28,2018-02-15,910
29,2018-02-16,877
30,2018-02-19,849
31,2018-02-20,853
32,2018-02-21,850
33,2018-02-22,843
34,2018-02-23,845
35,2018-02-26,847
36,2018-02-27,849
37,2018-02-28,842
38,2018-03-01,836
39,2018-03-02,820
40,2018-03-05,810
41,2018-03-06,818
42,2018-03-07,803
43,2018-03-08,809
44,2018-03-09,813
45,2018-03-12,812
46,2018-03-13,806
47,2018-03-14,804
48,2018-03-15,818
49,2018-03-16,812
50,2018-03-19,800
51,2018-03-20,785
52,2018-03-22,793
53,2018-03-23,775
54,2018-03-26,768
55,2018-03-27,770
56,2018-03-28,774
57,2018-03-29,776
58,2018-03-30,791
59,2018-04-02,793
60,2018-04-03,793
61,2018-04-04,799
62,2018-04-05,805
63,2018-04-06,815
64,2018-04-09,818
65,2018-04-10,801
66,2018-04-11,805
67,2018-04-12,799
68,2018-04-13,799
69,2018-04-16,810
70,2018-04-17,801
71,2018-04-18,808
72,2018-04-19,817
73,2018-04-20,806
74,2018-04-23,808
75,2018-04-24,809
76,2018-04-25,810
77,2018-04-26,812
78,2018-04-27,814
79,2018-05-01,814
80,2018-05-02,812
81,2018-05-07,839
82,2018-05-08,836
83,2018-05-09,838
84,2018-05-10,837
85,2018-05-11,834
86,2018-05-14,839
87,2018-05-15,838
88,2018-05-16,822
89,2018-05-17,811
90,2018-05-18,808
91,2018-05-21,820
92,2018-05-22,813
93,2018-05-23,819
94,2018-05-24,812
95,2018-05-25,818
96,2018-05-28,813
97,2018-05-29,809
98,2018-05-30,807
99,2018-05-31,790
100,2018-06-01,786
101,2018-06-04,789
102,2018-06-05,787
103,2018-06-06,785
104,2018-06-07,787
105,2018-06-08,788
106,2018-06-11,783
107,2018-06-12,793
108,2018-06-13,786
109,2018-06-14,785
110,2018-06-15,792
111,2018-06-18,793
112,2018-06-19,785
113,2018-06-20,788
114,2018-06-21,787
115,2018-06-22,773
116,2018-06-25,767
117,2018-06-26,751
118,2018-06-27,753
119,2018-06-28,748
120,2018-06-29,850
121,2018-07-02,813
122,2018-07-03,814
123,2018-07-04,821
124,2018-07-05,826
125,2018-07-06,831
126,2018-07-09,823
127,2018-07-10,822
128,2018-07-11,819
129,2018-07-12,824
130,2018-07-13,832
131,2018-07-17,832
132,2018-07-18,831
133,2018-07-19,839
134,2018-07-20,830
135,2018-07-23,821
136,2018-07-24,819
137,2018-07-25,820
138,2018-07-26,819
139,2018-07-27,817
140,2018-07-30,812
141,2018-07-31,814
142,2018-08-01,803
143,2018-08-02,812
144,2018-08-03,808
145,2018-08-06,808
146,2018-08-07,803
147,2018-08-08,804
148,2018-08-09,803
149,2018-08-10,787
150,2018-08-13,772
151,2018-08-14,777
152,2018-08-15,761
153,2018-08-16,749
154,2018-08-17,741
155,2018-08-20,727
156,2018-08-21,733
157,2018-08-22,739
158,2018-08-23,741
159,2018-08-24,753
160,2018-08-27,757
161,2018-08-28,755
162,2018-08-29,754
163,2018-08-30,755
164,2018-08-31,750
165,2018-09-03,762
166,2018-09-04,767
167,2018-09-05,762
168,2018-09-06,767
169,2018-09-07,762
170,2018-09-10,777
171,2018-09-11,778
172,2018-09-12,776
173,2018-09-13,782
174,2018-09-14,779
175,2018-09-18,788
176,2018-09-19,796
177,2018-09-20,793
178,2018-09-21,801
179,2018-09-25,808
180,2018-09-26,811
181,2018-09-27,824
182,2018-09-28,833
183,2018-10-01,841
184,2018-10-02,837
185,2018-10-03,840
186,2018-10-04,811
187,2018-10-05,806
188,2018-10-09,818
189,2018-10-10,805
190,2018-10-11,800
191,2018-10-12,809
192,2018-10-15,799
193,2018-10-16,803
194,2018-10-17,819
195,2018-10-18,838
196,2018-10-19,842
197,2018-10-22,828
198,2018-10-23,824
199,2018-10-24,829
200,2018-10-25,800
201,2018-10-26,826
202,2018-10-29,822
203,2018-10-30,803
204,2018-10-31,804
205,2018-11-01,805
206,2018-11-02,808
207,2018-11-05,803
208,2018-11-06,802
209,2018-11-07,812
210,2018-11-08,812
211,2018-11-09,813
212,2018-11-12,809
213,2018-11-13,805
214,2018-11-14,809
215,2018-11-15,810
216,2018-11-16,811
217,2018-11-19,811
218,2018-11-20,807
219,2018-11-21,811
220,2018-11-22,805
221,2018-11-26,805
222,2018-11-27,800
223,2018-11-28,805
224,2018-11-29,800
225,2018-11-30,796
226,2018-12-03,797
227,2018-12-04,788
228,2018-12-05,788
229,2018-12-06,777
230,2018-12-07,773
231,2018-12-10,772
232,2018-12-11,771
233,2018-12-12,790
234,2018-12-13,788
235,2018-12-14,790
236,2018-12-17,786
237,2018-12-18,789
238,2018-12-19,781
239,2018-12-20,780
240,2018-12-21,780
241,2018-12-25,769
242,2018-12-26,691
243,2018-12-27,695
244,2018-12-28,705
