,date,start price,highest price,cheapest price,closing price,yield,fixed closing price
0,2016-01-04,454,472,442,443,79500,443
1,2016-01-05,447,447,433,441,34700,441
2,2016-01-06,441,445,434,438,13000,438
3,2016-01-07,440,444,427,428,32000,428
4,2016-01-08,420,435,417,425,42500,425
5,2016-01-12,413,420,398,400,69500,400
6,2016-01-13,405,419,400,419,27100,419
7,2016-01-14,403,407,399,406,24600,406
8,2016-01-15,414,415,400,404,35200,404
9,2016-01-18,400,400,395,400,27100,400
10,2016-01-19,399,403,396,398,17800,398
11,2016-01-20,398,401,382,384,38200,384
12,2016-01-21,384,394,361,363,38600,363
13,2016-01-22,371,394,371,394,26100,394
14,2016-01-25,398,408,396,402,21200,402
15,2016-01-26,398,398,388,390,25000,390
16,2016-01-27,401,406,393,406,23000,406
17,2016-01-28,400,402,392,392,31200,392
18,2016-01-29,398,410,396,408,21700,408
19,2016-02-01,421,427,420,427,32100,427
20,2016-02-02,429,429,421,422,20100,422
21,2016-02-03,415,417,410,413,41900,413
22,2016-02-04,406,410,403,404,20400,404
23,2016-02-05,404,410,390,406,62400,406
24,2016-02-08,405,427,404,427,55600,427
25,2016-02-09,417,417,406,406,28100,406
26,2016-02-10,407,414,385,385,41500,385
27,2016-02-12,370,378,361,361,59500,361
28,2016-02-15,392,392,370,383,32400,383
29,2016-02-16,383,389,378,378,29900,378
30,2016-02-17,370,394,365,392,50000,392
31,2016-02-18,400,409,388,405,36000,405
32,2016-02-19,400,401,391,400,26900,400
33,2016-02-22,399,404,394,403,23200,403
34,2016-02-23,403,403,392,395,39700,395
35,2016-02-24,387,399,387,397,19700,397
36,2016-02-25,393,401,393,398,13200,398
37,2016-02-26,391,396,390,394,35700,394
38,2016-02-29,400,400,393,393,26000,393
39,2016-03-01,395,395,385,391,18700,391
40,2016-03-02,397,403,391,398,36900,398
41,2016-03-03,396,399,391,399,32500,399
42,2016-03-04,398,405,397,405,25100,405
43,2016-03-07,404,407,400,403,29400,403
44,2016-03-08,403,408,396,402,22600,402
45,2016-03-09,400,400,395,399,25300,399
46,2016-03-10,402,405,397,403,26800,403
47,2016-03-11,398,413,397,413,60100,413
48,2016-03-14,416,421,410,418,57600,418
49,2016-03-15,417,419,415,416,17800,416
50,2016-03-16,413,421,413,415,29000,415
51,2016-03-17,417,427,417,418,41700,418
52,2016-03-18,416,419,411,413,19900,413
53,2016-03-22,418,443,418,442,45300,442
54,2016-03-23,449,458,441,453,94200,453
55,2016-03-24,453,454,445,445,46600,445
56,2016-03-25,446,448,437,438,45400,438
57,2016-03-28,445,445,430,442,40200,442
58,2016-03-29,436,445,433,442,19300,442
59,2016-03-30,440,442,434,434,16700,434
60,2016-03-31,435,438,429,430,35600,430
61,2016-04-01,427,430,411,412,61300,412
62,2016-04-04,412,416,405,413,28700,413
63,2016-04-05,410,410,390,390,44400,390
64,2016-04-06,384,399,384,398,26000,398
65,2016-04-07,392,401,392,396,20000,396
66,2016-04-08,391,412,390,403,37200,403
67,2016-04-11,401,402,392,401,10700,401
68,2016-04-12,400,408,400,405,15800,405
69,2016-04-13,408,415,407,411,22200,411
70,2016-04-14,413,418,407,415,33800,415
71,2016-04-15,419,425,416,422,34800,422
72,2016-04-18,422,429,417,426,32200,426
73,2016-04-19,432,432,422,424,36600,424
74,2016-04-20,422,428,417,418,21300,418
75,2016-04-21,418,425,418,423,22400,423
76,2016-04-22,419,425,418,425,26100,425
77,2016-04-25,425,428,424,426,16000,426
78,2016-04-26,423,423,419,420,16100,420
79,2016-04-27,421,421,406,406,37500,406
80,2016-04-28,410,424,402,406,60400,406
81,2016-05-02,385,400,385,399,27000,399
82,2016-05-06,405,405,387,393,26300,393
83,2016-05-09,398,406,397,403,21700,403
84,2016-05-10,409,420,405,418,27800,418
85,2016-05-11,418,420,403,416,30200,416
86,2016-05-12,412,419,408,419,21200,419
87,2016-05-13,419,419,400,400,36100,400
88,2016-05-16,400,400,385,385,83000,385
89,2016-05-17,391,394,385,388,36000,388
90,2016-05-18,388,393,384,390,23700,390
91,2016-05-19,382,392,382,386,29600,386
92,2016-05-20,385,389,384,386,28900,386
93,2016-05-23,386,387,383,385,17900,385
94,2016-05-24,386,393,384,385,12700,385
95,2016-05-25,391,403,391,401,88600,401
96,2016-05-26,405,413,403,406,43000,406
97,2016-05-27,403,414,403,413,89600,413
98,2016-05-30,415,415,412,413,41700,413
99,2016-05-31,413,414,406,411,37600,411
100,2016-06-01,409,415,405,414,39900,414
101,2016-06-02,406,409,399,402,76300,402
102,2016-06-03,398,407,398,401,9700,401
103,2016-06-06,395,399,394,395,14500,395
104,2016-06-07,398,401,398,400,7600,400
105,2016-06-08,402,402,399,402,16000,402
106,2016-06-09,398,399,393,396,27600,396
107,2016-06-10,391,392,387,389,46400,389
108,2016-06-13,383,385,372,374,47700,374
109,2016-06-14,371,374,364,365,44500,365
110,2016-06-15,363,366,361,361,41400,361
111,2016-06-16,357,361,338,341,61000,341
112,2016-06-17,344,352,338,342,62500,342
113,2016-06-20,349,352,344,350,28500,350
114,2016-06-21,350,356,346,355,25100,355
115,2016-06-22,355,355,347,349,19300,349
116,2016-06-23,350,358,338,357,38000,357
117,2016-06-24,353,358,315,324,79900,324
118,2016-06-27,331,350,331,343,51900,343
119,2016-06-28,334,350,334,342,33800,342
120,2016-06-29,342,350,341,347,23100,347
121,2016-06-30,352,357,352,355,21600,355
122,2016-07-01,357,364,356,356,23200,356
123,2016-07-04,361,363,356,360,59700,360
124,2016-07-05,367,367,360,361,42000,361
125,2016-07-06,361,361,353,357,39500,357
126,2016-07-07,356,360,352,354,22500,354
127,2016-07-08,354,354,350,351,14300,351
128,2016-07-11,359,375,357,372,37700,372
129,2016-07-12,378,393,377,381,40300,381
130,2016-07-13,387,388,382,385,34000,385
131,2016-07-14,387,391,386,388,55800,388
132,2016-07-15,396,396,388,392,31500,392
133,2016-07-19,395,398,392,394,26900,394
134,2016-07-20,394,396,392,396,22300,396
135,2016-07-21,398,405,398,402,52900,402
136,2016-07-22,402,407,401,405,47100,405
137,2016-07-25,404,407,404,405,29800,405
138,2016-07-26,404,406,401,403,25300,403
139,2016-07-27,403,406,403,403,23400,403
140,2016-07-28,405,405,398,401,20500,401
141,2016-07-29,401,402,395,402,13800,402
142,2016-08-01,400,400,392,399,26100,399
143,2016-08-02,396,396,392,392,15200,392
