,date,start price,highest price,cheapest price,closing price,yield,fixed closing price
0,2016-01-04,450,475,449,460,1269000,2300
1,2016-01-05,460,472,446,458,595000,2290
2,2016-01-06,460,466,443,448,487000,2240
3,2016-01-07,448,460,430,435,463000,2175
4,2016-01-08,425,430,410,417,407000,2085
5,2016-01-12,417,440,413,417,579000,2085
6,2016-01-13,430,450,421,449,373000,2245
7,2016-01-14,437,441,421,437,421000,2185
8,2016-01-15,450,454,429,432,271000,2160
9,2016-01-18,408,437,405,434,256000,2170
10,2016-01-19,434,439,424,429,197000,2145
11,2016-01-20,430,431,391,399,447000,1995
12,2016-01-21,395,415,382,385,403000,1925
13,2016-01-22,397,424,397,420,361000,2100
14,2016-01-25,428,436,416,430,202000,2150
15,2016-01-26,427,447,421,437,310000,2185
16,2016-01-27,453,457,447,457,316000,2285
17,2016-01-28,457,490,454,479,817000,2395
18,2016-01-29,495,498,463,490,713000,2450
19,2016-02-01,484,489,463,484,499000,2420
20,2016-02-02,485,486,463,465,411000,2325
21,2016-02-03,451,472,440,467,367000,2335
22,2016-02-04,459,463,436,436,220000,2180
23,2016-02-05,430,435,412,433,271000,2165
24,2016-02-08,424,449,417,448,219000,2240
25,2016-02-09,428,428,394,397,468000,1985
26,2016-02-10,397,407,379,394,461000,1970
27,2016-02-12,370,380,353,354,342000,1770
28,2016-02-15,378,393,360,386,238000,1930
29,2016-02-16,387,403,384,385,223000,1925
30,2016-02-17,380,395,374,381,219000,1905
31,2016-02-18,389,396,384,387,156000,1935
32,2016-02-19,384,390,375,389,83000,1945
33,2016-02-22,390,415,390,411,147000,2055
34,2016-02-23,411,411,402,408,153000,2040
35,2016-02-24,400,407,396,398,123000,1990
36,2016-02-25,404,406,390,397,148000,1985
37,2016-02-26,396,397,387,388,140000,1940
38,2016-02-29,390,394,383,384,129000,1920
39,2016-03-01,381,406,380,405,242000,2025
40,2016-03-02,415,415,401,405,187000,2025
41,2016-03-03,406,414,401,403,144000,2015
42,2016-03-04,403,412,394,411,199000,2055
43,2016-03-07,409,412,400,408,140000,2040
44,2016-03-08,404,404,389,400,175000,2000
45,2016-03-09,400,401,388,399,199000,1995
46,2016-03-10,403,422,397,419,333000,2095
47,2016-03-11,418,426,414,418,232000,2090
48,2016-03-14,430,435,422,430,178000,2150
49,2016-03-15,430,434,424,428,148000,2140
50,2016-03-16,430,445,427,440,215000,2200
51,2016-03-17,440,440,424,428,181000,2140
52,2016-03-18,428,428,415,428,117000,2140
53,2016-03-22,438,438,427,432,54000,2160
54,2016-03-23,433,442,425,439,114000,2195
55,2016-03-24,438,461,435,459,311000,2295
56,2016-03-25,461,463,451,454,265000,2270
57,2016-03-28,446,452,429,440,319000,2200
58,2016-03-29,431,434,423,425,213000,2125
59,2016-03-30,428,448,428,447,288000,2235
60,2016-03-31,448,454,433,440,322000,2200
61,2016-04-01,439,439,410,413,279000,2065
62,2016-04-04,414,417,405,409,170000,2045
63,2016-04-05,408,410,387,392,192000,1960
64,2016-04-06,385,395,373,380,303000,1900
65,2016-04-07,381,397,381,385,115000,1925
66,2016-04-08,384,405,376,402,122000,2010
67,2016-04-11,419,438,407,438,475000,2190
68,2016-04-12,438,440,410,431,453000,2155
69,2016-04-13,370,375,367,369,1233000,1845
70,2016-04-14,375,377,369,373,609000,1865
71,2016-04-15,388,396,376,395,1906000,1975
72,2016-04-18,387,405,379,391,669000,1955
73,2016-04-19,402,403,386,393,614000,1965
74,2016-04-20,390,410,386,407,499000,2035
75,2016-04-21,410,417,397,410,1416000,2050
76,2016-04-22,417,435,408,413,1052000,2065
77,2016-04-25,411,411,396,402,737000,2010
78,2016-04-26,403,406,380,391,525000,1955
79,2016-04-27,389,392,385,388,117000,1940
80,2016-04-28,392,398,382,385,288000,1925
81,2016-05-02,380,380,372,377,153000,1885
82,2016-05-06,383,383,378,383,104000,1915
83,2016-05-09,383,392,381,392,95000,1960
84,2016-05-10,389,393,383,388,154000,1940
85,2016-05-11,385,385,359,362,554000,1810
86,2016-05-12,360,364,359,360,222000,1800
87,2016-05-13,356,359,352,352,169000,1760
88,2016-05-16,352,353,337,338,197000,1690
89,2016-05-17,340,350,334,347,442000,1735
90,2016-05-18,350,352,335,337,371000,1685
91,2016-05-19,336,342,334,338,278000,1690
92,2016-05-20,353,383,351,379,1398000,1895
93,2016-05-23,381,387,371,386,648000,1930
94,2016-05-24,385,387,378,382,304000,1910
95,2016-05-25,388,389,378,380,252000,1900
96,2016-05-26,380,381,375,375,180000,1875
97,2016-05-27,375,379,372,377,82000,1885
98,2016-05-30,375,383,372,376,199000,1880
99,2016-05-31,383,385,378,385,167000,1925
100,2016-06-01,384,388,382,383,139000,1915
101,2016-06-02,383,383,371,374,124000,1870
102,2016-06-03,367,375,367,371,104000,1855
103,2016-06-06,366,368,360,361,99000,1805
104,2016-06-07,361,371,360,361,92000,1805
105,2016-06-08,363,368,361,362,48000,1810
106,2016-06-09,362,363,360,360,43000,1800
107,2016-06-10,360,360,347,351,208000,1755
108,2016-06-13,345,345,332,333,193000,1665
109,2016-06-14,323,326,313,318,268000,1590
110,2016-06-15,313,323,311,318,167000,1590
111,2016-06-16,318,318,301,301,163000,1505
112,2016-06-17,309,311,299,304,162000,1520
113,2016-06-20,305,314,305,311,105000,1555
114,2016-06-21,312,319,306,317,153000,1585
115,2016-06-22,314,316,305,308,84000,1540
116,2016-06-23,310,314,306,313,77000,1565
117,2016-06-24,321,321,281,288,206000,1440
118,2016-06-27,298,302,295,300,118000,1500
119,2016-06-28,298,302,290,299,136000,1495
120,2016-06-29,307,311,305,307,86000,1535
121,2016-06-30,311,314,306,307,85000,1535
122,2016-07-01,313,316,303,309,124000,1545
123,2016-07-04,307,317,303,317,128000,1585
124,2016-07-05,313,316,310,311,53000,1555
125,2016-07-06,311,312,297,298,150000,1490
126,2016-07-07,301,310,293,297,136000,1485
127,2016-07-08,302,305,295,295,71000,1475
128,2016-07-11,298,314,298,312,55000,1560
129,2016-07-12,317,323,315,318,102000,1590
130,2016-07-13,320,322,313,313,79000,1565
131,2016-07-14,313,315,310,313,55000,1565
132,2016-07-15,311,312,299,300,184000,1500
133,2016-07-19,305,308,302,307,73000,1535
134,2016-07-20,323,354,323,349,1033000,1745
135,2016-07-21,357,365,345,351,534000,1755
136,2016-07-22,345,348,335,337,207000,1685
137,2016-07-25,340,347,340,344,136000,1720
138,2016-07-26,340,342,333,333,83000,1665
139,2016-07-27,340,340,332,337,81000,1685
140,2016-07-28,337,337,324,325,138000,1625
141,2016-07-29,327,340,324,338,78000,1690
142,2016-08-01,346,346,333,338,81000,1690
143,2016-08-02,339,339,332,334,55000,1670
144,2016-08-03,332,332,312,314,222000,1570
145,2016-08-04,302,302,284,286,819000,1430
146,2016-08-05,280,292,280,291,322000,1455
147,2016-08-08,296,299,294,298,142000,1490
148,2016-08-09,295,296,291,295,79000,1475
149,2016-08-10,296,299,291,297,110000,1485
150,2016-08-12,300,303,296,299,108000,1495
151,2016-08-15,297,305,297,303,46000,1515
152,2016-08-16,304,306,295,302,181000,1510
153,2016-08-17,302,302,297,297,54000,1485
154,2016-08-18,297,300,295,297,58000,1485
155,2016-08-19,296,297,295,297,24000,1485
156,2016-08-22,300,301,297,300,46000,1500
157,2016-08-23,303,304,300,303,48000,1515
158,2016-08-24,305,305,303,304,35000,1520
159,2016-08-25,306,309,301,303,102000,1515
