,date,start price,highest price,cheapest price,closing price,yield,fixed closing price
0,2016-01-04,5940,5950,5890,5900,14100,2950
1,2016-01-05,5880,5970,5860,5940,38700,2970
2,2016-01-06,5900,5960,5820,5940,36700,2970
3,2016-01-07,5940,5980,5820,5820,46900,2910
4,2016-01-08,5840,5840,5620,5620,42300,2810
5,2016-01-12,5620,5870,5620,5670,51700,2835
6,2016-01-13,5700,5740,5650,5650,19700,2825
7,2016-01-14,5560,5680,5520,5640,71500,2820
8,2016-01-15,5710,5810,5680,5800,41300,2900
9,2016-01-18,5620,5750,5620,5690,24900,2845
10,2016-01-19,5690,5690,5550,5590,25400,2795
11,2016-01-20,5580,5610,5450,5450,34700,2725
12,2016-01-21,5450,5560,5360,5360,32600,2680
13,2016-01-22,5450,5590,5450,5570,30700,2785
14,2016-01-25,5680,5710,5620,5690,18800,2845
15,2016-01-26,5690,5710,5630,5690,11600,2845
16,2016-01-27,5740,5800,5720,5790,15400,2895
17,2016-01-28,5770,5900,5760,5900,28100,2950
18,2016-01-29,5900,5990,5880,5990,39400,2995
19,2016-02-01,6000,6040,5980,6020,29300,3010
20,2016-02-02,6000,6010,5960,6000,16400,3000
21,2016-02-03,5910,5980,5850,5980,13100,2990
22,2016-02-04,5880,5910,5820,5830,10800,2915
23,2016-02-05,5780,5850,5750,5810,9900,2905
24,2016-02-08,5760,6020,5760,6000,24500,3000
25,2016-02-09,5820,5960,5820,5860,15100,2930
26,2016-02-10,5930,5930,5660,5660,18200,2830
27,2016-02-12,5560,5650,5490,5490,26000,2745
28,2016-02-15,5890,5890,5710,5740,15100,2870
29,2016-02-16,5640,5830,5640,5760,17900,2880
30,2016-02-17,5800,5800,5660,5700,11400,2850
31,2016-02-18,5850,5860,5790,5800,19200,2900
32,2016-02-19,5800,5830,5760,5830,11800,2915
33,2016-02-22,5800,5920,5800,5920,10100,2960
34,2016-02-23,5940,5940,5830,5890,12400,2945
35,2016-02-24,5830,5940,5810,5900,17900,2950
36,2016-02-25,5940,6020,5940,5970,26000,2985
37,2016-02-26,5960,6000,5930,5960,7400,2980
38,2016-02-29,6000,6050,5970,5970,24600,2985
39,2016-03-01,5970,6010,5910,5980,12400,2990
40,2016-03-02,5980,6040,5980,6040,12300,3020
41,2016-03-03,6040,6040,5980,6030,12600,3015
42,2016-03-04,5990,6080,5990,6060,30100,3030
43,2016-03-07,6090,6090,6000,6000,15000,3000
44,2016-03-08,6010,6060,5920,6030,18100,3015
45,2016-03-09,6040,6090,6010,6050,12200,3025
46,2016-03-10,6090,6120,6070,6110,33800,3055
47,2016-03-11,6100,6200,6080,6120,33300,3060
48,2016-03-14,6180,6200,6120,6190,16100,3095
49,2016-03-15,6240,6300,6230,6300,25100,3150
50,2016-03-16,6230,6340,6220,6330,15900,3165
51,2016-03-17,6380,6400,6360,6400,18900,3200
52,2016-03-18,6420,6510,6350,6510,34200,3255
53,2016-03-22,6520,6710,6520,6710,42700,3355
54,2016-03-23,6760,6800,6730,6780,33300,3390
55,2016-03-24,6780,6790,6690,6710,27100,3355
56,2016-03-25,6710,6770,6550,6630,25100,3315
57,2016-03-28,6730,6770,6630,6760,26500,3380
58,2016-03-29,6800,7070,6780,7040,56000,3520
59,2016-03-30,7090,7370,7060,7280,52000,3640
60,2016-03-31,7390,7550,7200,7200,55600,3600
61,2016-04-01,7070,7120,6850,6850,69800,3425
62,2016-04-04,6860,7100,6860,7030,27200,3515
63,2016-04-05,6950,7080,6920,6920,19400,3460
64,2016-04-06,6840,6890,6800,6840,24700,3420
65,2016-04-07,6830,6870,6710,6730,27600,3365
66,2016-04-08,6680,6820,6610,6740,33300,3370
67,2016-04-11,6730,6730,6630,6700,22200,3350
68,2016-04-12,6700,6750,6650,6660,15500,3330
69,2016-04-13,6710,6730,6630,6640,20100,3320
70,2016-04-14,6640,6640,6500,6580,48200,3290
71,2016-04-15,6510,6630,6500,6600,16100,3300
72,2016-04-18,6490,6520,6430,6490,23000,3245
73,2016-04-19,6520,6630,6510,6630,19200,3315
74,2016-04-20,6590,6660,6560,6620,24700,3310
75,2016-04-21,6660,6780,6630,6740,28600,3370
76,2016-04-22,6740,6740,6570,6690,48500,3345
77,2016-04-25,6690,6710,6610,6650,23300,3325
78,2016-04-26,7130,7150,6950,7050,121200,3525
79,2016-04-27,7010,7060,6860,6880,57000,3440
80,2016-04-28,6920,6980,6850,6870,44000,3435
81,2016-05-02,6780,6920,6750,6910,24200,3455
82,2016-05-06,6910,7040,6910,7040,31900,3520
83,2016-05-09,7030,7150,7010,7150,33400,3575
84,2016-05-10,7140,7220,7140,7220,32500,3610
85,2016-05-11,7220,7220,7150,7180,29700,3590
86,2016-05-12,7170,7190,7110,7180,26100,3590
87,2016-05-13,7180,7190,7110,7110,30400,3555
88,2016-05-16,7090,7140,7010,7040,36000,3520
89,2016-05-17,7050,7110,7020,7090,22100,3545
90,2016-05-18,7060,7090,7010,7070,27500,3535
91,2016-05-19,7090,7110,7060,7090,25500,3545
92,2016-05-20,7080,7110,7070,7100,27300,3550
93,2016-05-23,7100,7110,7030,7100,39400,3550
94,2016-05-24,7080,7110,7060,7100,24400,3550
95,2016-05-25,7070,7110,7070,7080,37200,3540
96,2016-05-26,7070,7090,7040,7070,186500,3535
97,2016-05-27,3515,3515,3435,3460,205900,3460
98,2016-05-30,3480,3505,3460,3500,66300,3500
99,2016-05-31,3500,3535,3485,3535,76100,3535
100,2016-06-01,3535,3535,3505,3520,53800,3520
101,2016-06-02,3515,3535,3495,3520,63000,3520
102,2016-06-03,3520,3560,3515,3550,92000,3550
103,2016-06-06,3525,3555,3520,3555,41700,3555
104,2016-06-07,3560,3655,3560,3650,101700,3650
105,2016-06-08,3670,3700,3640,3660,62100,3660
106,2016-06-09,3670,3670,3635,3655,29500,3655
107,2016-06-10,3655,3655,3600,3635,57300,3635
108,2016-06-13,3605,3615,3575,3575,43400,3575
109,2016-06-14,3550,3575,3500,3540,51200,3540
110,2016-06-15,3550,3580,3525,3550,32400,3550
111,2016-06-16,3550,3560,3440,3450,51000,3450
112,2016-06-17,3465,3510,3445,3475,46200,3475
113,2016-06-20,3485,3525,3470,3485,28600,3485
114,2016-06-21,3475,3515,3455,3510,19400,3510
115,2016-06-22,3525,3525,3475,3515,32200,3515
116,2016-06-23,3525,3540,3480,3515,26100,3515
117,2016-06-24,3525,3530,3335,3390,59800,3390
118,2016-06-27,3450,3565,3450,3540,54500,3540
119,2016-06-28,3490,3600,3485,3585,36000,3585
120,2016-06-29,3600,3610,3560,3560,22900,3560
121,2016-06-30,3600,3600,3565,3565,23900,3565
122,2016-07-01,3585,3645,3560,3635,45300,3635
123,2016-07-04,3635,3695,3625,3690,36100,3690
124,2016-07-05,3690,3715,3645,3700,51200,3700
125,2016-07-06,3650,3695,3615,3695,33200,3695
126,2016-07-07,3605,3635,3460,3535,140700,3535
127,2016-07-08,3570,3610,3550,3550,55700,3550
128,2016-07-11,3600,3620,3580,3590,51700,3590
129,2016-07-12,3635,3775,3615,3770,114200,3770
130,2016-07-13,3680,3700,3560,3565,122600,3565
131,2016-07-14,3595,3625,3545,3550,70200,3550
132,2016-07-15,3505,3520,3415,3440,140800,3440
133,2016-07-19,3435,3465,3380,3425,91700,3425
134,2016-07-20,3425,3515,3415,3505,74900,3505
135,2016-07-21,3505,3505,3410,3425,55400,3425
136,2016-07-22,3430,3430,3390,3420,42700,3420
137,2016-07-25,3435,3445,3380,3400,34100,3400
138,2016-07-26,3400,3400,3365,3375,33800,3375
139,2016-07-27,3405,3440,3380,3390,41700,3390
140,2016-07-28,3400,3405,3365,3395,39200,3395
141,2016-07-29,3420,3430,3370,3420,34900,3420
142,2016-08-01,3395,3430,3390,3410,20900,3410
143,2016-08-02,3380,3410,3340,3400,27900,3400
144,2016-08-03,3365,3370,3315,3345,42100,3345
145,2016-08-04,3340,3340,3235,3260,63900,3260
146,2016-08-05,3260,3300,3225,3240,30900,3240
147,2016-08-08,3245,3245,3155,3175,53300,3175
148,2016-08-09,3165,3220,3150,3205,45300,3205
149,2016-08-10,3270,3275,3210,3255,27800,3255
150,2016-08-12,3265,3320,3245,3310,31000,3310
151,2016-08-15,3350,3350,3315,3325,17000,3325
152,2016-08-16,3320,3340,3295,3310,31500,3310
153,2016-08-17,3290,3290,3200,3205,49700,3205
154,2016-08-18,3195,3235,3160,3160,29700,3160
155,2016-08-19,3155,3155,3095,3100,46200,3100
156,2016-08-22,3120,3195,3120,3195,27500,3195
157,2016-08-23,3195,3255,3195,3240,31400,3240
158,2016-08-24,3215,3235,3205,3225,16500,3225
159,2016-08-25,3240,3260,3235,3250,23700,3250
160,2016-08-26,3255,3255,3190,3205,54600,3205
161,2016-08-29,3250,3250,3165,3210,33100,3210
162,2016-08-30,3185,3205,3180,3195,13900,3195
163,2016-08-31,3195,3200,3150,3170,42900,3170
164,2016-09-01,3165,3200,3150,3190,21400,3190
165,2016-09-02,3180,3230,3165,3190,23100,3190
166,2016-09-05,3200,3215,3170,3185,24600,3185
167,2016-09-06,3185,3205,3185,3190,20700,3190
168,2016-09-07,3185,3185,3155,3175,52900,3175
169,2016-09-08,3190,3245,3190,3235,33200,3235
170,2016-09-09,3245,3245,3200,3200,25800,3200
171,2016-09-12,3195,3200,3175,3185,15800,3185
172,2016-09-13,3205,3215,3185,3205,15800,3205
173,2016-09-14,3195,3210,3180,3190,27600,3190
174,2016-09-15,3190,3190,3160,3165,48400,3165
175,2016-09-16,3165,3215,3165,3210,25000,3210
176,2016-09-20,3210,3270,3205,3260,47700,3260
177,2016-09-21,3275,3370,3265,3355,54200,3355
178,2016-09-23,3355,3355,3315,3340,42600,3340
179,2016-09-26,3370,3380,3335,3345,33100,3345
180,2016-09-27,3400,3495,3370,3495,101600,3495
181,2016-09-28,3500,3570,3495,3570,75300,3570
182,2016-09-29,3570,3600,3510,3560,65400,3560
183,2016-09-30,3525,3545,3505,3540,48800,3540
184,2016-10-03,3540,3585,3530,3575,35800,3575
185,2016-10-04,3580,3580,3560,3580,37500,3580
186,2016-10-05,3585,3610,3565,3610,51900,3610
187,2016-10-06,3610,3635,3585,3615,50200,3615
188,2016-10-07,3620,3620,3595,3610,41000,3610
189,2016-10-11,3605,3630,3600,3615,45700,3615
190,2016-10-12,3615,3655,3610,3615,64100,3615
191,2016-10-13,3630,3660,3605,3660,46000,3660
192,2016-10-17,3730,3735,3710,3720,27000,3720
193,2016-10-19,3750,3850,3750,3840,71200,3840
194,2016-10-20,3835,3885,3825,3845,64500,3845
195,2016-10-21,3850,3900,3850,3900,49300,3900
196,2016-10-24,3930,3990,3920,3985,65800,3985
197,2016-10-25,3990,3990,3915,3945,59700,3945
198,2016-10-26,3950,3985,3915,3985,52900,3985
199,2016-10-27,3980,3985,3955,3970,62200,3970
200,2016-10-28,3960,3960,3895,3935,88600,3935
201,2016-10-31,3935,3975,3925,3970,40900,3970
202,2016-11-01,3950,3960,3910,3920,54600,3920
203,2016-11-02,3900,3900,3845,3875,73800,3875
204,2016-11-04,3845,3845,3810,3835,63200,3835
205,2016-11-07,3835,3875,3830,3870,48300,3870
206,2016-11-08,3870,3880,3865,3865,63000,3865
207,2016-11-09,3890,3890,3735,3785,88600,3785
208,2016-11-10,3855,3895,3795,3835,76100,3835
209,2016-11-11,3865,3865,3770,3790,79900,3790
210,2016-11-14,3795,3835,3785,3835,51600,3835
211,2016-11-15,3845,3845,3785,3835,56400,3835
212,2016-11-16,3845,3880,3835,3865,71700,3865
213,2016-11-17,3875,3885,3835,3880,60800,3880
214,2016-11-18,3890,3900,3855,3885,93400,3885
215,2016-11-21,3890,3925,3875,3920,100100,3920
216,2016-11-22,3910,3935,3895,3935,100000,3935
217,2016-11-24,3935,3950,3920,3935,114600,3935
218,2016-11-25,3905,3925,3855,3860,445300,3860
219,2016-11-28,3820,3825,3770,3780,267100,3780
220,2016-11-29,3770,3800,3750,3775,113700,3775
221,2016-11-30,3780,3795,3740,3750,100600,3750
222,2016-12-01,3750,3755,3685,3695,108600,3695
223,2016-12-02,3690,3690,3625,3650,79500,3650
224,2016-12-05,3600,3645,3585,3630,79700,3630
225,2016-12-06,3640,3650,3565,3580,69500,3580
226,2016-12-07,3595,3630,3580,3585,68900,3585
227,2016-12-08,3620,3620,3590,3600,49900,3600
228,2016-12-09,3670,3715,3645,3680,109300,3680
229,2016-12-12,3715,3755,3690,3720,79400,3720
230,2016-12-13,3720,3760,3720,3750,68300,3750
231,2016-12-14,3780,3780,3755,3760,63100,3760
232,2016-12-15,3780,3785,3745,3745,66900,3745
233,2016-12-16,3765,3780,3750,3775,53600,3775
234,2016-12-19,3785,3795,3770,3780,32500,3780
235,2016-12-20,3780,3840,3770,3825,78800,3825
236,2016-12-21,3820,3825,3780,3800,49700,3800
237,2016-12-22,3785,3795,3770,3780,32300,3780
238,2016-12-26,3760,3810,3750,3800,44500,3800
239,2016-12-27,3800,3825,3770,3770,50900,3770
240,2016-12-28,3785,3815,3775,3795,51400,3795
241,2016-12-29,3775,3775,3730,3750,47200,3750
242,2016-12-30,3715,3740,3680,3730,55200,3730
