,date,start price,highest price,cheapest price,closing price,yield,fixed closing price
0,2016-01-04,758,774,754,755,19100,755
1,2016-01-05,751,757,745,749,18000,749
2,2016-01-06,746,748,742,743,12200,743
3,2016-01-07,740,748,735,735,13100,735
4,2016-01-08,733,743,732,735,18900,735
5,2016-01-12,726,728,707,709,44100,709
6,2016-01-13,721,736,717,729,22600,729
7,2016-01-14,714,717,708,714,29700,714
8,2016-01-15,728,728,706,710,13500,710
9,2016-01-18,700,709,698,702,18800,702
10,2016-01-19,702,710,697,699,23800,699
11,2016-01-20,699,699,686,687,32800,687
12,2016-01-21,685,690,610,643,76900,643
13,2016-01-22,673,684,665,684,33100,684
14,2016-01-25,697,697,680,683,45100,683
15,2016-01-26,663,679,663,666,22600,666
16,2016-01-27,683,689,676,686,11000,686
17,2016-01-28,688,696,680,695,16800,695
18,2016-01-29,676,690,673,686,45100,686
19,2016-02-01,695,705,695,703,31500,703
20,2016-02-02,700,702,691,696,14200,696
21,2016-02-03,686,693,686,690,7300,690
22,2016-02-04,688,688,681,682,12300,682
23,2016-02-05,680,682,667,674,15700,674
24,2016-02-08,670,689,661,684,13300,684
25,2016-02-09,665,667,650,651,26500,651
26,2016-02-10,654,656,631,640,35900,640
27,2016-02-12,623,626,606,607,31000,607
28,2016-02-15,616,644,616,639,23000,639
29,2016-02-16,633,667,633,647,21900,647
30,2016-02-17,650,661,640,649,11900,649
31,2016-02-18,664,669,656,662,8700,662
32,2016-02-19,647,654,642,642,14600,642
33,2016-02-22,623,646,622,636,33700,636
34,2016-02-23,638,648,631,631,15400,631
35,2016-02-24,627,647,627,646,14700,646
36,2016-02-25,659,668,645,662,40800,662
37,2016-02-26,664,669,658,661,6200,661
38,2016-02-29,666,669,656,656,15300,656
39,2016-03-01,656,676,653,658,8000,658
40,2016-03-02,657,680,657,671,11100,671
41,2016-03-03,668,680,668,678,10000,678
42,2016-03-04,668,679,668,678,8500,678
43,2016-03-07,679,684,670,678,9300,678
44,2016-03-08,675,681,666,672,13500,672
45,2016-03-09,668,679,668,674,7600,674
46,2016-03-10,678,682,676,679,8700,679
47,2016-03-11,671,693,671,685,24000,685
48,2016-03-14,695,701,690,693,9000,693
49,2016-03-15,693,704,693,700,6800,700
50,2016-03-16,695,697,684,689,13200,689
51,2016-03-17,695,702,683,689,13500,689
52,2016-03-18,690,692,683,685,12100,685
53,2016-03-22,698,702,689,702,10800,702
54,2016-03-23,700,700,690,698,11100,698
55,2016-03-24,695,700,694,697,14100,697
56,2016-03-25,705,715,690,700,34300,700
57,2016-03-28,699,710,692,703,14900,703
58,2016-03-29,687,695,687,693,9500,693
59,2016-03-30,691,691,686,686,4800,686
60,2016-03-31,683,685,677,678,17300,678
61,2016-04-01,676,676,653,653,26800,653
62,2016-04-04,650,670,650,668,19500,668
63,2016-04-05,664,672,647,647,23800,647
64,2016-04-06,645,657,643,651,12500,651
65,2016-04-07,645,659,645,649,11000,649
66,2016-04-08,648,688,641,667,21200,667
67,2016-04-11,670,674,647,659,13200,659
68,2016-04-12,660,668,657,661,20500,661
69,2016-04-13,660,669,660,668,6200,668
70,2016-04-14,671,681,670,681,14400,681
71,2016-04-15,675,683,675,680,5000,680
72,2016-04-18,670,672,659,670,7900,670
73,2016-04-19,680,684,675,680,8300,680
74,2016-04-20,680,682,660,677,17600,677
75,2016-04-21,682,691,682,691,18900,691
76,2016-04-22,689,692,682,692,14700,692
77,2016-04-25,699,699,691,697,23100,697
78,2016-04-26,693,694,681,686,7800,686
