,date,start price,highest price,cheapest price,closing price,yield,fixed closing price
0,2016-01-04,8726,8744,8561,8602,1418100,8602
1,2016-01-05,8561,8625,8450,8467,1273800,8467
2,2016-01-06,8365,8406,8220,8305,1920000,8305
3,2016-01-07,8272,8397,8150,8181,1948500,8181
4,2016-01-08,8054,8284,7955,8121,1927800,8121
5,2016-01-12,7990,8010,7755,7755,2651100,7755
6,2016-01-13,8026,8218,8026,8080,1963800,8080
7,2016-01-14,7780,7840,7641,7802,2915500,7802
8,2016-01-15,7997,8028,7626,7668,2104600,7668
9,2016-01-18,7300,7738,7296,7683,2754400,7683
10,2016-01-19,7660,8050,7640,8002,2825300,8002
11,2016-01-20,7998,8104,7840,7862,2691900,7862
12,2016-01-21,7932,8133,7768,7776,3171600,7776
13,2016-01-22,8030,8085,7550,7932,4731400,7932
14,2016-01-25,7998,8093,7937,7947,2377200,7947
15,2016-01-26,7865,7876,7720,7740,1580100,7740
16,2016-01-27,7853,7883,7752,7841,1511700,7841
17,2016-01-28,7882,7918,7718,7771,2147000,7771
18,2016-01-29,7842,8140,7721,8102,2224700,8102
19,2016-02-01,8348,8512,8289,8481,2254800,8481
20,2016-02-02,8350,8450,8308,8361,1431300,8361
21,2016-02-03,8211,8284,8032,8073,1634400,8073
22,2016-02-04,7975,8283,7970,8086,1869800,8086
23,2016-02-05,7840,7970,7800,7934,1554500,7934
24,2016-02-08,7671,7736,7503,7666,2812100,7666
25,2016-02-09,7389,7399,7189,7221,2014100,7221
26,2016-02-10,7170,7245,6822,6907,3766500,6907
27,2016-02-12,6407,6716,6407,6553,3333300,6553
28,2016-02-15,7053,7138,6816,7077,1777900,7077
29,2016-02-16,7008,7268,7001,7180,1217900,7180
30,2016-02-17,7380,7434,7234,7336,2622200,7336
31,2016-02-18,7550,7672,7519,7614,1913800,7614
32,2016-02-19,7490,7490,7149,7258,1894500,7258
33,2016-02-22,7208,7381,7138,7372,900000,7372
34,2016-02-23,7385,7493,7268,7315,973000,7315
35,2016-02-24,7133,7256,7062,7247,1431900,7247
36,2016-02-25,7310,7565,7310,7536,1949300,7536
37,2016-02-26,7591,7665,7526,7531,839100,7531
38,2016-02-29,7658,7750,7567,7567,1503800,7567
39,2016-03-01,7502,7584,7404,7522,899900,7522
40,2016-03-02,7783,8097,7777,8082,2165000,8082
41,2016-03-03,8082,8265,7994,8230,1567600,8230
42,2016-03-04,8230,8333,8131,8245,1339100,8245
43,2016-03-07,8078,8270,8073,8198,951300,8198
44,2016-03-08,8140,8277,8092,8227,1193100,8227
45,2016-03-09,8065,8069,7926,8018,1505600,8018
46,2016-03-10,8118,8198,8102,8181,793000,8181
47,2016-03-11,8031,8186,7961,8139,1673300,8139
48,2016-03-14,8209,8311,8182,8309,958500,8309
49,2016-03-15,8261,8344,8203,8250,1133500,8250
50,2016-03-16,8051,8209,8035,8125,1122000,8125
51,2016-03-17,8168,8341,8043,8145,1084600,8145
52,2016-03-18,8097,8118,7882,7966,1134000,7966
53,2016-03-22,7913,8178,7904,8138,1198400,8138
54,2016-03-23,8106,8147,8026,8054,725900,8054
55,2016-03-24,7910,7985,7824,7908,1072300,7908
56,2016-03-25,7911,8098,7911,8081,698000,8081
57,2016-03-28,8083,8149,8010,8149,789600,8149
58,2016-03-29,8051,8098,7981,8054,1085600,8054
59,2016-03-30,7968,8006,7727,7740,1608800,7740
60,2016-03-31,7740,7855,7675,7701,1312200,7701
61,2016-04-01,7590,7602,7325,7347,2003500,7347
62,2016-04-04,7330,7465,7223,7336,1233900,7336
63,2016-04-05,7325,7375,7150,7153,1526200,7153
64,2016-04-06,7134,7339,7103,7238,1200000,7238
65,2016-04-07,7217,7316,7166,7262,885600,7262
66,2016-04-08,7112,7442,7112,7331,1513800,7331
67,2016-04-11,7312,7312,6988,7221,1325200,7221
68,2016-04-12,7113,7410,7102,7303,1652800,7303
69,2016-04-13,7395,7531,7276,7437,1786900,7437
70,2016-04-14,7525,7668,7511,7657,1799200,7657
71,2016-04-15,7428,7593,7367,7407,2487700,7407
72,2016-04-18,7000,7157,6985,7091,2036800,7091
73,2016-04-19,7355,7456,7317,7456,1515500,7456
74,2016-04-20,7550,7786,7540,7762,3136900,7762
75,2016-04-21,7850,7941,7811,7864,1607900,7864
76,2016-04-22,7714,7895,7692,7875,1531000,7875
77,2016-04-25,7939,7940,7787,7850,1551800,7850
78,2016-04-26,8280,8297,8090,8164,3911200,8164
79,2016-04-27,8166,8403,8092,8246,2338600,8246
80,2016-04-28,8335,8447,8027,8185,2469300,8185
81,2016-05-02,7862,8066,7790,8063,2606200,8063
82,2016-05-06,7955,7955,7680,7838,2565700,7838
83,2016-05-09,7927,7965,7867,7930,1255000,7930
84,2016-05-10,7936,8204,7850,8180,1749800,8180
85,2016-05-11,8330,8444,8245,8303,1608700,8303
86,2016-05-12,8161,8326,8114,8300,1105500,8300
87,2016-05-13,8200,8273,8105,8196,1492200,8196
88,2016-05-16,8160,8364,8160,8266,1094400,8266
89,2016-05-17,8343,8438,8258,8360,1012400,8360
90,2016-05-18,8360,8418,8284,8371,1420600,8371
91,2016-05-19,8438,8438,8338,8392,986700,8392
92,2016-05-20,8342,8417,8272,8382,936200,8382
93,2016-05-23,8340,8387,8225,8387,1364000,8387
94,2016-05-24,8282,8379,8260,8352,899800,8352
95,2016-05-25,8450,8511,8378,8378,1071100,8378
96,2016-05-26,8450,8450,8352,8378,728000,8378
