,date,closing price
0,2011-01-04,860
1,2011-01-05,870
2,2011-01-06,890
3,2011-01-07,880
4,2011-01-11,980
5,2011-01-12,970
6,2011-01-13,960
7,2011-01-14,970
8,2011-01-17,970
9,2011-01-18,980
10,2011-01-19,1010
11,2011-01-20,1000
12,2011-01-21,940
13,2011-01-24,950
14,2011-01-25,980
15,2011-01-26,970
16,2011-01-27,1010
17,2011-01-28,990
18,2011-01-31,990
19,2011-02-01,990
20,2011-02-02,990
21,2011-02-03,1010
22,2011-02-04,1000
23,2011-02-07,1020
24,2011-02-08,1010
25,2011-02-09,1000
26,2011-02-10,1000
27,2011-02-14,990
28,2011-02-15,990
29,2011-02-16,990
30,2011-02-17,990
31,2011-02-18,980
32,2011-02-21,990
33,2011-02-22,980
34,2011-02-23,960
35,2011-02-24,940
36,2011-02-25,930
37,2011-02-28,940
38,2011-03-01,960
39,2011-03-02,940
40,2011-03-03,950
41,2011-03-04,960
42,2011-03-07,950
43,2011-03-08,1020
44,2011-03-09,1070
45,2011-03-10,1020
46,2011-03-11,1000
47,2011-03-14,790
48,2011-03-15,670
49,2011-03-16,720
50,2011-03-17,760
51,2011-03-18,800
52,2011-03-22,850
53,2011-03-23,890
54,2011-03-24,1020
55,2011-03-25,980
56,2011-03-28,1030
57,2011-03-29,1020
58,2011-03-30,1070
59,2011-03-31,1050
60,2011-04-01,1020
61,2011-04-04,990
62,2011-04-05,950
63,2011-04-06,920
64,2011-04-07,930
65,2011-04-08,940
66,2011-04-11,970
67,2011-04-12,940
68,2011-04-13,950
69,2011-04-14,990
70,2011-04-15,980
71,2011-04-18,1000
72,2011-04-19,980
73,2011-04-20,970
74,2011-04-21,990
75,2011-04-22,990
76,2011-04-25,1020
77,2011-04-26,1160
78,2011-04-27,1140
79,2011-04-28,1150
80,2011-05-02,1160
81,2011-05-06,1150
82,2011-05-09,1250
83,2011-05-10,1230
84,2011-05-11,1220
85,2011-05-12,1230
86,2011-05-13,1190
87,2011-05-16,1160
88,2011-05-17,1140
89,2011-05-18,1190
90,2011-05-19,1170
91,2011-05-20,1160
92,2011-05-23,1190
93,2011-05-24,1210
94,2011-05-25,1170
95,2011-05-26,1220
96,2011-05-27,1210
97,2011-05-30,1260
98,2011-05-31,1270
99,2011-06-01,1260
100,2011-06-02,1240
101,2011-06-03,1270
102,2011-06-06,1240
103,2011-06-07,1230
104,2011-06-08,1280
105,2011-06-09,1290
106,2011-06-10,1270
107,2011-06-13,1300
108,2011-06-14,1340
109,2011-06-15,1320
110,2011-06-16,1340
111,2011-06-17,1300
112,2011-06-20,1270
113,2011-06-21,1290
114,2011-06-22,1300
115,2011-06-23,1290
116,2011-06-24,1290
117,2011-06-27,1270
118,2011-06-28,1240
119,2011-06-29,1250
120,2011-06-30,1260
121,2011-07-01,1270
122,2011-07-04,1280
123,2011-07-05,1260
124,2011-07-06,1290
125,2011-07-07,1300
126,2011-07-08,1320
127,2011-07-11,1320
128,2011-07-12,1310
129,2011-07-13,1300
130,2011-07-14,1290
131,2011-07-15,1290
132,2011-07-19,1270
133,2011-07-20,1290
134,2011-07-21,1270
135,2011-07-22,1260
136,2011-07-25,1260
137,2011-07-26,1280
138,2011-07-27,1280
139,2011-07-28,1270
140,2011-07-29,1280
141,2011-08-01,1290
142,2011-08-02,1260
143,2011-08-03,1240
144,2011-08-04,1260
145,2011-08-05,1230
146,2011-08-08,1210
147,2011-08-09,1190
