,date,closing price
0,2011-01-04,1637
1,2011-01-05,1630
2,2011-01-06,1660
3,2011-01-07,1650
4,2011-01-11,1672
5,2011-01-12,1643
6,2011-01-13,1663
7,2011-01-14,1621
8,2011-01-17,1645
9,2011-01-18,1654
10,2011-01-19,1642
11,2011-01-20,1589
12,2011-01-21,1550
13,2011-01-24,1597
14,2011-01-25,1645
15,2011-01-26,1638
16,2011-01-27,1675
17,2011-01-28,1665
18,2011-01-31,1641
19,2011-02-01,1652
20,2011-02-02,1691
21,2011-02-03,1690
22,2011-02-04,1707
23,2011-02-07,1700
24,2011-02-08,1682
25,2011-02-09,1683
26,2011-02-10,1660
27,2011-02-14,1679
28,2011-02-15,1697
29,2011-02-16,1644
30,2011-02-17,1651
31,2011-02-18,1642
32,2011-02-21,1627
33,2011-02-22,1597
34,2011-02-23,1571
35,2011-02-24,1520
36,2011-02-25,1534
37,2011-02-28,1562
38,2011-03-01,1573
39,2011-03-02,1512
40,2011-03-03,1539
41,2011-03-04,1566
42,2011-03-07,1528
43,2011-03-08,1530
44,2011-03-09,1531
45,2011-03-10,1514
46,2011-03-11,1524
47,2011-03-14,1433
48,2011-03-15,1191
49,2011-03-16,1243
50,2011-03-17,1332
51,2011-03-18,1429
52,2011-03-22,1506
53,2011-03-23,1501
54,2011-03-24,1450
55,2011-03-25,1438
56,2011-03-28,1440
57,2011-03-29,1423
58,2011-03-30,1486
59,2011-03-31,1495
60,2011-04-01,1516
61,2011-04-04,1511
62,2011-04-05,1510
63,2011-04-06,1508
64,2011-04-07,1491
65,2011-04-08,1511
66,2011-04-11,1505
67,2011-04-12,1434
68,2011-04-13,1451
69,2011-04-14,1464
70,2011-04-15,1445
71,2011-04-18,1435
72,2011-04-19,1427
73,2011-04-20,1424
74,2011-04-21,1442
75,2011-04-22,1447
76,2011-04-25,1426
77,2011-04-26,1411
78,2011-04-27,1418
79,2011-04-28,1447
80,2011-05-02,1461
81,2011-05-06,1451
82,2011-05-09,1466
83,2011-05-10,1518
84,2011-05-11,1487
85,2011-05-12,1458
86,2011-05-13,1421
87,2011-05-16,1463
88,2011-05-17,1444
89,2011-05-18,1470
90,2011-05-19,1440
91,2011-05-20,1440
92,2011-05-23,1425
93,2011-05-24,1461
94,2011-05-25,1483
95,2011-05-26,1505
96,2011-05-27,1480
97,2011-05-30,1507
98,2011-05-31,1537
99,2011-06-01,1554
100,2011-06-02,1541
101,2011-06-03,1489
102,2011-06-06,1491
103,2011-06-07,1502
104,2011-06-08,1505
105,2011-06-09,1508
106,2011-06-10,1507
107,2011-06-13,1507
108,2011-06-14,1525
109,2011-06-15,1549
110,2011-06-16,1550
111,2011-06-17,1543
112,2011-06-20,1551
113,2011-06-21,1585
114,2011-06-22,1566
115,2011-06-23,1573
116,2011-06-24,1573
117,2011-06-27,1543
118,2011-06-28,1543
119,2011-06-29,1565
120,2011-06-30,1573
121,2011-07-01,1556
122,2011-07-04,1577
123,2011-07-05,1562
124,2011-07-06,1572
125,2011-07-07,1580
126,2011-07-08,1600
127,2011-07-11,1620
128,2011-07-12,1599
129,2011-07-13,1610
130,2011-07-14,1615
131,2011-07-15,1650
132,2011-07-19,1614
133,2011-07-20,1595
134,2011-07-21,1568
135,2011-07-22,1591
136,2011-07-25,1600
137,2011-07-26,1600
138,2011-07-27,1609
139,2011-07-28,1596
140,2011-07-29,1557
141,2011-08-01,1705
142,2011-08-02,1698
143,2011-08-03,1684
144,2011-08-04,1690
145,2011-08-05,1660
146,2011-08-08,1652
147,2011-08-09,1630
148,2011-08-10,1650
149,2011-08-11,1665
150,2011-08-12,1661
151,2011-08-15,1637
152,2011-08-16,1646
153,2011-08-17,1691
154,2011-08-18,1673
155,2011-08-19,1663
156,2011-08-22,1581
157,2011-08-23,1611
158,2011-08-24,1561
159,2011-08-25,1592
160,2011-08-26,1598
161,2011-08-29,1610
162,2011-08-30,1651
163,2011-08-31,1643
164,2011-09-01,1647
165,2011-09-02,1630
166,2011-09-05,1605
167,2011-09-06,1584
168,2011-09-07,1603
169,2011-09-08,1606
170,2011-09-09,1598
171,2011-09-12,1585
172,2011-09-13,1576
173,2011-09-14,1542
174,2011-09-15,1525
175,2011-09-16,1537
176,2011-09-20,1531
177,2011-09-21,1534
178,2011-09-22,1489
179,2011-09-26,1450
180,2011-09-27,1550
181,2011-09-28,1613
182,2011-09-29,1641
183,2011-09-30,1659
184,2011-10-03,1620
185,2011-10-04,1506
186,2011-10-05,1487
187,2011-10-06,1499
188,2011-10-07,1492
189,2011-10-11,1522
190,2011-10-12,1494
191,2011-10-13,1459
192,2011-10-14,1422
193,2011-10-17,1429
194,2011-10-18,1427
