,date,closing price
0,2011-01-04,1180
1,2011-01-05,1161
2,2011-01-06,1177
3,2011-01-07,1191
4,2011-01-11,1247.5
5,2011-01-12,1195.5
6,2011-01-13,1276.5
7,2011-01-14,1284
8,2011-01-17,1349
9,2011-01-18,1326.5
10,2011-01-19,1319
11,2011-01-20,1267.5
12,2011-01-21,1207.5
13,2011-01-24,1227.5
14,2011-01-25,1242
15,2011-01-26,1220
16,2011-01-27,1216.5
17,2011-01-28,1178.5
18,2011-01-31,1199.5
19,2011-02-01,1230
20,2011-02-02,1244.5
21,2011-02-03,1232.5
22,2011-02-04,1216
23,2011-02-07,1256
24,2011-02-08,1231
25,2011-02-09,1218.5
26,2011-02-10,1173.5
27,2011-02-14,1251
28,2011-02-15,1298
29,2011-02-16,1272
30,2011-02-17,1293
31,2011-02-18,1332
32,2011-02-21,1326
33,2011-02-22,1282.5
34,2011-02-23,1287
35,2011-02-24,1262
36,2011-02-25,1307.5
37,2011-02-28,1372.5
38,2011-03-01,1370
39,2011-03-02,1329.5
40,2011-03-03,1337
41,2011-03-04,1319
42,2011-03-07,1287
43,2011-03-08,1322
44,2011-03-09,1302
45,2011-03-10,1275.5
46,2011-03-11,1232
47,2011-03-14,1074
48,2011-03-15,909.5
49,2011-03-16,1081.5
50,2011-03-17,1167.5
51,2011-03-18,1160.5
52,2011-03-22,1192.5
53,2011-03-23,1203
54,2011-03-24,1155
55,2011-03-25,1188.5
56,2011-03-28,1214.5
57,2011-03-29,1218
58,2011-03-30,1244
59,2011-03-31,1248.5
60,2011-04-01,1245.5
61,2011-04-04,1232.5
62,2011-04-05,1206.5
63,2011-04-06,1161
64,2011-04-07,1150
65,2011-04-08,1160.5
66,2011-04-11,1190
67,2011-04-12,1150.5
68,2011-04-13,1164.5
69,2011-04-14,1192
70,2011-04-15,1239
71,2011-04-18,1231.5
72,2011-04-19,1315
73,2011-04-20,1293.5
74,2011-04-21,1306.5
75,2011-04-22,1280.5
76,2011-04-25,1270
77,2011-04-26,1284
78,2011-04-27,1308.5
79,2011-04-28,1360
80,2011-05-02,1361
81,2011-05-06,1325
82,2011-05-09,1306
83,2011-05-10,1364
84,2011-05-11,1400
85,2011-05-12,1402.5
86,2011-05-13,1400.5
87,2011-05-16,1325
88,2011-05-17,1315.5
89,2011-05-18,1395
90,2011-05-19,1381.5
91,2011-05-20,1408.5
92,2011-05-23,1477.5
93,2011-05-24,1455.5
94,2011-05-25,1425
95,2011-05-26,1475.5
96,2011-05-27,1474.5
97,2011-05-30,1422.5
98,2011-05-31,1449
99,2011-06-01,1454.5
100,2011-06-02,1466
101,2011-06-03,1435.5
102,2011-06-06,1505
103,2011-06-07,1505
104,2011-06-08,1520
105,2011-06-09,1522.5
106,2011-06-10,1540
107,2011-06-13,1595
108,2011-06-14,1610
109,2011-06-15,1627.5
110,2011-06-16,1577.5
111,2011-06-17,1522.5
112,2011-06-20,1435.5
113,2011-06-21,1500
114,2011-06-22,1525
115,2011-06-23,1525
116,2011-06-24,1510
117,2011-06-27,1461.5
118,2011-06-28,1537.5
119,2011-06-29,1512.5
120,2011-06-30,1550
121,2011-07-01,1542.5
122,2011-07-04,1532.5
123,2011-07-05,1537.5
124,2011-07-06,1557.5
125,2011-07-07,1577.5
126,2011-07-08,1570
127,2011-07-11,1555
128,2011-07-12,1520
129,2011-07-13,1497.5
130,2011-07-14,1488.5
131,2011-07-15,1485.5
132,2011-07-19,1482
133,2011-07-20,1457
134,2011-07-21,1467.5
135,2011-07-22,1488
136,2011-07-25,1496.5
137,2011-07-26,1488.5
138,2011-07-27,1479.5
139,2011-07-28,1545
140,2011-07-29,1540
141,2011-08-01,1645
142,2011-08-02,1650
143,2011-08-03,1592.5
144,2011-08-04,1592.5
145,2011-08-05,1565
146,2011-08-08,1512.5
147,2011-08-09,1470.5
148,2011-08-10,1520
149,2011-08-11,1585
150,2011-08-12,1535
151,2011-08-15,1582.5
152,2011-08-16,1562.5
153,2011-08-17,1612.5
154,2011-08-18,1585
155,2011-08-19,1590
156,2011-08-22,1625
157,2011-08-23,1617.5
158,2011-08-24,1652.5
159,2011-08-25,1617.5
160,2011-08-26,1695
161,2011-08-29,1672.5
162,2011-08-30,1735
163,2011-08-31,1780
164,2011-09-01,1750
165,2011-09-02,1702.5
166,2011-09-05,1720
167,2011-09-06,1685
168,2011-09-07,1697.5
169,2011-09-08,1657.5
170,2011-09-09,1717.5
171,2011-09-12,1670
172,2011-09-13,1717.5
173,2011-09-14,1660
174,2011-09-15,1635
175,2011-09-16,1745
176,2011-09-20,1685
177,2011-09-21,1652.5
178,2011-09-22,1700
179,2011-09-26,1625
180,2011-09-27,1657.5
181,2011-09-28,1722.5
182,2011-09-29,1745
183,2011-09-30,1820
184,2011-10-03,1700
185,2011-10-04,1702.5
186,2011-10-05,1667.5
187,2011-10-06,1655
188,2011-10-07,1637.5
189,2011-10-11,1637.5
190,2011-10-12,1642.5
191,2011-10-13,1595
192,2011-10-14,1580
193,2011-10-17,1555
194,2011-10-18,1502.5
195,2011-10-19,1444
196,2011-10-20,1491
197,2011-10-21,1436
198,2011-10-24,1463
199,2011-10-25,1425
200,2011-10-26,1446
201,2011-10-27,1423
202,2011-10-28,1432
203,2011-10-31,1438
204,2011-11-01,1423
205,2011-11-02,1390
206,2011-11-04,1417.5
207,2011-11-07,1439
208,2011-11-08,1390
209,2011-11-09,1473
210,2011-11-10,1463
211,2011-11-11,1527.5
212,2011-11-14,1545
213,2011-11-15,1512.5
214,2011-11-16,1517.5
215,2011-11-17,1507.5
216,2011-11-18,1517.5
217,2011-11-21,1494.5
218,2011-11-22,1502.5
219,2011-11-24,1462
220,2011-11-25,1409
221,2011-11-28,1428
222,2011-11-29,1411
223,2011-11-30,1467
224,2011-12-01,1450
225,2011-12-02,1438.5
226,2011-12-05,1442
227,2011-12-06,1439.5
228,2011-12-07,1422.5
229,2011-12-08,1417.5
230,2011-12-09,1416.5
231,2011-12-12,1410.5
232,2011-12-13,1385.5
233,2011-12-14,1373.5
234,2011-12-15,1328
235,2011-12-16,1347
236,2011-12-19,1365
237,2011-12-20,1398.5
238,2011-12-21,1378.5
239,2011-12-22,1384
240,2011-12-26,1359.5
241,2011-12-27,1380.5
242,2011-12-28,1377.5
243,2011-12-29,1377.5
244,2011-12-30,1380
