,date,start price,highest price,cheapest price,closing price,yield,fixed closing price
0,2016-01-04,648,650,633,635,18900,635
1,2016-01-05,633,641,625,628,43700,628
2,2016-01-06,623,652,623,623,138400,623
3,2016-01-07,623,627,610,610,45000,610
4,2016-01-08,603,618,603,605,53200,605
5,2016-01-12,606,609,601,601,49700,601
6,2016-01-13,604,610,601,603,31100,603
7,2016-01-14,600,600,593,596,45700,596
8,2016-01-15,596,598,586,591,66300,591
9,2016-01-18,561,572,561,567,51400,567
10,2016-01-19,567,567,555,562,45100,562
11,2016-01-20,564,576,555,556,33800,556
12,2016-01-21,555,560,535,536,37900,536
13,2016-01-22,564,564,543,561,45500,561
14,2016-01-25,565,583,561,582,36100,582
15,2016-01-26,579,585,565,567,50000,567
16,2016-01-27,580,580,573,575,13200,575
17,2016-01-28,566,580,564,569,26200,569
18,2016-01-29,579,583,561,583,33600,583
19,2016-02-01,591,600,589,599,27700,599
20,2016-02-02,597,597,585,589,22500,589
21,2016-02-03,580,582,561,562,31800,562
22,2016-02-04,566,566,548,550,43200,550
23,2016-02-05,550,558,541,541,31700,541
24,2016-02-08,530,551,524,546,51700,546
25,2016-02-09,531,539,528,531,40100,531
26,2016-02-10,535,535,515,518,42700,518
27,2016-02-12,505,505,490,500,83000,500
28,2016-02-15,527,536,514,533,54000,533
29,2016-02-16,530,549,530,538,32200,538
30,2016-02-17,530,546,527,535,26500,535
31,2016-02-18,545,548,535,546,17700,546
32,2016-02-19,540,541,529,533,14200,533
33,2016-02-22,533,542,531,540,16700,540
34,2016-02-23,542,542,525,526,21500,526
35,2016-02-24,526,528,516,516,22600,516
36,2016-02-25,520,534,520,526,18100,526
37,2016-02-26,533,533,516,528,22500,528
38,2016-02-29,531,534,524,524,29700,524
39,2016-03-01,527,527,517,524,13900,524
40,2016-03-02,530,539,522,537,20900,537
41,2016-03-03,538,557,535,552,35300,552
42,2016-03-04,554,565,550,559,31500,559
43,2016-03-07,561,578,560,578,36300,578
44,2016-03-08,577,577,557,561,39400,561
45,2016-03-09,555,565,547,553,23500,553
46,2016-03-10,552,561,547,558,19900,558
47,2016-03-11,558,561,550,560,34500,560
48,2016-03-14,570,570,562,563,19900,563
49,2016-03-15,563,568,557,560,15000,560
50,2016-03-16,553,576,550,550,24800,550
51,2016-03-17,557,562,550,555,25100,555
52,2016-03-18,552,560,551,555,21200,555
53,2016-03-22,557,569,557,569,23500,569
54,2016-03-23,570,573,565,568,19500,568
55,2016-03-24,568,573,559,565,23000,565
56,2016-03-25,570,570,561,568,21900,568
57,2016-03-28,569,570,565,570,29800,570
58,2016-03-29,553,565,553,562,39300,562
59,2016-03-30,562,564,555,559,15400,559
60,2016-03-31,556,558,549,549,20100,549
61,2016-04-01,550,551,532,532,35300,532
62,2016-04-04,525,536,525,531,20000,531
63,2016-04-05,530,530,511,512,24800,512
64,2016-04-06,514,520,514,516,13800,516
65,2016-04-07,516,521,513,517,11900,517
66,2016-04-08,512,535,512,527,22200,527
67,2016-04-11,531,531,520,527,16400,527
68,2016-04-12,528,538,527,536,14100,536
69,2016-04-13,539,548,539,546,14700,546
70,2016-04-14,552,559,546,558,15500,558
71,2016-04-15,558,559,546,559,18700,559
72,2016-04-18,549,549,537,538,12100,538
73,2016-04-19,540,552,540,552,18900,552
74,2016-04-20,558,561,553,555,11800,555
75,2016-04-21,556,559,545,556,23400,556
76,2016-04-22,556,556,549,555,13600,555
77,2016-04-25,563,563,556,561,8200,561
78,2016-04-26,560,560,551,557,7000,557
79,2016-04-27,555,555,549,552,7900,552
80,2016-04-28,555,560,544,545,15200,545
81,2016-05-02,530,531,516,517,29300,517
