,date,start price,highest price,cheapest price,closing price,yield,fixed closing price
0,2016-01-04,7260,7331,7132,7154,976900,7154
1,2016-01-05,7136,7283,7131,7258,1101500,7258
2,2016-01-06,7330,7410,7284,7389,1870100,7389
3,2016-01-07,7394,7529,7390,7473,2264300,7473
4,2016-01-08,7402,7489,7307,7355,1376200,7355
5,2016-01-12,7304,7392,7137,7137,1315200,7137
6,2016-01-13,7360,7500,7308,7485,1470100,7485
7,2016-01-14,7314,7357,7132,7282,1525500,7282
8,2016-01-15,7370,7475,7295,7366,1403500,7366
9,2016-01-18,7216,7410,7211,7378,1249100,7378
10,2016-01-19,7316,7393,7160,7237,1273400,7237
11,2016-01-20,7206,7242,6980,6996,1168200,6996
12,2016-01-21,7000,7187,6850,6851,1433100,6851
13,2016-01-22,7051,7133,6906,7118,1246600,7118
14,2016-01-25,7221,7333,7212,7290,873000,7290
15,2016-01-26,7170,7229,7132,7143,640000,7143
16,2016-01-27,7258,7288,7170,7220,878800,7220
17,2016-01-28,7200,7210,7103,7123,932400,7123
18,2016-01-29,7339,7650,7321,7623,3216800,7623
19,2016-02-01,7723,7999,7704,7980,2212100,7980
20,2016-02-02,7945,8199,7900,7990,2341500,7990
21,2016-02-03,7950,8099,7845,7933,1756600,7933
22,2016-02-04,7859,7884,7705,7711,1430300,7711
23,2016-02-05,7601,7644,7479,7587,1203100,7587
24,2016-02-08,7598,7847,7553,7809,1440200,7809
25,2016-02-09,8083,8146,7864,8000,3630700,8000
26,2016-02-10,8068,8190,7984,8070,3060800,8070
27,2016-02-12,7792,7862,7562,7650,2283400,7650
28,2016-02-15,8000,8186,7930,8145,2200200,8145
29,2016-02-16,8050,8083,7943,7996,1872700,7996
30,2016-02-17,7939,8026,7760,7935,2205800,7935
31,2016-02-18,8035,8144,7962,8000,1725100,8000
32,2016-02-19,7982,8010,7793,7852,1412200,7852
33,2016-02-22,7846,8069,7828,8010,1138300,8010
34,2016-02-23,8010,8025,7745,7783,1285700,7783
35,2016-02-24,7750,7940,7730,7855,957900,7855
36,2016-02-25,7801,7939,7797,7908,845400,7908
37,2016-02-26,7871,7937,7811,7870,891700,7870
38,2016-02-29,7955,7959,7729,7729,1226400,7729
39,2016-03-01,7777,7915,7777,7869,995600,7869
40,2016-03-02,8000,8195,7981,8185,2247500,8185
41,2016-03-03,8194,8237,8118,8171,1024400,8171
