,date,start price,highest price,cheapest price,closing price,yield,fixed closing price
0,2016-01-04,832,847,811,815,508000,815
1,2016-01-05,812,818,807,811,439700,811
2,2016-01-06,809,815,788,796,469600,796
3,2016-01-07,806,812,790,791,560500,791
4,2016-01-08,785,793,778,780,617900,780
5,2016-01-12,768,781,751,751,884000,751
6,2016-01-13,761,797,760,778,707900,778
7,2016-01-14,750,760,739,756,667500,756
8,2016-01-15,776,780,748,756,522500,756
9,2016-01-18,745,750,733,746,267500,746
10,2016-01-19,746,764,733,746,557100,746
11,2016-01-20,755,759,726,729,659500,729
12,2016-01-21,728,737,694,694,656100,694
13,2016-01-22,711,736,697,733,567000,733
14,2016-01-25,745,747,730,738,311400,738
15,2016-01-26,715,727,708,719,498100,719
16,2016-01-27,734,752,734,743,409300,743
17,2016-01-28,739,752,734,736,420300,736
18,2016-01-29,741,758,706,744,1016000,744
19,2016-02-01,757,760,715,723,1373100,723
20,2016-02-02,710,733,706,709,823100,709
21,2016-02-03,699,704,678,683,492400,683
22,2016-02-04,673,690,669,674,798100,674
23,2016-02-05,667,683,664,673,993000,673
24,2016-02-08,660,679,660,668,684800,668
25,2016-02-09,650,656,625,651,1267000,651
26,2016-02-10,658,663,591,597,1869100,597
27,2016-02-12,571,602,568,577,1413000,577
28,2016-02-15,637,638,614,630,1273000,630
29,2016-02-16,627,656,623,632,1207100,632
30,2016-02-17,632,657,629,637,1152000,637
31,2016-02-18,650,705,645,677,1853600,677
32,2016-02-19,675,677,651,666,921200,666
33,2016-02-22,663,665,637,659,1402100,659
34,2016-02-23,663,668,647,652,1055000,652
35,2016-02-24,632,662,632,650,953400,650
36,2016-02-25,642,672,642,666,837300,666
37,2016-02-26,669,676,647,652,704700,652
38,2016-02-29,657,673,652,657,1431000,657
39,2016-03-01,637,653,627,631,1581100,631
40,2016-03-02,639,641,622,639,1330100,639
41,2016-03-03,646,672,646,662,991700,662
42,2016-03-04,662,678,655,675,964100,675
43,2016-03-07,677,686,675,686,717900,686
44,2016-03-08,682,692,679,682,1002300,682
45,2016-03-09,676,688,651,654,1012300,654
46,2016-03-10,656,661,641,657,790100,657
47,2016-03-11,647,675,646,672,1016100,672
48,2016-03-14,682,699,682,687,547000,687
49,2016-03-15,687,698,677,687,602000,687
50,2016-03-16,687,697,675,679,492300,679
51,2016-03-17,683,696,677,688,820100,688
52,2016-03-18,692,710,668,679,1562600,679
53,2016-03-22,689,704,674,689,634500,689
54,2016-03-23,691,698,677,680,596100,680
55,2016-03-24,675,680,657,660,922300,660
56,2016-03-25,655,669,643,663,769300,663
57,2016-03-28,676,686,671,681,803100,681
58,2016-03-29,676,702,673,678,975000,678
59,2016-03-30,677,678,655,657,682500,657
60,2016-03-31,660,664,649,649,1446600,649
61,2016-04-01,646,649,612,614,1117900,614
62,2016-04-04,612,617,596,601,1404200,601
63,2016-04-05,599,599,579,580,781100,580
64,2016-04-06,577,580,565,567,1199800,567
65,2016-04-07,564,573,559,569,751300,569
66,2016-04-08,559,588,553,577,1091200,577
67,2016-04-11,565,568,550,555,1000900,555
68,2016-04-12,555,581,552,576,1569100,576
69,2016-04-13,576,591,573,590,1189800,590
70,2016-04-14,598,604,588,602,1511600,602
71,2016-04-15,593,608,578,596,1288000,596
72,2016-04-18,567,578,564,574,1035700,574
73,2016-04-19,593,607,590,605,804200,605
74,2016-04-20,610,619,600,604,835800,604
75,2016-04-21,620,620,608,615,812200,615
76,2016-04-22,607,645,602,635,2026800,635
77,2016-04-25,635,639,618,639,1512500,639
