,date,closing price
0,2014-01-06,3090
1,2014-01-07,3070
2,2014-01-08,3100
3,2014-01-09,3150
4,2014-01-10,3190
5,2014-01-14,3160
6,2014-01-15,3190
7,2014-01-16,3180
8,2014-01-17,3230
9,2014-01-20,3290
10,2014-01-21,3260
11,2014-01-22,3290
12,2014-01-23,3290
13,2014-01-24,3200
14,2014-01-27,3120
15,2014-01-28,3050
16,2014-01-29,3110
17,2014-01-30,3050
18,2014-01-31,3010
19,2014-02-03,2970
20,2014-02-04,2780
21,2014-02-05,2800
22,2014-02-06,2820
23,2014-02-07,2880
24,2014-02-10,2870
25,2014-02-12,2880
26,2014-02-13,2880
27,2014-02-14,2890
28,2014-02-17,2720
29,2014-02-18,2730
30,2014-02-19,2760
31,2014-02-20,2710
32,2014-02-21,2740
33,2014-02-24,2750
34,2014-02-25,2830
35,2014-02-26,2780
36,2014-02-27,2770
37,2014-02-28,2750
38,2014-03-03,2740
39,2014-03-04,2760
40,2014-03-05,2770
41,2014-03-06,2800
42,2014-03-07,2810
43,2014-03-10,2790
44,2014-03-11,2790
45,2014-03-12,2750
46,2014-03-13,2730
47,2014-03-14,2650
48,2014-03-17,2600
49,2014-03-18,2680
50,2014-03-19,2670
51,2014-03-20,2540
52,2014-03-24,2620
53,2014-03-25,2740
54,2014-03-26,2780
55,2014-03-27,2790
56,2014-03-28,2840
57,2014-03-31,2870
58,2014-04-01,2870
59,2014-04-02,2840
60,2014-04-03,2860
61,2014-04-04,2870
62,2014-04-07,2850
63,2014-04-08,2750
64,2014-04-09,2700
65,2014-04-10,2720
66,2014-04-11,2680
67,2014-04-14,2690
68,2014-04-15,2690
69,2014-04-16,2730
70,2014-04-17,2740
71,2014-04-18,2750
72,2014-04-21,2760
73,2014-04-22,2750
74,2014-04-23,2770
75,2014-04-24,2770
76,2014-04-25,2770
77,2014-04-28,2760
78,2014-04-30,2770
79,2014-05-01,2780
80,2014-05-02,2770
81,2014-05-07,2720
82,2014-05-08,2730
83,2014-05-09,2760
84,2014-05-12,2740
85,2014-05-13,2780
86,2014-05-14,2760
87,2014-05-15,2710
88,2014-05-16,2680
89,2014-05-19,2680
90,2014-05-20,2680
91,2014-05-21,2670
92,2014-05-22,2680
93,2014-05-23,2710
94,2014-05-26,2740
95,2014-05-27,2760
96,2014-05-28,2750
97,2014-05-29,2720
98,2014-05-30,2770
99,2014-06-02,2770
100,2014-06-03,2800
101,2014-06-04,2800
102,2014-06-05,2790
103,2014-06-06,2830
104,2014-06-09,2830
105,2014-06-10,2820
106,2014-06-11,2810
107,2014-06-12,2820
108,2014-06-13,2820
109,2014-06-16,2820
110,2014-06-17,2830
111,2014-06-18,2860
112,2014-06-19,2870
113,2014-06-20,2770
114,2014-06-23,2790
115,2014-06-24,2810
116,2014-06-25,2830
117,2014-06-26,2800
118,2014-06-27,2790
119,2014-06-30,2820
120,2014-07-01,2830
121,2014-07-02,2840
122,2014-07-03,2810
123,2014-07-04,2820
124,2014-07-07,2840
125,2014-07-08,2830
126,2014-07-09,2830
127,2014-07-10,2810
128,2014-07-11,2800
129,2014-07-14,2830
130,2014-07-15,2830
131,2014-07-16,2840
132,2014-07-17,2820
133,2014-07-18,2820
134,2014-07-22,2820
135,2014-07-23,2970
