,date,closing price
0,2013-01-04,59
1,2013-01-07,58.7
2,2013-01-08,66.3
3,2013-01-09,73.8
4,2013-01-10,69.5
5,2013-01-11,70.6
6,2013-01-15,68.4
7,2013-01-16,66.9
8,2013-01-17,63.8
9,2013-01-18,62.9
10,2013-01-21,65
11,2013-01-22,64.3
12,2013-01-23,61.9
13,2013-01-24,64.4
14,2013-01-25,74.9
15,2013-01-28,82.5
16,2013-01-29,74.8
17,2013-01-30,73.9
18,2013-01-31,72
19,2013-02-01,78.8
20,2013-02-04,76.3
21,2013-02-05,77.5
22,2013-02-06,75.4
23,2013-02-07,75.6
24,2013-02-08,75
25,2013-02-12,65
26,2013-02-13,60.4
27,2013-02-14,63
28,2013-02-15,62.5
29,2013-02-18,73.1
30,2013-02-19,75.5
31,2013-02-20,74.8
32,2013-02-21,73.3
33,2013-02-22,72.3
34,2013-02-25,72.1
35,2013-02-26,76.3
36,2013-02-27,74.4
37,2013-02-28,73.8
38,2013-03-01,72.8
39,2013-03-04,74.1
40,2013-03-05,74.5
41,2013-03-06,75.1
42,2013-03-07,74.8
43,2013-03-08,74.4
44,2013-03-11,73
45,2013-03-12,73.4
46,2013-03-13,72.3
47,2013-03-14,73.8
48,2013-03-15,75.6
49,2013-03-18,76.4
50,2013-03-19,88.9
51,2013-03-21,87.9
52,2013-03-22,87.4
53,2013-03-25,83.6
54,2013-03-26,80.8
55,2013-03-27,86.5
56,2013-03-28,85.5
57,2013-03-29,90
58,2013-04-01,86.3
59,2013-04-02,86.9
60,2013-04-03,92.5
61,2013-04-04,93.1
62,2013-04-05,97.5
63,2013-04-08,113
64,2013-04-09,101.3
65,2013-04-10,97.5
66,2013-04-11,96.1
67,2013-04-12,96.1
68,2013-04-15,94.9
69,2013-04-16,95.6
70,2013-04-17,96.9
71,2013-04-18,95.6
72,2013-04-19,96.3
73,2013-04-22,103.4
74,2013-04-23,98.9
75,2013-04-24,98.9
76,2013-04-25,98.1
77,2013-04-26,97.4
78,2013-04-30,97.5
79,2013-05-01,97.5
80,2013-05-02,98.1
81,2013-05-07,98.4
82,2013-05-08,98.8
83,2013-05-09,97.5
84,2013-05-10,103.4
85,2013-05-13,107.4
86,2013-05-14,101
87,2013-05-15,88.8
88,2013-05-16,94.4
89,2013-05-17,99.4
90,2013-05-20,98.3
91,2013-05-21,97
92,2013-05-22,96.5
93,2013-05-23,86.3
94,2013-05-24,86.3
95,2013-05-27,86.1
96,2013-05-28,85.8
97,2013-05-29,96.6
98,2013-05-30,93.8
99,2013-05-31,92.5
100,2013-06-03,90.6
101,2013-06-04,87.5
102,2013-06-05,86.4
103,2013-06-06,83
104,2013-06-07,77.5
105,2013-06-10,78.3
106,2013-06-11,75
107,2013-06-12,74.9
108,2013-06-13,73.8
109,2013-06-14,71.5
110,2013-06-17,74.6
111,2013-06-18,75.6
112,2013-06-19,69
113,2013-06-20,70
114,2013-06-21,68
115,2013-06-24,66.8
116,2013-06-25,65.8
117,2013-06-26,61.5
118,2013-06-27,62
119,2013-06-28,66.4
120,2013-07-01,65.6
121,2013-07-02,65.6
122,2013-07-03,68.3
123,2013-07-04,70.6
124,2013-07-05,71.4
125,2013-07-08,71.8
126,2013-07-09,69.4
127,2013-07-10,66.3
128,2013-07-11,65.5
129,2013-07-12,66.1
130,2013-07-16,67.5
131,2013-07-17,67.5
132,2013-07-18,67.9
133,2013-07-19,67.6
134,2013-07-22,69
135,2013-07-23,67.4
136,2013-07-24,67.9
137,2013-07-25,67.5
138,2013-07-26,66.6
139,2013-07-29,63.3
140,2013-07-30,63.8
141,2013-07-31,63.3
142,2013-08-01,62.3
143,2013-08-02,66
144,2013-08-05,67.4
145,2013-08-06,71.3
146,2013-08-07,68.8
147,2013-08-08,68.4
148,2013-08-09,68.5
149,2013-08-12,63.1
150,2013-08-13,63.8
151,2013-08-14,63.3
152,2013-08-15,61.9
153,2013-08-16,62.4
154,2013-08-19,63.4
155,2013-08-20,61.3
156,2013-08-21,62.3
157,2013-08-22,62.4
158,2013-08-23,63.5
159,2013-08-26,62.6
