,date,closing price
0,2018-01-04,2535
1,2018-01-05,2524
2,2018-01-09,2573
3,2018-01-10,2620
4,2018-01-11,2615
5,2018-01-12,2677
6,2018-01-15,2665
7,2018-01-16,2554
8,2018-01-17,2480
9,2018-01-18,2421
10,2018-01-19,2387
11,2018-01-22,2512
12,2018-01-23,2560
13,2018-01-24,2595
14,2018-01-25,2633
15,2018-01-26,2654
16,2018-01-29,2623
17,2018-01-30,2597
18,2018-01-31,2541
19,2018-02-01,2609
20,2018-02-02,2585
21,2018-02-05,2477
22,2018-02-06,2169
23,2018-02-07,2215
24,2018-02-08,2353
25,2018-02-09,2288
26,2018-02-13,2206
27,2018-02-14,2147
28,2018-02-15,2213
29,2018-02-16,2351
30,2018-02-19,2318
31,2018-02-20,2351
32,2018-02-21,2341
33,2018-02-22,2295
34,2018-02-23,2306
35,2018-02-26,2335
36,2018-02-27,2278
37,2018-02-28,2239
38,2018-03-01,2165
39,2018-03-02,2165
40,2018-03-05,2100
41,2018-03-06,2066
42,2018-03-07,2019
43,2018-03-08,2050
44,2018-03-09,2088
45,2018-03-12,2030
46,2018-03-13,2053
47,2018-03-14,2037
48,2018-03-15,2060
49,2018-03-16,2012
50,2018-03-19,1937
51,2018-03-20,1947
52,2018-03-22,1953
53,2018-03-23,1868
54,2018-03-26,1905
55,2018-03-27,1925
56,2018-03-28,1890
57,2018-03-29,1946
58,2018-03-30,1947
59,2018-04-02,1894
60,2018-04-03,1909
61,2018-04-04,1889
62,2018-04-05,1895
63,2018-04-06,1908
64,2018-04-09,1843
65,2018-04-10,1812
66,2018-04-11,1812
67,2018-04-12,1783
68,2018-04-13,1850
69,2018-04-16,1785
70,2018-04-17,1740
71,2018-04-18,1780
72,2018-04-19,1787
73,2018-04-20,1830
74,2018-04-23,1920
75,2018-04-24,1861
76,2018-04-25,1870
77,2018-04-26,1906
78,2018-04-27,1854
79,2018-05-01,1830
80,2018-05-02,1882
81,2018-05-07,1889
82,2018-05-08,1905
83,2018-05-09,1901
84,2018-05-10,1879
85,2018-05-11,1826
86,2018-05-14,1839
87,2018-05-15,1813
88,2018-05-16,1781
89,2018-05-17,1813
90,2018-05-18,1806
91,2018-05-21,1821
92,2018-05-22,1802
93,2018-05-23,1797
94,2018-05-24,1822
95,2018-05-25,1797
96,2018-05-28,1805
97,2018-05-29,1790
98,2018-05-30,1756
99,2018-05-31,1757
100,2018-06-01,1774
101,2018-06-04,1794
102,2018-06-05,1778
103,2018-06-06,1775
104,2018-06-07,1788
105,2018-06-08,1786
106,2018-06-11,1779
107,2018-06-12,1797
108,2018-06-13,1796
109,2018-06-14,1812
110,2018-06-15,1790
111,2018-06-18,1743
112,2018-06-19,1634
113,2018-06-20,1539
114,2018-06-21,1472
115,2018-06-22,1320
116,2018-06-25,1235
117,2018-06-26,1208
118,2018-06-27,1199
119,2018-06-28,1120
120,2018-06-29,1166
121,2018-07-02,1134
122,2018-07-03,1102
123,2018-07-04,1058
124,2018-07-05,1002
125,2018-07-06,1039
126,2018-07-09,1189
127,2018-07-10,1147
128,2018-07-11,1120
129,2018-07-12,1116
130,2018-07-13,1161
131,2018-07-17,1198
132,2018-07-18,1218
133,2018-07-19,1231
134,2018-07-20,1216
135,2018-07-23,1226
136,2018-07-24,1348
137,2018-07-25,1330
138,2018-07-26,1312
139,2018-07-27,1318
140,2018-07-30,1234
141,2018-07-31,1264
142,2018-08-01,1296
143,2018-08-02,1322
144,2018-08-03,1278
145,2018-08-06,1300
146,2018-08-07,1257
147,2018-08-08,1291
148,2018-08-09,1270
149,2018-08-10,1238
150,2018-08-13,1153
151,2018-08-14,1185
152,2018-08-15,1135
153,2018-08-16,1129
154,2018-08-17,1170
155,2018-08-20,1174
156,2018-08-21,1111
157,2018-08-22,1112
158,2018-08-23,1096
159,2018-08-24,1268
160,2018-08-27,1258
161,2018-08-28,1264
162,2018-08-29,1265
163,2018-08-30,1259
164,2018-08-31,1254
165,2018-09-03,1220
166,2018-09-04,1289
167,2018-09-05,1308
168,2018-09-06,1248
169,2018-09-07,1259
170,2018-09-10,1234
171,2018-09-11,1203
172,2018-09-12,1166
173,2018-09-13,1142
174,2018-09-14,1149
175,2018-09-18,1158
176,2018-09-19,1180
177,2018-09-20,1192
178,2018-09-21,1220
179,2018-09-25,1185
180,2018-09-26,1229
181,2018-09-27,1204
182,2018-09-28,1229
183,2018-10-01,1230
184,2018-10-02,1194
185,2018-10-03,1173
186,2018-10-04,1162
187,2018-10-05,1242
188,2018-10-09,1208
189,2018-10-10,1222
190,2018-10-11,1149
191,2018-10-12,1153
192,2018-10-15,1143
193,2018-10-16,1128
194,2018-10-17,1158
195,2018-10-18,1187
196,2018-10-19,1185
197,2018-10-22,1172
198,2018-10-23,1192
199,2018-10-24,1492
200,2018-10-25,1343
201,2018-10-26,1520
202,2018-10-29,1612
203,2018-10-30,1587
204,2018-10-31,1647
205,2018-11-01,1470
206,2018-11-02,1437
207,2018-11-05,1550
208,2018-11-06,1483
209,2018-11-07,1444
210,2018-11-08,1467
211,2018-11-09,1429
212,2018-11-12,1336
213,2018-11-13,1345
214,2018-11-14,1319
215,2018-11-15,1254
216,2018-11-16,1223
217,2018-11-19,1273
218,2018-11-20,1209
219,2018-11-21,1221
220,2018-11-22,1236
221,2018-11-26,1330
222,2018-11-27,1303
223,2018-11-28,1310
224,2018-11-29,1317
225,2018-11-30,1287
226,2018-12-03,1515
227,2018-12-04,1403
228,2018-12-05,1357
229,2018-12-06,1258
230,2018-12-07,1236
231,2018-12-10,1182
232,2018-12-11,1212
233,2018-12-12,1262
234,2018-12-13,1285
235,2018-12-14,1360
236,2018-12-17,1270
237,2018-12-18,1157
238,2018-12-19,1196
239,2018-12-20,1093
240,2018-12-21,1047
241,2018-12-25,967
242,2018-12-26,1030
243,2018-12-27,1064
244,2018-12-28,1028
