,date,closing price
0,2018-01-04,2389
1,2018-01-05,2352
2,2018-01-09,2420
3,2018-01-10,2455
4,2018-01-11,2542
5,2018-01-12,2534
6,2018-01-15,2539
7,2018-01-16,2491
8,2018-01-17,2480
9,2018-01-18,2430
10,2018-01-19,2403
11,2018-01-22,2388
12,2018-01-23,2433
13,2018-01-24,2445
14,2018-01-25,2405
15,2018-01-26,2437
16,2018-01-29,2458
17,2018-01-30,2431
18,2018-01-31,2397
19,2018-02-01,2433
20,2018-02-02,2404
21,2018-02-05,2322
22,2018-02-06,2167
23,2018-02-07,2178
24,2018-02-08,2223
25,2018-02-09,2170
26,2018-02-13,2188
27,2018-02-14,2125
28,2018-02-15,2275
29,2018-02-16,2411
30,2018-02-19,2464
31,2018-02-20,2509
32,2018-02-21,2551
33,2018-02-22,2612
34,2018-02-23,2780
35,2018-02-26,2801
36,2018-02-27,2758
37,2018-02-28,2713
38,2018-03-01,2761
39,2018-03-02,2695
40,2018-03-05,2550
41,2018-03-06,2566
42,2018-03-07,2580
43,2018-03-08,2563
44,2018-03-09,2540
45,2018-03-12,2556
46,2018-03-13,2640
47,2018-03-14,2591
48,2018-03-15,2594
49,2018-03-16,2790
50,2018-03-19,2941
51,2018-03-20,3000
52,2018-03-22,2995
53,2018-03-23,2896
54,2018-03-26,2857
55,2018-03-27,2936
56,2018-03-28,3195
57,2018-03-29,3400
58,2018-03-30,3415
59,2018-04-02,3370
60,2018-04-03,3430
61,2018-04-04,3330
62,2018-04-05,3350
63,2018-04-06,3650
64,2018-04-09,3740
65,2018-04-10,3910
66,2018-04-11,3665
67,2018-04-12,3620
68,2018-04-13,3680
69,2018-04-16,3700
70,2018-04-17,3665
71,2018-04-18,4035
72,2018-04-19,3800
73,2018-04-20,3725
74,2018-04-23,3610
75,2018-04-24,3600
76,2018-04-25,3670
77,2018-04-26,3575
78,2018-04-27,3620
79,2018-05-01,3695
80,2018-05-02,3650
81,2018-05-07,3925
82,2018-05-08,3920
83,2018-05-09,4000
84,2018-05-10,4110
85,2018-05-11,4010
86,2018-05-14,4035
87,2018-05-15,3990
88,2018-05-16,4100
89,2018-05-17,3950
90,2018-05-18,3925
91,2018-05-21,4070
92,2018-05-22,4050
93,2018-05-23,3550
94,2018-05-24,3595
95,2018-05-25,3490
96,2018-05-28,3505
97,2018-05-29,3455
98,2018-05-30,3410
99,2018-05-31,3485
100,2018-06-01,3335
101,2018-06-04,3370
102,2018-06-05,3355
103,2018-06-06,3270
104,2018-06-07,3465
105,2018-06-08,3475
106,2018-06-11,3425
107,2018-06-12,3370
108,2018-06-13,3250
109,2018-06-14,3195
110,2018-06-15,3190
111,2018-06-18,3230
112,2018-06-19,3145
113,2018-06-20,3205
114,2018-06-21,3220
115,2018-06-22,3205
116,2018-06-25,3065
117,2018-06-26,3105
118,2018-06-27,3070
119,2018-06-28,3050
120,2018-06-29,3065
121,2018-07-02,2976
122,2018-07-03,2920
123,2018-07-04,3005
124,2018-07-05,2879
125,2018-07-06,2970
126,2018-07-09,3015
127,2018-07-10,2924
128,2018-07-11,2842
129,2018-07-12,2912
130,2018-07-13,2925
131,2018-07-17,2935
132,2018-07-18,2909
133,2018-07-19,2854
134,2018-07-20,2956
135,2018-07-23,2885
136,2018-07-24,2954
137,2018-07-25,3150
138,2018-07-26,3105
139,2018-07-27,3155
140,2018-07-30,3370
141,2018-07-31,3305
142,2018-08-01,3430
143,2018-08-02,3485
144,2018-08-03,3360
145,2018-08-06,3360
146,2018-08-07,3250
147,2018-08-08,3310
148,2018-08-09,3405
149,2018-08-10,3330
150,2018-08-13,3135
151,2018-08-14,3190
152,2018-08-15,3100
153,2018-08-16,3135
154,2018-08-17,3100
155,2018-08-20,3075
156,2018-08-21,2930
157,2018-08-22,2990
158,2018-08-23,2965
159,2018-08-24,3055
160,2018-08-27,3090
161,2018-08-28,3175
162,2018-08-29,3175
163,2018-08-30,3135
164,2018-08-31,3120
165,2018-09-03,2974
166,2018-09-04,2757
167,2018-09-05,2398
168,2018-09-06,2547
169,2018-09-07,2481
170,2018-09-10,2398
171,2018-09-11,2450
172,2018-09-12,2400
173,2018-09-13,2434
174,2018-09-14,2448
175,2018-09-18,2568
176,2018-09-19,2646
177,2018-09-20,2630
178,2018-09-21,2629
179,2018-09-25,2561
180,2018-09-26,2545
181,2018-09-27,2465
182,2018-09-28,2495
183,2018-10-01,2571
184,2018-10-02,2558
185,2018-10-03,2551
186,2018-10-04,2646
187,2018-10-05,2526
188,2018-10-09,2449
189,2018-10-10,2432
190,2018-10-11,2236
191,2018-10-12,2193
192,2018-10-15,1996
193,2018-10-16,2043
194,2018-10-17,2213
195,2018-10-18,2221
196,2018-10-19,2170
197,2018-10-22,2360
198,2018-10-23,2342
199,2018-10-24,2287
200,2018-10-25,2171
201,2018-10-26,2192
202,2018-10-29,1692
203,2018-10-30,1700
204,2018-10-31,1667
205,2018-11-01,1649
206,2018-11-02,1698
207,2018-11-05,1676
208,2018-11-06,1676
209,2018-11-07,1679
210,2018-11-08,1682
211,2018-11-09,1674
212,2018-11-12,1636
213,2018-11-13,1512
214,2018-11-14,1466
215,2018-11-15,1480
216,2018-11-16,1410
217,2018-11-19,1492
218,2018-11-20,1424
219,2018-11-21,1437
220,2018-11-22,1440
221,2018-11-26,1459
222,2018-11-27,1530
223,2018-11-28,1552
224,2018-11-29,1519
225,2018-11-30,1525
226,2018-12-03,1573
227,2018-12-04,1545
228,2018-12-05,1522
229,2018-12-06,1431
230,2018-12-07,1472
231,2018-12-10,1408
232,2018-12-11,1400
233,2018-12-12,1500
234,2018-12-13,1485
235,2018-12-14,1434
236,2018-12-17,1366
237,2018-12-18,1308
238,2018-12-19,1320
239,2018-12-20,1270
240,2018-12-21,1207
241,2018-12-25,1139
242,2018-12-26,1162
243,2018-12-27,1215
244,2018-12-28,1173
