,date,closing price
0,2018-06-19,5300
1,2018-06-20,4910
2,2018-06-21,4810
3,2018-06-22,4550
4,2018-06-25,4270
5,2018-06-26,4545
6,2018-06-27,4710
7,2018-06-28,4675
8,2018-06-29,4535
9,2018-07-02,4540
10,2018-07-03,4440
11,2018-07-04,4395
12,2018-07-05,4290
13,2018-07-06,4225
14,2018-07-09,4450
15,2018-07-10,4555
16,2018-07-11,4470
17,2018-07-12,4460
18,2018-07-13,4410
19,2018-07-17,4325
20,2018-07-18,4390
21,2018-07-19,4595
22,2018-07-20,4800
23,2018-07-23,4835
24,2018-07-24,4745
25,2018-07-25,4775
26,2018-07-26,4560
27,2018-07-27,4685
28,2018-07-30,4720
29,2018-07-31,4710
30,2018-08-01,4625
31,2018-08-02,4565
32,2018-08-03,4600
33,2018-08-06,4505
34,2018-08-07,4600
35,2018-08-08,4620
36,2018-08-09,4735
37,2018-08-10,4225
38,2018-08-13,3915
39,2018-08-14,3865
40,2018-08-15,3780
41,2018-08-16,3795
42,2018-08-17,3835
43,2018-08-20,3730
44,2018-08-21,3715
45,2018-08-22,3665
46,2018-08-23,3480
47,2018-08-24,3540
48,2018-08-27,3595
49,2018-08-28,3510
50,2018-08-29,3545
51,2018-08-30,3580
52,2018-08-31,3700
53,2018-09-03,3650
54,2018-09-04,3745
55,2018-09-05,3690
56,2018-09-06,3375
57,2018-09-07,3235
58,2018-09-10,3155
59,2018-09-11,3180
60,2018-09-12,3140
61,2018-09-13,3075
62,2018-09-14,3075
63,2018-09-18,3215
64,2018-09-19,3515
65,2018-09-20,3540
66,2018-09-21,3450
67,2018-09-25,3530
68,2018-09-26,3650
69,2018-09-27,3695
70,2018-09-28,3755
71,2018-10-01,3610
72,2018-10-02,3525
73,2018-10-03,3700
74,2018-10-04,3700
75,2018-10-05,3520
76,2018-10-09,3295
77,2018-10-10,3270
78,2018-10-11,3145
79,2018-10-12,3255
80,2018-10-15,3160
81,2018-10-16,3130
82,2018-10-17,3195
83,2018-10-18,3150
84,2018-10-19,3115
85,2018-10-22,3095
86,2018-10-23,3085
87,2018-10-24,3080
88,2018-10-25,2868
89,2018-10-26,2834
90,2018-10-29,2685
91,2018-10-30,2800
92,2018-10-31,2856
93,2018-11-01,2891
94,2018-11-02,2965
95,2018-11-05,3020
96,2018-11-06,3010
97,2018-11-07,3030
98,2018-11-08,2996
99,2018-11-09,3115
100,2018-11-12,3245
101,2018-11-13,3120
102,2018-11-14,3040
103,2018-11-15,2886
104,2018-11-16,2835
105,2018-11-19,2887
106,2018-11-20,2751
107,2018-11-21,2751
108,2018-11-22,2750
109,2018-11-26,2673
110,2018-11-27,2650
111,2018-11-28,2784
112,2018-11-29,2766
113,2018-11-30,2725
114,2018-12-03,2726
115,2018-12-04,2672
116,2018-12-05,2642
117,2018-12-06,2615
118,2018-12-07,2568
119,2018-12-10,2506
120,2018-12-11,2600
121,2018-12-12,2630
122,2018-12-13,2642
123,2018-12-14,2478
124,2018-12-17,2320
125,2018-12-18,2113
126,2018-12-19,2020
127,2018-12-20,2022
128,2018-12-21,1859
129,2018-12-25,1720
130,2018-12-26,1728
131,2018-12-27,1827
132,2018-12-28,1842
