,date,closing price
0,2018-01-04,989
1,2018-01-05,961.5
2,2018-01-09,933.5
3,2018-01-10,930
4,2018-01-11,916.5
5,2018-01-12,910.5
6,2018-01-15,880.5
7,2018-01-16,887.5
8,2018-01-17,881.5
9,2018-01-18,909.5
10,2018-01-19,959.5
11,2018-01-22,1010
12,2018-01-23,1069
13,2018-01-24,1077.5
14,2018-01-25,1056.5
15,2018-01-26,1040.5
16,2018-01-29,1014
17,2018-01-30,1028
18,2018-01-31,1105.5
19,2018-02-01,1095.5
20,2018-02-02,1094.5
21,2018-02-05,1018
22,2018-02-06,882.5
23,2018-02-07,850
24,2018-02-08,893.5
25,2018-02-09,868.5
26,2018-02-13,833.5
27,2018-02-14,790
28,2018-02-15,972.5
29,2018-02-16,1042
30,2018-02-19,1067.5
31,2018-02-20,1131.5
32,2018-02-21,1128.5
33,2018-02-22,1205.5
34,2018-02-23,1147.5
35,2018-02-26,1217
36,2018-02-27,1219
37,2018-02-28,1209.5
38,2018-03-01,1266.5
39,2018-03-02,1320
40,2018-03-05,1143.5
41,2018-03-06,1201
42,2018-03-07,1263.5
43,2018-03-08,1352.5
44,2018-03-09,1327.5
45,2018-03-12,1309.5
46,2018-03-13,1350.5
47,2018-03-14,1402.5
48,2018-03-15,1363.5
49,2018-03-16,1351
50,2018-03-19,1335.5
51,2018-03-20,1369.5
52,2018-03-22,1350.5
53,2018-03-23,1300
54,2018-03-26,1235
55,2018-03-27,1225
56,2018-03-28,1269.5
57,2018-03-29,1392.5
58,2018-03-30,1460
59,2018-04-02,1420
60,2018-04-03,1446
61,2018-04-04,1405
62,2018-04-05,1401
63,2018-04-06,1422.5
64,2018-04-09,1489
65,2018-04-10,1555
66,2018-04-11,1405.5
67,2018-04-12,1470
68,2018-04-13,1463
69,2018-04-16,1358.5
70,2018-04-17,1311.5
71,2018-04-18,1297
72,2018-04-19,1290
73,2018-04-20,1279.5
74,2018-04-23,1232
75,2018-04-24,1218
76,2018-04-25,1216
77,2018-04-26,1257.5
78,2018-04-27,1322.5
79,2018-05-01,1367
80,2018-05-02,1415
81,2018-05-07,1377.5
82,2018-05-08,1396
83,2018-05-09,1369
84,2018-05-10,1300.5
85,2018-05-11,1309
86,2018-05-14,1358
87,2018-05-15,1560
88,2018-05-16,1702.5
89,2018-05-17,1660
90,2018-05-18,1635
91,2018-05-21,1727.5
92,2018-05-22,1780
93,2018-05-23,1812.5
94,2018-05-24,1757.5
95,2018-05-25,1727.5
96,2018-05-28,1760
97,2018-05-29,1675
98,2018-05-30,1677.5
99,2018-05-31,1802.5
100,2018-06-01,1797.5
101,2018-06-04,1760
102,2018-06-05,1680
103,2018-06-06,1692.5
104,2018-06-07,1775
105,2018-06-08,1755
106,2018-06-11,1810
107,2018-06-12,1827.5
108,2018-06-13,1897.5
109,2018-06-14,1860
110,2018-06-15,1895
111,2018-06-18,1930
112,2018-06-19,1797.5
113,2018-06-20,1930
114,2018-06-21,1950
115,2018-06-22,1895
116,2018-06-25,1850
117,2018-06-26,1880
118,2018-06-27,1732.5
119,2018-06-28,1827.5
120,2018-06-29,1750
121,2018-07-02,1610
122,2018-07-03,1675
123,2018-07-04,1712.5
124,2018-07-05,1592.5
125,2018-07-06,1762.5
126,2018-07-09,1870
127,2018-07-10,1880
128,2018-07-11,1905
129,2018-07-12,1892.5
